article,entity,start,end,highest_ratio,best_match_annotation_article,best_match_annotation_entity,best_match_similarity_ratio,best_match_annotation_start,best_match_annotation_end,Model,Article Count
23200732,estrogen receptors,1282,1300,62,23200732,estrogen,62,1282,1290,en_ner_craft_md,1000
23084047,mc lr,486,491,100,23084047,mc lr,100,486,491,en_ner_craft_md,1000
23135549,cd,694,696,100,23135549,cd,100,694,696,en_ner_craft_md,1000
23041232,fatty acid,188,198,100,23041232,fatty acid,100,188,198,en_ner_craft_md,1000
23149118,atrazine,1889,1897,100,23149118,atrazine,100,1889,1897,en_ner_craft_md,1000
23182766,cholesterol,1283,1294,100,23182766,cholesterol,100,1283,1294,en_ner_craft_md,1000
23220616,amino acids,91,102,76,23220616,sulfur amino acids,76,84,102,en_ner_craft_md,1000
23247545,zn,587,589,100,23247545,zn,100,587,589,en_ner_craft_md,1000
23238299,chelidonine,1434,1445,100,23238299,chelidonine,100,1434,1445,en_ner_craft_md,1000
23147033,carbohydrate,1265,1277,100,23147033,carbohydrate,100,1265,1277,en_ner_craft_md,1000
22372865,metformin hydrochloride,0,23,100,22372865,metformin hydrochloride,100,0,23,en_ner_craft_md,1000
23228886,oxygen,676,682,100,23228886,oxygen,100,676,682,en_ner_craft_md,1000
22082827,zn,517,519,100,22082827,zn,100,517,519,en_ner_craft_md,1000
22876953,β nad ,993,999,91,22876953,β nad,91,993,998,en_ner_craft_md,1000
23220618,hyperoside,1225,1235,100,23220618,hyperoside,100,1225,1235,en_ner_craft_md,1000
23231351,porphyrin,599,608,100,23231351,porphyrin,100,599,608,en_ner_craft_md,1000
23212047,gtp,513,516,100,23212047,gtp,100,513,516,en_ner_craft_md,1000
23199996,na,94,96,100,23199996,na,100,94,96,en_ner_craft_md,1000
23111950,magnesium,0,9,100,23111950,magnesium,100,0,9,en_ner_craft_md,1000
23089250,pollutants,45,55,17,23089250,methylmercury,17,48,61,en_ner_craft_md,1000
23152189,ceramides,656,665,100,23152189,ceramides,100,656,665,en_ner_craft_md,1000
23238226,ammonia,223,230,100,23238226,ammonia,100,223,230,en_ner_craft_md,1000
23231420,ethanol,300,307,100,23231420,ethanol,100,300,307,en_ner_craft_md,1000
23237733,enzymes,140,147,18,23237733,4 mu,18,143,147,en_ner_craft_md,1000
23249384,hepes molecules,1057,1072,50,23249384,hepes,50,1057,1062,en_ner_craft_md,1000
23220035,phthalates,1238,1248,100,23220035,phthalates,100,1238,1248,en_ner_craft_md,1000
23103569,diclofenac,941,951,100,23103569,diclofenac,100,941,951,en_ner_craft_md,1000
23103351,testosterone,1744,1756,100,23103351,testosterone,100,1744,1756,en_ner_craft_md,1000
23046379,prostaglandin e 2,994,1011,97,23046379,prostaglandin e 2 ,97,994,1012,en_ner_craft_md,1000
22640631,glutamate,548,557,100,22640631,glutamate,100,548,557,en_ner_craft_md,1000
23240979,oxygen,1362,1368,100,23240979,oxygen,100,1362,1368,en_ner_craft_md,1000
22697341,transcutol,278,288,100,22697341,transcutol,100,278,288,en_ner_craft_md,1000
23241082,hexafluorophosphate anion,31,56,86,23241082,hexafluorophosphate,86,31,50,en_ner_craft_md,1000
23194532,gsh px,644,650,67,23194532,gsh,67,644,647,en_ner_craft_md,1000
23230905,au,730,732,100,23230905,au,100,730,732,en_ner_craft_md,1000
22610748,glutathione reductase,642,663,69,22610748,glutathione,69,642,653,en_ner_craft_md,1000
23250808,ethanol,570,577,100,23250808,ethanol,100,570,577,en_ner_craft_md,1000
23238784,bile acids,1054,1064,100,23238784,bile acids,100,1054,1064,en_ner_craft_md,1000
23179753,mehg,1264,1268,100,23179753,mehg,100,1264,1268,en_ner_craft_md,1000
23127567,oleandrin,950,959,100,23127567,oleandrin,100,950,959,en_ner_craft_md,1000
23093494,ethanol,432,439,100,23093494,ethanol,100,432,439,en_ner_craft_md,1000
23199987,histamine,412,421,100,23199987,histamine,100,412,421,en_ner_craft_md,1000
23202847,m cpba,193,199,100,23202847,m cpba,100,193,199,en_ner_craft_md,1000
23127916,imatinib,938,946,100,23127916,imatinib,100,938,946,en_ner_craft_md,1000
23179349,iron,144,148,100,23179349,iron,100,144,148,en_ner_craft_md,1000
23250808,oleic acid,510,520,100,23250808,oleic acid,100,510,520,en_ner_craft_md,1000
23086182,ddt,1182,1185,100,23086182,ddt,100,1182,1185,en_ner_craft_md,1000
22381584,glutamate,508,517,100,22381584,glutamate,100,508,517,en_ner_craft_md,1000
23220616,putrescine,549,559,100,23220616,putrescine,100,549,559,en_ner_craft_md,1000
23194548,galactose,884,893,100,23194548,galactose,100,884,893,en_ner_craft_md,1000
22966073,cysteine,772,780,100,22966073,cysteine,100,772,780,en_ner_craft_md,1000
23157632,dopamine,47,55,100,23157632,dopamine,100,47,55,en_ner_craft_md,1000
23197647,etoposide,1450,1459,100,23197647,etoposide,100,1450,1459,en_ner_craft_md,1000
22426233,histamine,379,388,100,22426233,histamine,100,379,388,en_ner_craft_md,1000
22082827,cu,609,611,100,22082827,cu,100,609,611,en_ner_craft_md,1000
22722027,agonist,831,838,17,22722027,tcb 2,17,839,844,en_ner_craft_md,1000
23122115,glucose,557,564,100,23122115,glucose,100,557,564,en_ner_craft_md,1000
23022324,cells,1217,1222,15,23022324,naaso 2 ,15,1224,1232,en_ner_craft_md,1000
23205634,cholesterol,701,712,100,23205634,cholesterol,100,701,712,en_ner_craft_md,1000
23142599,2 3 7 8 tcdd,1253,1265,100,23142599,2 3 7 8 tcdd,100,1253,1265,en_ner_craft_md,1000
22616839,atorvastatin calcium,1455,1475,100,22616839,atorvastatin calcium,100,1455,1475,en_ner_craft_md,1000
23058251,imidacloprid,1479,1491,100,23058251,imidacloprid,100,1479,1491,en_ner_craft_md,1000
23182766,cholesterol,1023,1034,100,23182766,cholesterol,100,1023,1034,en_ner_craft_md,1000
23122102,fatty acids,635,646,100,23122102,fatty acids,100,635,646,en_ner_craft_md,1000
23168114,stiripentol,227,238,100,23168114,stiripentol,100,227,238,en_ner_craft_md,1000
23168115,glutamate,1279,1288,100,23168115,glutamate,100,1279,1288,en_ner_craft_md,1000
23190297,quinidine,619,628,100,23190297,quinidine,100,619,628,en_ner_craft_md,1000
23238299,chelidonine,645,656,100,23238299,chelidonine,100,645,656,en_ner_craft_md,1000
23246578,formyl peptide,756,770,60,23246578,formyl,60,756,762,en_ner_craft_md,1000
23095245,clozapine,425,434,100,23095245,clozapine,100,425,434,en_ner_craft_md,1000
23115221,nicotine,948,956,100,23115221,nicotine,100,948,956,en_ner_craft_md,1000
22577972,ethanol,798,805,100,22577972,ethanol,100,798,805,en_ner_craft_md,1000
23159986,creatinine,1492,1502,100,23159986,creatinine,100,1492,1502,en_ner_craft_md,1000
23160530,glucose,13,20,100,23160530,glucose,100,13,20,en_ner_craft_md,1000
22935610,ser46,810,815,75,22935610,ser,75,810,813,en_ner_craft_md,1000
23187618,silica,286,292,100,23187618,silica,100,286,292,en_ner_craft_md,1000
23160480,serine,730,736,100,23160480,serine,100,730,736,en_ner_craft_md,1000
23146750,bde47,566,571,100,23146750,bde47,100,566,571,en_ner_craft_md,1000
23022048,l allylglycine,737,751,100,23022048,l allylglycine,100,737,751,en_ner_craft_md,1000
23123662,copper,1359,1365,100,23123662,copper,100,1359,1365,en_ner_craft_md,1000
23099502,zearalenone,1330,1341,100,23099502,zearalenone,100,1330,1341,en_ner_craft_md,1000
23202372,oxides,286,292,100,23202372,oxides,100,286,292,en_ner_craft_md,1000
22901687,phenolic compound,29,46,64,22901687,phenolic,64,29,37,en_ner_craft_md,1000
23110812,edta,1026,1030,100,23110812,edta,100,1026,1030,en_ner_craft_md,1000
22884111,sodium hydroxide,168,184,100,22884111,sodium hydroxide,100,168,184,en_ner_craft_md,1000
23089250,hg,1371,1373,100,23089250,hg,100,1371,1373,en_ner_craft_md,1000
23111876,dpcpx,1136,1141,100,23111876,dpcpx,100,1136,1141,en_ner_craft_md,1000
23170792,thienopyridines,1477,1492,100,23170792,thienopyridines,100,1477,1492,en_ner_craft_md,1000
22301814,cholesterol,469,480,100,22301814,cholesterol,100,469,480,en_ner_craft_md,1000
23248329,glycosphingolipids,0,18,100,23248329,glycosphingolipids,100,0,18,en_ner_craft_md,1000
22708639,pge2,327,331,100,22708639,pge2,100,327,331,en_ner_craft_md,1000
23142844,sphingomyelin,735,748,100,23142844,sphingomyelin,100,735,748,en_ner_craft_md,1000
23199987,spermidine,390,400,100,23199987,spermidine,100,390,400,en_ner_craft_md,1000
22079313,mehg,493,497,100,22079313,mehg,100,493,497,en_ner_craft_md,1000
23095245,olanzapine,438,448,100,23095245,olanzapine,100,438,448,en_ner_craft_md,1000
23164618,cyclic amp,1216,1226,100,23164618,cyclic amp,100,1216,1226,en_ner_craft_md,1000
23201092,gnih,34,38,100,23201092,gnih,100,34,38,en_ner_craft_md,1000
23147004,methyl,1013,1019,100,23147004,methyl,100,1013,1019,en_ner_craft_md,1000
23233324,chlorothalonil,318,332,100,23233324,chlorothalonil,100,318,332,en_ner_craft_md,1000
22553909,itr,1512,1515,100,22553909,itr,100,1512,1515,en_ner_craft_md,1000
23165858,amino acids,63,74,100,23165858,amino acids,100,63,74,en_ner_craft_md,1000
22616933,astaxanthin,0,11,100,22616933,astaxanthin,100,0,11,en_ner_craft_md,1000
23169610,gh,148,150,9,23169610,3 methylcholanthrene,9,140,160,en_ner_craft_md,1000
22790339,ammonia,574,581,58,22790339,secondary ammonia,58,564,581,en_ner_craft_md,1000
23219925,3 hydroxykynurenine,819,838,100,23219925,3 hydroxykynurenine,100,819,838,en_ner_craft_md,1000
22757667,p cymene,653,661,100,22757667,p cymene,100,653,661,en_ner_craft_md,1000
22364642,dextrose,218,226,100,22364642,dextrose,100,218,226,en_ner_craft_md,1000
22961095,acrolein,788,796,100,22961095,acrolein,100,788,796,en_ner_craft_md,1000
22554350,vitamin e,739,748,100,22554350,vitamin e,100,739,748,en_ner_craft_md,1000
23115221,nicotine,1153,1161,100,23115221,nicotine,100,1153,1161,en_ner_craft_md,1000
22313530,glutamate,781,790,100,22313530,glutamate,100,781,790,en_ner_craft_md,1000
22301815,glucose,643,650,100,22301815,glucose,100,643,650,en_ner_craft_md,1000
23143912,al,520,522,100,23143912,al,100,520,522,en_ner_craft_md,1000
22899102,anti bp 7 8 dihydrodiol 9 10 epoxide,479,515,93,22899102,bp 7 8 dihydrodiol 9 10 epoxide,93,484,515,en_ner_craft_md,1000
23065141,dca,1064,1067,100,23065141,dca,100,1064,1067,en_ner_craft_md,1000
23220041,oleate,498,504,100,23220041,oleate,100,498,504,en_ner_craft_md,1000
23202846,nitrile warhead,666,681,64,23202846,nitrile,64,666,673,en_ner_craft_md,1000
23044908,zoledronic acid,1900,1915,100,23044908,zoledronic acid,100,1900,1915,en_ner_craft_md,1000
22426233,calcium,585,592,100,22426233,calcium,100,585,592,en_ner_craft_md,1000
23249384,hepes,129,134,100,23249384,hepes,100,129,134,en_ner_craft_md,1000
23122100,eicosanoids,205,216,100,23122100,eicosanoids,100,205,216,en_ner_craft_md,1000
23219683,fe,186,188,100,23219683,fe,100,186,188,en_ner_craft_md,1000
23060524,triglyceride,1553,1565,100,23060524,triglyceride,100,1553,1565,en_ner_craft_md,1000
23150493,n acetylcysteine,1157,1173,100,23150493,n acetylcysteine,100,1157,1173,en_ner_craft_md,1000
23085522,hcb,961,964,100,23085522,hcb,100,961,964,en_ner_craft_md,1000
22079313,mehg,698,702,100,22079313,mehg,100,698,702,en_ner_craft_md,1000
22610748,bilirubin,871,880,100,22610748,bilirubin,100,871,880,en_ner_craft_md,1000
23123249,oximes,721,727,100,23123249,oximes,100,721,727,en_ner_craft_md,1000
23159886,gsh,156,159,100,23159886,gsh,100,156,159,en_ner_craft_md,1000
23235923,calcium,676,683,100,23235923,calcium,100,676,683,en_ner_craft_md,1000
22719017,2 2 benzofuranyl 2 imidazoline,317,349,100,22719017,2 2 benzofuranyl 2 imidazoline,100,317,349,en_ner_craft_md,1000
23085382,minocycline,0,11,100,23085382,minocycline,100,0,11,en_ner_craft_md,1000
23256625,simvastatin and,1218,1233,85,23256625,simvastatin,85,1218,1229,en_ner_craft_md,1000
23089250,hg,1155,1157,100,23089250,hg,100,1155,1157,en_ner_craft_md,1000
23243006,valproic,1349,1357,76,23243006,valproic acid,76,1349,1362,en_ner_craft_md,1000
23201179,avp,159,162,100,23201179,avp,100,159,162,en_ner_craft_md,1000
23154194,glycine,222,229,100,23154194,glycine,100,222,229,en_ner_craft_md,1000
23244629,ammonium hydroxide,639,657,100,23244629,ammonium hydroxide,100,639,657,en_ner_craft_md,1000
22813627,minp,564,568,100,22813627,minp,100,564,568,en_ner_craft_md,1000
23108036,arsenic,334,341,100,23108036,arsenic,100,334,341,en_ner_craft_md,1000
23194532,hydroxyproline,834,848,100,23194532,hydroxyproline,100,834,848,en_ner_craft_md,1000
23065141,calcium,1730,1737,100,23065141,calcium,100,1730,1737,en_ner_craft_md,1000
22898566,dha,640,643,100,22898566,dha,100,640,643,en_ner_craft_md,1000
23238642,cr 2 ,527,532,60,23238642,ni 2 ,60,535,541,en_ner_craft_md,1000
23194541,caffeine,1102,1110,100,23194541,caffeine,100,1102,1110,en_ner_craft_md,1000
23017398,ochratoxin a,264,276,100,23017398,ochratoxin a,100,264,276,en_ner_craft_md,1000
23014761,elacridar,728,737,100,23014761,elacridar,100,728,737,en_ner_craft_md,1000
23085522,dde,953,956,100,23085522,dde,100,953,956,en_ner_craft_md,1000
23123249,oximes,458,464,100,23123249,oximes,100,458,464,en_ner_craft_md,1000
23146761,epigallocatechin gallate,0,24,100,23146761,epigallocatechin gallate,100,0,24,en_ner_craft_md,1000
23122151,myricitrin,1007,1017,100,23122151,myricitrin,100,1007,1017,en_ner_craft_md,1000
23164713,na255,269,274,100,23164713,na255,100,269,274,en_ner_craft_md,1000
23192785,aromatic aldehydes,362,380,100,23192785,aromatic aldehydes,100,362,380,en_ner_craft_md,1000
23142844,tetracaine,869,879,100,23142844,tetracaine,100,869,879,en_ner_craft_md,1000
23255254,guanidine moieties,39,57,67,23255254,guanidine,67,39,48,en_ner_craft_md,1000
23122120,gangliosides,23,35,43,23122120,sialic acid,43,17,28,en_ner_craft_md,1000
23212963,sds,934,937,100,23212963,sds,100,934,937,en_ner_craft_md,1000
22992376,caffeine,39,47,100,22992376,caffeine,100,39,47,en_ner_craft_md,1000
22312035,afm1,329,333,100,22312035,afm1,100,329,333,en_ner_craft_md,1000
23154194,proline,445,452,100,23154194,proline,100,445,452,en_ner_craft_md,1000
23141427,5 hydroxytryptamine,789,808,100,23141427,5 hydroxytryptamine,100,789,808,en_ner_craft_md,1000
23177260,gssh,778,782,100,23177260,gssh,100,778,782,en_ner_craft_md,1000
23022271,n methyl d aspartate,285,305,100,23022271,n methyl d aspartate,100,285,305,en_ner_craft_md,1000
23142844,propofol,923,931,100,23142844,propofol,100,923,931,en_ner_craft_md,1000
23178632,amiodarone,876,886,100,23178632,amiodarone,100,876,886,en_ner_craft_md,1000
23201371,vitamin b12,1005,1016,100,23201371,vitamin b12,100,1005,1016,en_ner_craft_md,1000
23152189,hydrogen peroxide,1258,1275,100,23152189,hydrogen peroxide,100,1258,1275,en_ner_craft_md,1000
22564442,gaba,951,955,100,22564442,gaba,100,951,955,en_ner_craft_md,1000
23065141,dcpa,1997,2001,100,23065141,dcpa,100,1997,2001,en_ner_craft_md,1000
23089250,se,2150,2152,100,23089250,se,100,2150,2152,en_ner_craft_md,1000
23086747,iron ion,397,405,67,23086747,iron,67,397,401,en_ner_craft_md,1000
23142844,tetracaine,1471,1481,100,23142844,tetracaine,100,1471,1481,en_ner_craft_md,1000
23201092,gnih,1157,1161,100,23201092,gnih,100,1157,1161,en_ner_craft_md,1000
23207323,apomorphine,232,243,100,23207323,apomorphine,100,232,243,en_ner_craft_md,1000
23152189,tcdd mediated,1555,1568,47,23152189,tcdd,47,1555,1559,en_ner_craft_md,1000
23199199,alkaline dithiols,159,176,64,23199199,dithiols,64,168,176,en_ner_craft_md,1000
23122111,neferine,1118,1126,100,23122111,neferine,100,1118,1126,en_ner_craft_md,1000
22703292,phenol,909,915,100,22703292,phenol,100,909,915,en_ner_craft_md,1000
22992376,caffeine,1220,1228,100,22992376,caffeine,100,1220,1228,en_ner_craft_md,1000
23153618,fatty acids,1059,1070,100,23153618,fatty acids,100,1059,1070,en_ner_craft_md,1000
23206865,propargyl,189,198,100,23206865,propargyl,100,189,198,en_ner_craft_md,1000
22451331,ethanol,430,437,100,22451331,ethanol,100,430,437,en_ner_craft_md,1000
23086182,ddt,1195,1198,100,23086182,ddt,100,1195,1198,en_ner_craft_md,1000
23093496,atp,1676,1679,100,23093496,atp,100,1676,1679,en_ner_craft_md,1000
23142505,pge2,517,521,100,23142505,pge2,100,517,521,en_ner_craft_md,1000
22082827,malondialdehyde,1098,1113,100,22082827,malondialdehyde,100,1098,1113,en_ner_craft_md,1000
22614004,glucose,443,450,100,22614004,glucose,100,443,450,en_ner_craft_md,1000
22965581,oxide,37,42,100,22965581,oxide,100,37,42,en_ner_craft_md,1000
23060276,zinc,1213,1217,100,23060276,zinc,100,1213,1217,en_ner_craft_md,1000
23179775,cortisone acetate,902,919,100,23179775,cortisone acetate,100,902,919,en_ner_craft_md,1000
23064722,adenosine,335,344,100,23064722,adenosine,100,335,344,en_ner_craft_md,1000
23123662,platinum,286,294,100,23123662,platinum,100,286,294,en_ner_craft_md,1000
22989775,carbamate resistant,347,366,64,22989775,carbamate,64,347,356,en_ner_craft_md,1000
22901687,nitrogen,665,673,100,22901687,nitrogen,100,665,673,en_ner_craft_md,1000
22918489,adp,522,525,100,22918489,adp,100,522,525,en_ner_craft_md,1000
22591127,c16 0,635,640,100,22591127,c16 0,100,635,640,en_ner_craft_md,1000
23167531,glucuronide,401,412,69,23167531,darexaban glucuronide,69,391,412,en_ner_craft_md,1000
23131595,atp,1338,1341,100,23131595,atp,100,1338,1341,en_ner_craft_md,1000
23154533,ptu,950,953,100,23154533,ptu,100,950,953,en_ner_craft_md,1000
23150495,glucose,1727,1734,100,23150495,glucose,100,1727,1734,en_ner_craft_md,1000
23179349,fructose,108,116,100,23179349,fructose,100,108,116,en_ner_craft_md,1000
22619007,silibinin,872,881,100,22619007,silibinin,100,872,881,en_ner_craft_md,1000
23060409,dmaa,23,27,100,23060409,dmaa,100,23,27,en_ner_craft_md,1000
22410778,atp,1591,1594,100,22410778,atp,100,1591,1594,en_ner_craft_md,1000
22352409,glucoraphanin and,487,504,87,22352409,glucoraphanin,87,487,500,en_ner_craft_md,1000
22719017,i 2 imidazoline,755,771,85,22719017,imidazoline,85,760,771,en_ner_craft_md,1000
23233324,chlorothalonil,0,14,100,23233324,chlorothalonil,100,0,14,en_ner_craft_md,1000
23137956,catechins,189,198,100,23137956,catechins,100,189,198,en_ner_craft_md,1000
23220035,bbp,1125,1128,100,23220035,bbp,100,1125,1128,en_ner_craft_md,1000
22956628,methyl,565,571,100,22956628,methyl,100,565,571,en_ner_craft_md,1000
22591127,palmitic,625,633,15,22591127,c16 0,15,635,640,en_ner_craft_md,1000
23085436,glucose,1393,1400,100,23085436,glucose,100,1393,1400,en_ner_craft_md,1000
23089250,hg,1304,1306,100,23089250,hg,100,1304,1306,en_ner_craft_md,1000
23017407,ethyl acetate,774,787,100,23017407,ethyl acetate,100,774,787,en_ner_craft_md,1000
22790339,ethylenediamine,1035,1050,100,22790339,ethylenediamine,100,1035,1050,en_ner_craft_md,1000
23168114,stp,351,354,100,23168114,stp,100,351,354,en_ner_craft_md,1000
23020787,mrp2,556,560,22,23020787,mk571,22,562,567,en_ner_craft_md,1000
23231410,hydronium ion,587,600,82,23231410,hydronium,82,587,596,en_ner_craft_md,1000
23230133,danofloxacin,590,602,100,23230133,danofloxacin,100,590,602,en_ner_craft_md,1000
23123664,cysteine,588,596,100,23123664,cysteine,100,588,596,en_ner_craft_md,1000
23245513,adenine adenine,315,330,64,23245513,adenine,64,315,322,en_ner_craft_md,1000
22899102,glutathione,976,987,100,22899102,glutathione,100,976,987,en_ner_craft_md,1000
23246732,acetate,603,610,82,23246732,pb acetate,82,600,610,en_ner_craft_md,1000
23231410,hydrogen,546,554,100,23231410,hydrogen,100,546,554,en_ner_craft_md,1000
23089250,se,227,229,100,23089250,se,100,227,229,en_ner_craft_md,1000
23231351,porphyrin,278,287,100,23231351,porphyrin,100,278,287,en_ner_craft_md,1000
22940575,kainic acid,749,760,100,22940575,kainic acid,100,749,760,en_ner_craft_md,1000
23157634,gaba,289,293,100,23157634,gaba,100,289,293,en_ner_craft_md,1000
22939001,kojic acid,140,150,100,22939001,kojic acid,100,140,150,en_ner_craft_md,1000
23246611,hydrogen peroxide,395,412,100,23246611,hydrogen peroxide,100,395,412,en_ner_craft_md,1000
23010670,ethidium bromide,351,367,100,23010670,ethidium bromide,100,351,367,en_ner_craft_md,1000
23132909,cholesterol,536,547,100,23132909,cholesterol,100,536,547,en_ner_craft_md,1000
23086747,iron,1026,1030,100,23086747,iron,100,1026,1030,en_ner_craft_md,1000
23122120,sialic acid,67,78,100,23122120,sialic acid,100,67,78,en_ner_craft_md,1000
23211363,cocaine,684,691,100,23211363,cocaine,100,684,691,en_ner_craft_md,1000
22722028,histone,647,654,15,22722028,ms 275,15,639,645,en_ner_craft_md,1000
23103446,abcb1,36,41,14,23103446,nilotinib,14,41,50,en_ner_craft_md,1000
22664304,glutamate,715,724,100,22664304,glutamate,100,715,724,en_ner_craft_md,1000
23220616,betaine homocysteine,261,281,75,23220616,homocysteine,75,269,281,en_ner_craft_md,1000
23093494,ethanol,1486,1493,100,23093494,ethanol,100,1486,1493,en_ner_craft_md,1000
23085436,glucose,516,523,100,23085436,glucose,100,516,523,en_ner_craft_md,1000
23161873,fructose,1508,1516,100,23161873,fructose,100,1508,1516,en_ner_craft_md,1000
23143037,ibuprofen,268,277,100,23143037,ibuprofen,100,268,277,en_ner_craft_md,1000
22465815,dopamine,1236,1244,100,22465815,dopamine,100,1236,1244,en_ner_craft_md,1000
23202372,sodium,1073,1079,100,23202372,sodium,100,1073,1079,en_ner_craft_md,1000
