article,entity,start,end,highest_ratio,best_match_annotation_article,best_match_annotation_entity,best_match_similarity_ratio,best_match_annotation_start,best_match_annotation_end,Model,Article Count
23047912,l bmaa,786,792,100,23047912,l bmaa,100,786,792,en_ner_bc5cdr_md,1000
23063066,esfenvalerate,344,357,100,23063066,esfenvalerate,100,344,357,en_ner_bc5cdr_md,1000
23194512,podocarpanes,36,48,100,23194512,podocarpanes,100,36,48,en_ner_bc5cdr_md,1000
23122141,fatty acids,160,171,100,23122141,fatty acids,100,160,171,en_ner_bc5cdr_md,1000
23151003,pyrimidine,595,605,100,23151003,pyrimidine,100,595,605,en_ner_bc5cdr_md,1000
23153057,phenacetin,325,335,100,23153057,phenacetin,100,325,335,en_ner_bc5cdr_md,1000
22991234,calcium,0,7,100,22991234,calcium,100,0,7,en_ner_bc5cdr_md,1000
23194510,sulphite,380,388,100,23194510,sulphite,100,380,388,en_ner_bc5cdr_md,1000
23143674,clemizole,1061,1070,100,23143674,clemizole,100,1061,1070,en_ner_bc5cdr_md,1000
23194517,fatty acid,932,942,100,23194517,fatty acid,100,932,942,en_ner_bc5cdr_md,1000
23154304,arachidonic acid,537,553,100,23154304,arachidonic acid,100,537,553,en_ner_bc5cdr_md,1000
23000250,acetylcholine,369,382,100,23000250,acetylcholine,100,369,382,en_ner_bc5cdr_md,1000
23233034,silver,515,521,100,23233034,silver,100,515,521,en_ner_bc5cdr_md,1000
23023024,mda,1076,1079,100,23023024,mda,100,1076,1079,en_ner_bc5cdr_md,1000
23220617,doxorubicin,705,716,100,23220617,doxorubicin,100,705,716,en_ner_bc5cdr_md,1000
22931212,ribose,471,477,100,22931212,ribose,100,471,477,en_ner_bc5cdr_md,1000
22634360,vu0155041,2071,2080,100,22634360,vu0155041,100,2071,2080,en_ner_bc5cdr_md,1000
22507666,mpep,631,635,100,22507666,mpep,100,631,635,en_ner_bc5cdr_md,1000
22983118,lactate,551,558,100,22983118,lactate,100,551,558,en_ner_bc5cdr_md,1000
22967722,carnitine,1157,1166,100,22967722,carnitine,100,1157,1166,en_ner_bc5cdr_md,1000
23001627,levothyroxine,1788,1801,100,23001627,levothyroxine,100,1788,1801,en_ner_bc5cdr_md,1000
23178221,diglycoside taxanes,10,29,100,23178221,diglycoside taxanes,100,10,29,en_ner_bc5cdr_md,1000
22954532,sodium,1248,1254,100,22954532,sodium,100,1248,1254,en_ner_bc5cdr_md,1000
23001627,malondialdehyde,755,770,100,23001627,malondialdehyde,100,755,770,en_ner_bc5cdr_md,1000
22960471,sulforhodamine b,416,432,100,22960471,sulforhodamine b,100,416,432,en_ner_bc5cdr_md,1000
23229511,aryl hydrocarbon,26,42,100,23229511,aryl hydrocarbon,100,26,42,en_ner_bc5cdr_md,1000
23246865,pb,56,58,100,23246865,pb,100,56,58,en_ner_bc5cdr_md,1000
23041538,spermine,1026,1034,100,23041538,spermine,100,1026,1034,en_ner_bc5cdr_md,1000
23218712,glucose,135,142,100,23218712,glucose,100,135,142,en_ner_bc5cdr_md,1000
22489960,triglyceride,497,509,100,22489960,triglyceride,100,497,509,en_ner_bc5cdr_md,1000
22579656,progesterone,586,598,100,22579656,progesterone,100,586,598,en_ner_bc5cdr_md,1000
23172229,phosphatidylethanolamine,630,654,100,23172229,phosphatidylethanolamine,100,630,654,en_ner_bc5cdr_md,1000
23098818,5 methoxytryptamine,1111,1130,100,23098818,5 methoxytryptamine,100,1111,1130,en_ner_bc5cdr_md,1000
23220413,tdcpp,583,588,100,23220413,tdcpp,100,583,588,en_ner_bc5cdr_md,1000
23246867,ipa3,1222,1226,100,23246867,ipa3,100,1222,1226,en_ner_bc5cdr_md,1000
23079231,curcumin,1663,1671,100,23079231,curcumin,100,1663,1671,en_ner_bc5cdr_md,1000
23229511,17 aag,223,229,100,23229511,17 aag,100,223,229,en_ner_bc5cdr_md,1000
23183084,progestins,816,826,100,23183084,progestins,100,816,826,en_ner_bc5cdr_md,1000
23198810,quinone quencher,852,868,61,23198810,quinone,61,852,859,en_ner_bc5cdr_md,1000
23123945,amphetamine,1296,1307,100,23123945,amphetamine,100,1296,1307,en_ner_bc5cdr_md,1000
23178170,calcium,832,839,100,23178170,calcium,100,832,839,en_ner_bc5cdr_md,1000
23220612,polyunsaturated fatty acids,289,316,100,23220612,polyunsaturated fatty acids,100,289,316,en_ner_bc5cdr_md,1000
23238233,chikusetsusaponin lm2,684,705,100,23238233,chikusetsusaponin lm2,100,684,705,en_ner_bc5cdr_md,1000
22677475,tbbpa,23,28,100,22677475,tbbpa,100,23,28,en_ner_bc5cdr_md,1000
23220514,linalool,603,611,100,23220514,linalool,100,603,611,en_ner_bc5cdr_md,1000
22693035,ursolic acid,1123,1135,100,22693035,ursolic acid,100,1123,1135,en_ner_bc5cdr_md,1000
22898132,methoxyacetic acid,553,571,100,22898132,methoxyacetic acid,100,553,571,en_ner_bc5cdr_md,1000
23011663,cape,1800,1804,100,23011663,cape,100,1800,1804,en_ner_bc5cdr_md,1000
23143036,n acetylcysteine,1258,1274,100,23143036,n acetylcysteine,100,1258,1274,en_ner_bc5cdr_md,1000
23161217,5 bromo 2 deoxyuridine,761,784,100,23161217,5 bromo 2 deoxyuridine,100,761,784,en_ner_bc5cdr_md,1000
23220588,ifosfamide,2440,2450,100,23220588,ifosfamide,100,2440,2450,en_ner_bc5cdr_md,1000
22917637, cocaine,1802,1813,100,22917637, cocaine,100,1802,1813,en_ner_bc5cdr_md,1000
23228193,phenanthrenequinone,6,25,100,23228193,phenanthrenequinone,100,6,25,en_ner_bc5cdr_md,1000
23042728,vpa,604,607,100,23042728,vpa,100,604,607,en_ner_bc5cdr_md,1000
23200005,zn,543,545,100,23200005,zn,100,543,545,en_ner_bc5cdr_md,1000
23171045,carnitine,905,914,100,23171045,carnitine,100,905,914,en_ner_bc5cdr_md,1000
22546615,dopamine,1628,1636,100,22546615,dopamine,100,1628,1636,en_ner_bc5cdr_md,1000
23154127,aoh,27,30,100,23154127,aoh,100,27,30,en_ner_bc5cdr_md,1000
23047912,β n methylamino l alanine,19,44,100,23047912,β n methylamino l alanine,100,19,44,en_ner_bc5cdr_md,1000
23245512,acetyl,115,121,100,23245512,acetyl,100,115,121,en_ner_bc5cdr_md,1000
23225638,polyethylene glycol,185,204,100,23225638,polyethylene glycol,100,185,204,en_ner_bc5cdr_md,1000
23017406,gaba,145,149,100,23017406,gaba,100,145,149,en_ner_bc5cdr_md,1000
23122135,rosmarinic acid,966,981,100,23122135,rosmarinic acid,100,966,981,en_ner_bc5cdr_md,1000
23228696,taxol,198,203,100,23228696,taxol,100,198,203,en_ner_bc5cdr_md,1000
23209192,cotinine,1139,1147,100,23209192,cotinine,100,1139,1147,en_ner_bc5cdr_md,1000
23071106,gliclazide block,16,32,21,23071106,sulfonylurea,21,16,28,en_ner_bc5cdr_md,1000
22760156,citrate,893,900,100,22760156,citrate,100,893,900,en_ner_bc5cdr_md,1000
23146662,bryostatin,921,931,91,23146662,bryostatin 1,91,921,933,en_ner_bc5cdr_md,1000
23153057,bupropion,337,346,100,23153057,bupropion,100,337,346,en_ner_bc5cdr_md,1000
22917637, cocaine,1136,1147,100,22917637, cocaine,100,1136,1147,en_ner_bc5cdr_md,1000
23184951,atp,520,523,100,23184951,atp,100,520,523,en_ner_bc5cdr_md,1000
23194544,fructose,428,436,100,23194544,fructose,100,428,436,en_ner_bc5cdr_md,1000
23066949,imidazole nitrogen,458,476,62,23066949,nitrogen,62,468,476,en_ner_bc5cdr_md,1000
22923473,glucose,558,565,100,22923473,glucose,100,558,565,en_ner_bc5cdr_md,1000
23041510,eld aln,731,738,60,23041510,eld,60,731,734,en_ner_bc5cdr_md,1000
23041725,dieldrin,1604,1612,100,23041725,dieldrin,100,1604,1612,en_ner_bc5cdr_md,1000
23234812,no,575,577,100,23234812,no,100,575,577,en_ner_bc5cdr_md,1000
22830982,dextrorphan,1056,1067,100,22830982,dextrorphan,100,1056,1067,en_ner_bc5cdr_md,1000
23232333,corticosterone,50,64,100,23232333,corticosterone,100,50,64,en_ner_bc5cdr_md,1000
23042728,vpa,274,277,100,23042728,vpa,100,274,277,en_ner_bc5cdr_md,1000
23160940,cp55940,880,887,100,23160940,cp55940,100,880,887,en_ner_bc5cdr_md,1000
23142699,breast cancer,35,48,38,23142699,estrogen,38,32,40,en_ner_bc5cdr_md,1000
22317823,al,883,885,100,22317823,al,100,883,885,en_ner_bc5cdr_md,1000
23102508,tanshinone,1324,1334,83,23102508,tanshinone iia,83,1324,1338,en_ner_bc5cdr_md,1000
23079231,sirolimus,1071,1080,100,23079231,sirolimus,100,1071,1080,en_ner_bc5cdr_md,1000
23007559,no,1671,1673,100,23007559,no,100,1671,1673,en_ner_bc5cdr_md,1000
23188714,uracil,486,492,100,23188714,uracil,100,486,492,en_ner_bc5cdr_md,1000
23041510,aln,1583,1586,100,23041510,aln,100,1583,1586,en_ner_bc5cdr_md,1000
23244178,aryl azide,12,22,100,23244178,aryl azide,100,12,22,en_ner_bc5cdr_md,1000
23041510,eld aln,1661,1668,60,23041510,aln,60,1665,1668,en_ner_bc5cdr_md,1000
23197649,ach,1262,1265,100,23197649,ach,100,1262,1265,en_ner_bc5cdr_md,1000
22991330,n bp,335,339,100,22991330,n bp,100,335,339,en_ner_bc5cdr_md,1000
22641218,celastrol,2141,2150,100,22641218,celastrol,100,2141,2150,en_ner_bc5cdr_md,1000
23085435,n bps,656,661,75,23085435,bps,75,658,661,en_ner_bc5cdr_md,1000
23123743,ppt,1448,1451,100,23123743,ppt,100,1448,1451,en_ner_bc5cdr_md,1000
23042808,thc,246,249,100,23042808,thc,100,246,249,en_ner_bc5cdr_md,1000
23178182,mk 801,1152,1158,100,23178182,mk 801,100,1152,1158,en_ner_bc5cdr_md,1000
23220412,metolachlor,712,723,100,23220412,metolachlor,100,712,723,en_ner_bc5cdr_md,1000
23125070,testosterone,1588,1600,100,23125070,testosterone,100,1588,1600,en_ner_bc5cdr_md,1000
22991234,calcium,471,478,100,22991234,calcium,100,471,478,en_ner_bc5cdr_md,1000
23159397,calcium disodium ethylenediaminetetraacetic acid,583,631,100,23159397,calcium disodium ethylenediaminetetraacetic acid,100,583,631,en_ner_bc5cdr_md,1000
23102508,quinone,274,281,58,23102508,diterpene quinone,58,264,281,en_ner_bc5cdr_md,1000
23079231,sirolimus,1270,1279,100,23079231,sirolimus,100,1270,1279,en_ner_bc5cdr_md,1000
23078542,dopamine,533,541,100,23078542,dopamine,100,533,541,en_ner_bc5cdr_md,1000
23135548,tcdd,293,297,100,23135548,tcdd,100,293,297,en_ner_bc5cdr_md,1000
23183084,progestins,355,365,100,23183084,progestins,100,355,365,en_ner_bc5cdr_md,1000
23110522,carboxylic acid ,327,343,97,23110522,carboxylic acid,97,327,342,en_ner_bc5cdr_md,1000
23122145,epicatechin 3 o gallate,552,575,100,23122145,epicatechin 3 o gallate,100,552,575,en_ner_bc5cdr_md,1000
23220514,dox,594,597,100,23220514,dox,100,594,597,en_ner_bc5cdr_md,1000
23174746,ritalin,0,7,100,23174746,ritalin,100,0,7,en_ner_bc5cdr_md,1000
22804459,trolox,728,734,100,22804459,trolox,100,728,734,en_ner_bc5cdr_md,1000
23199983,lactose,1020,1027,100,23199983,lactose,100,1020,1027,en_ner_bc5cdr_md,1000
22963619,amino acid,151,161,100,22963619,amino acid,100,151,161,en_ner_bc5cdr_md,1000
23220514,linalool,992,1000,100,23220514,linalool,100,992,1000,en_ner_bc5cdr_md,1000
23146692,vcsv,728,732,100,23146692,vcsv,100,728,732,en_ner_bc5cdr_md,1000
23017404,fructose,380,388,100,23017404,fructose,100,380,388,en_ner_bc5cdr_md,1000
23200253,tbpb,89,93,100,23200253,tbpb,100,89,93,en_ner_bc5cdr_md,1000
22989705,pioglitazone,1477,1489,100,22989705,pioglitazone,100,1477,1489,en_ner_bc5cdr_md,1000
22507666,dhpg,459,463,100,22507666,dhpg,100,459,463,en_ner_bc5cdr_md,1000
23200005,secys,480,485,40,23200005,semet,40,470,475,en_ner_bc5cdr_md,1000
23219525,bosentan,1007,1015,100,23219525,bosentan,100,1007,1015,en_ner_bc5cdr_md,1000
23103568,estradiol,64,73,100,23103568,estradiol,100,64,73,en_ner_bc5cdr_md,1000
22996261,phthalazine,688,699,100,22996261,phthalazine,100,688,699,en_ner_bc5cdr_md,1000
23000507,6 hydroxydopamine,1407,1424,100,23000507,6 hydroxydopamine,100,1407,1424,en_ner_bc5cdr_md,1000
23194544,acrylamide,683,693,100,23194544,acrylamide,100,683,693,en_ner_bc5cdr_md,1000
22693035,apigenin,1153,1161,100,22693035,apigenin,100,1153,1161,en_ner_bc5cdr_md,1000
23157637,haloperidol,1217,1228,100,23157637,haloperidol,100,1217,1228,en_ner_bc5cdr_md,1000
22859660,iso,1113,1116,100,22859660,iso,100,1113,1116,en_ner_bc5cdr_md,1000
23218713,dipeptidyl aldehydes,359,379,100,23218713,dipeptidyl aldehydes,100,359,379,en_ner_bc5cdr_md,1000
23115086,midazolam,1425,1434,100,23115086,midazolam,100,1425,1434,en_ner_bc5cdr_md,1000
23220003,rutin,1357,1362,100,23220003,rutin,100,1357,1362,en_ner_bc5cdr_md,1000
23122066,cholesterol,586,597,100,23122066,cholesterol,100,586,597,en_ner_bc5cdr_md,1000
23154304,aa,720,722,40,23154304,adp,40,712,715,en_ner_bc5cdr_md,1000
22997060,don,1068,1071,100,22997060,don,100,1068,1071,en_ner_bc5cdr_md,1000
22489960,gsh,427,430,100,22489960,gsh,100,427,430,en_ner_bc5cdr_md,1000
23160964,1 25 dihydroxyvitamin d,805,828,100,23160964,1 25 dihydroxyvitamin d,100,805,828,en_ner_bc5cdr_md,1000
22693035,ethyl acetate,513,526,100,22693035,ethyl acetate,100,513,526,en_ner_bc5cdr_md,1000
23225536,pahs,967,971,100,23225536,pahs,100,967,971,en_ner_bc5cdr_md,1000
23131177,melatonin,613,622,100,23131177,melatonin,100,613,622,en_ner_bc5cdr_md,1000
23237828,sp600125,755,763,100,23237828,sp600125,100,755,763,en_ner_bc5cdr_md,1000
23142753,p dde,1032,1038,83,23142753,p p dde,83,1030,1038,en_ner_bc5cdr_md,1000
22963619,amino acids,82,93,100,22963619,amino acids,100,82,93,en_ner_bc5cdr_md,1000
23097351,aromadendrin,332,344,100,23097351,aromadendrin,100,332,344,en_ner_bc5cdr_md,1000
23246701,curcumin,1159,1167,100,23246701,curcumin,100,1159,1167,en_ner_bc5cdr_md,1000
23099339,vitamin c,110,119,100,23099339,vitamin c,100,110,119,en_ner_bc5cdr_md,1000
23110522,carbon dioxide,188,202,100,23110522,carbon dioxide,100,188,202,en_ner_bc5cdr_md,1000
23081912,tcdd,586,590,100,23081912,tcdd,100,586,590,en_ner_bc5cdr_md,1000
22294443,pcahs,412,417,100,22294443,pcahs,100,412,417,en_ner_bc5cdr_md,1000
22516666,benzodiazepines,1354,1369,100,22516666,benzodiazepines,100,1354,1369,en_ner_bc5cdr_md,1000
23205778,benzisoxazole,928,941,100,23205778,benzisoxazole,100,928,941,en_ner_bc5cdr_md,1000
22546615,dcpg,1358,1362,100,22546615,dcpg,100,1358,1362,en_ner_bc5cdr_md,1000
22718275,7 dehydrocholesterol,0,20,100,22718275,7 dehydrocholesterol,100,0,20,en_ner_bc5cdr_md,1000
23094864,tsiia,1115,1120,100,23094864,tsiia,100,1115,1120,en_ner_bc5cdr_md,1000
23238233,ginsenoside f3,311,325,100,23238233,ginsenoside f3,100,311,325,en_ner_bc5cdr_md,1000
23234812,srran,20,25,100,23234812,srran,100,20,25,en_ner_bc5cdr_md,1000
23168241,quinacrine,683,693,100,23168241,quinacrine,100,683,693,en_ner_bc5cdr_md,1000
22628017,malate,761,767,100,22628017,malate,100,761,767,en_ner_bc5cdr_md,1000
23220514,nucleoside,1113,1123,100,23220514,nucleoside,100,1113,1123,en_ner_bc5cdr_md,1000
22889612,bap,1478,1481,100,22889612,bap,100,1478,1481,en_ner_bc5cdr_md,1000
22982773,hi 6,301,305,100,22982773,hi 6,100,301,305,en_ner_bc5cdr_md,1000
23183413,peroxyl,1815,1822,100,23183413,peroxyl,100,1815,1822,en_ner_bc5cdr_md,1000
23042730,toco,1043,1047,100,23042730,toco,100,1043,1047,en_ner_bc5cdr_md,1000
23244521,ethanol,525,532,100,23244521,ethanol,100,525,532,en_ner_bc5cdr_md,1000
22585425,sodium ascorbate,562,578,100,22585425,sodium ascorbate,100,562,578,en_ner_bc5cdr_md,1000
23068419,tyrosine,1262,1270,100,23068419,tyrosine,100,1262,1270,en_ner_bc5cdr_md,1000
23110522,hydrogen,178,186,100,23110522,hydrogen,100,178,186,en_ner_bc5cdr_md,1000
23115324,bleomycin,1450,1459,100,23115324,bleomycin,100,1450,1459,en_ner_bc5cdr_md,1000
23201331,mtt,660,663,100,23201331,mtt,100,660,663,en_ner_bc5cdr_md,1000
23042808,cbd,400,403,100,23042808,cbd,100,400,403,en_ner_bc5cdr_md,1000
23106482,caffeic acid,239,251,100,23106482,caffeic acid,100,239,251,en_ner_bc5cdr_md,1000
23229511,17 aag,1480,1486,100,23229511,17 aag,100,1480,1486,en_ner_bc5cdr_md,1000
23194566,ttx,608,611,100,23194566,ttx,100,608,611,en_ner_bc5cdr_md,1000
22963619,methionine,281,291,100,22963619,methionine,100,281,291,en_ner_bc5cdr_md,1000
