Model,Data section,Article Count,Article ID,Entity,Start,End
en_ner_craft_md,training.abstracts,1000,23047912,toxic,316,321
en_ner_craft_md,training.abstracts,1000,23122141,fats,452,456
en_ner_craft_md,training.abstracts,1000,23159396,fractions,498,507
en_ner_craft_md,training.abstracts,1000,23246867,cells,831,836
en_ner_craft_md,training.abstracts,1000,23234246,molecular,130,139
en_ner_craft_md,training.abstracts,1000,23160092,alcohol,863,870
en_ner_craft_md,training.abstracts,1000,22903169,food,1114,1118
en_ner_craft_md,training.abstracts,1000,23238991,bcl 2,1552,1557
en_ner_craft_md,training.abstracts,1000,23064749,intrachromosomal duplication,101,129
en_ner_craft_md,training.abstracts,1000,22430207,cell,672,676
en_ner_craft_md,training.abstracts,1000,23246867,mek1 2,1656,1662
en_ner_craft_md,training.abstracts,1000,23228696,dna,1472,1475
en_ner_craft_md,training.abstracts,1000,23149908,gh,1729,1731
en_ner_craft_md,training.abstracts,1000,23201451,moniliformin,0,12
en_ner_craft_md,training.abstracts,1000,23192982,cholesterol,913,924
en_ner_craft_md,training.abstracts,1000,23154127,gsta1 2,788,795
en_ner_craft_md,training.abstracts,1000,23204325,mig6,855,859
en_ner_craft_md,training.abstracts,1000,22841391,proteins,514,522
en_ner_craft_md,training.abstracts,1000,23232333,ducks,400,405
en_ner_craft_md,training.abstracts,1000,23159790,enzyme,1427,1433
en_ner_craft_md,training.abstracts,1000,23069627,wild type mice,199,213
en_ner_craft_md,training.abstracts,1000,23044489,anesthetic,1065,1075
en_ner_craft_md,training.abstracts,1000,23232150,cells,487,492
en_ner_craft_md,training.abstracts,1000,22972178,gh,1318,1320
en_ner_craft_md,training.abstracts,1000,23104982,mutant,840,846
en_ner_craft_md,training.abstracts,1000,23144001,probe,197,202
en_ner_craft_md,training.abstracts,1000,22623520,taurine,914,921
en_ner_craft_md,training.abstracts,1000,23228697,microsomes,546,556
en_ner_craft_md,training.abstracts,1000,23131208,drug,721,725
en_ner_craft_md,training.abstracts,1000,22967722,enhancer binding protein alpha,506,536
en_ner_craft_md,training.abstracts,1000,23219161,polq,632,636
en_ner_craft_md,training.abstracts,1000,23224291,enzymes,1083,1090
en_ner_craft_md,training.abstracts,1000,22846225,enzymes,960,967
en_ner_craft_md,training.abstracts,1000,22867274,nadph,856,861
en_ner_craft_md,training.abstracts,1000,23219590,maprotiline,1065,1076
en_ner_craft_md,training.abstracts,1000,23206990,genetic,39,46
en_ner_craft_md,training.abstracts,1000,23099811,macroinvertebrates and forage fishes,935,971
en_ner_craft_md,training.abstracts,1000,23209192,cotinine,489,497
en_ner_craft_md,training.abstracts,1000,23175443,fusion genes,216,228
en_ner_craft_md,training.abstracts,1000,23220617,compounds,2473,2482
en_ner_craft_md,training.abstracts,1000,23135547,cells,1249,1254
en_ner_craft_md,training.abstracts,1000,23085979,cx43,205,209
en_ner_craft_md,training.abstracts,1000,23183413,copper,2543,2549
en_ner_craft_md,training.abstracts,1000,22301818,delphynium staphysagria,1127,1150
en_ner_craft_md,training.abstracts,1000,23030706,drug ifosfamide,387,402
en_ner_craft_md,training.abstracts,1000,22842550,cells,126,131
en_ner_craft_md,training.abstracts,1000,23095167,animal,624,630
en_ner_craft_md,training.abstracts,1000,23143039,cadmium,1426,1433
en_ner_craft_md,training.abstracts,1000,23087261,ubiquitin ub k48r,1213,1230
en_ner_craft_md,training.abstracts,1000,23192981,gh,1481,1483
en_ner_craft_md,training.abstracts,1000,23194825,tiron,1049,1054
en_ner_craft_md,training.abstracts,1000,23220588,hepatocyte,2157,2167
en_ner_craft_md,training.abstracts,1000,22628017,mitochondria,185,197
en_ner_craft_md,training.abstracts,1000,23111879,solids,429,435
en_ner_craft_md,training.abstracts,1000,23121934,esters,251,257
en_ner_craft_md,training.abstracts,1000,23086197,cytochrome b 5,823,837
en_ner_craft_md,training.abstracts,1000,23198810,cell,1205,1209
en_ner_craft_md,training.abstracts,1000,23122108,breast,285,291
en_ner_craft_md,training.abstracts,1000,23192895,magnesium borohydride ammoniates,158,190
en_ner_craft_md,training.abstracts,1000,23220413,genes,1400,1405
en_ner_craft_md,training.abstracts,1000,23229511,reverse transcription polymerase chain,868,906
en_ner_craft_md,training.abstracts,1000,23044047,osteocyte cell,884,898
en_ner_craft_md,training.abstracts,1000,22385272,pulegone,322,330
en_ner_craft_md,training.abstracts,1000,23161217,cellular,752,760
en_ner_craft_md,training.abstracts,1000,22658648,insulin,1165,1172
en_ner_craft_md,training.abstracts,1000,23047024,oximes,37,43
en_ner_craft_md,training.abstracts,1000,22982302,drug,72,76
en_ner_craft_md,training.abstracts,1000,23085266,inhibitors,1153,1163
en_ner_craft_md,training.abstracts,1000,23128829,cells,426,431
en_ner_craft_md,training.abstracts,1000,23042953,positions,828,837
en_ner_craft_md,training.abstracts,1000,23116112,molecular,695,704
en_ner_craft_md,training.abstracts,1000,23183413,copper,1283,1289
en_ner_craft_md,training.abstracts,1000,23225536,cells,1228,1233
en_ner_craft_md,training.abstracts,1000,22931212,carboxylic acid,537,552
en_ner_craft_md,training.abstracts,1000,23225075,motor neurons,88,101
en_ner_craft_md,training.abstracts,1000,22982206,factor related apoptosis inducing ligand,15,55
en_ner_craft_md,training.abstracts,1000,23223345,individuals,713,724
en_ner_craft_md,training.abstracts,1000,23225638,polymers,347,355
en_ner_craft_md,training.abstracts,1000,23225075,neurotoxic,984,994
en_ner_craft_md,training.abstracts,1000,23185990,escherichia coli,847,863
en_ner_craft_md,training.abstracts,1000,23234607,2og,26,29
en_ner_craft_md,training.abstracts,1000,23244178,diazirine,573,582
en_ner_craft_md,training.abstracts,1000,23170798,rats,590,594
en_ner_craft_md,training.abstracts,1000,23131177,benzyloxyl substituent,935,957
en_ner_craft_md,training.abstracts,1000,22972179,tsc2,1006,1010
en_ner_craft_md,training.abstracts,1000,23225780,compound,164,172
en_ner_craft_md,training.abstracts,1000,23034931,modifications,801,814
en_ner_craft_md,training.abstracts,1000,22641218,rela nuclear,1127,1139
en_ner_craft_md,training.abstracts,1000,23143036,simple base mismatches,29,51
en_ner_craft_md,training.abstracts,1000,22867274,rat,738,741
en_ner_craft_md,training.abstracts,1000,23090968,interleukin 6,588,601
en_ner_craft_md,training.abstracts,1000,22889561,human aurora kinase inhibitors,513,543
en_ner_craft_md,training.abstracts,1000,23218717,endoplasmic reticulum,1260,1281
en_ner_craft_md,training.abstracts,1000,23220562,epithelial cells,277,293
en_ner_craft_md,training.abstracts,1000,23211364,bdnf,1460,1464
en_ner_craft_md,training.abstracts,1000,23238235,humans,979,985
en_ner_craft_md,training.abstracts,1000,22370634,cell,115,119
en_ner_craft_md,training.abstracts,1000,23093603,known domains,1289,1302
en_ner_craft_md,training.abstracts,1000,23143852,gold,0,4
en_ner_craft_md,training.abstracts,1000,23094864,proteins,656,664
en_ner_craft_md,training.abstracts,1000,23234313,protein,845,852
en_ner_craft_md,training.abstracts,1000,23235151,perlecan,443,451
en_ner_craft_md,training.abstracts,1000,23220513,plants,38,44
en_ner_craft_md,training.abstracts,1000,23235151,mrna transcripts,928,944
en_ner_craft_md,training.abstracts,1000,23228696,ercc1,1393,1398
en_ner_craft_md,training.abstracts,1000,23081912,abcg2,436,441
en_ner_craft_md,training.abstracts,1000,23219325,cellular,434,442
en_ner_craft_md,training.abstracts,1000,22766173,terephthalic acid,1708,1725
en_ner_craft_md,training.abstracts,1000,22455800,compounds,221,230
en_ner_craft_md,training.abstracts,1000,22623520,rats,729,733
en_ner_craft_md,training.abstracts,1000,23223345,insulin,19,26
en_ner_craft_md,training.abstracts,1000,23028140,imatinib,511,519
en_ner_craft_md,training.abstracts,1000,23034931,plant,178,183
en_ner_craft_md,training.abstracts,1000,23085266,formyl methionyl leucyl phenylalanine fmlf ,429,474
en_ner_craft_md,training.abstracts,1000,23121934,3 4 5 trimethoxycinnamic acid,600,629
en_ner_craft_md,training.abstracts,1000,23128829,genetic,1395,1402
en_ner_craft_md,training.abstracts,1000,23159888,probe,307,312
en_ner_craft_md,training.abstracts,1000,23246867,pak1 inhibitor,450,464
en_ner_craft_md,training.abstracts,1000,23183532,products,990,998
en_ner_craft_md,training.abstracts,1000,23150491,human,201,206
en_ner_craft_md,training.abstracts,1000,23153456,stat1,814,819
en_ner_craft_md,training.abstracts,1000,22424088,compound,725,733
en_ner_craft_md,training.abstracts,1000,23135547,mitochondria,1223,1235
en_ner_craft_md,training.abstracts,1000,22728761,drug,343,347
en_ner_craft_md,training.abstracts,1000,23232941,acrylonitrile adsorbed,66,88
en_ner_craft_md,training.abstracts,1000,23139413,ecl2,1393,1397
en_ner_craft_md,training.abstracts,1000,23193260,reagents,1358,1366
en_ner_craft_md,training.abstracts,1000,23188714,pyrimidine,674,684
en_ner_craft_md,training.abstracts,1000,23026700,lipid,427,432
en_ner_craft_md,training.abstracts,1000,23123737,angpt1,520,526
en_ner_craft_md,training.abstracts,1000,23218713,bisulfite adducts,608,625
en_ner_craft_md,training.abstracts,1000,22963553,bromide,1303,1310
en_ner_craft_md,training.abstracts,1000,23200005,secys,480,485
en_ner_craft_md,training.abstracts,1000,23122140,carotenoid,208,218
en_ner_craft_md,training.abstracts,1000,22824788,mouse escs,154,164
en_ner_craft_md,training.abstracts,1000,23238991,pca,17,20
en_ner_craft_md,training.abstracts,1000,23063411,actinomycin d,1076,1089
en_ner_craft_md,training.abstracts,1000,23227887,rabbit,777,783
en_ner_craft_md,training.abstracts,1000,23044045,mineral,172,179
en_ner_craft_md,training.abstracts,1000,23071294,macrophages,453,464
en_ner_craft_md,training.abstracts,1000,22489960,glutathione,414,425
en_ner_craft_md,training.abstracts,1000,22991192,apoe3,590,595
en_ner_craft_md,training.abstracts,1000,22543584,erp29,661,666
en_ner_craft_md,training.abstracts,1000,23122135,compounds,607,616
en_ner_craft_md,training.abstracts,1000,23122066,sterol esters,890,903
en_ner_craft_md,training.abstracts,1000,23117790,glucose,210,217
en_ner_craft_md,training.abstracts,1000,22370634,rap induced,1104,1115
en_ner_craft_md,training.abstracts,1000,23194525,tlr4,460,464
en_ner_craft_md,training.abstracts,1000,23089896,mouse,490,495
en_ner_craft_md,training.abstracts,1000,23153054,intravenous,1329,1340
en_ner_craft_md,training.abstracts,1000,22678994,mitochondrial,165,178
en_ner_craft_md,training.abstracts,1000,23122097,compounds,846,855
en_ner_craft_md,training.abstracts,1000,22832075,collagen iv,1526,1537
en_ner_craft_md,training.abstracts,1000,23245697,rnase h2 dependent,203,221
en_ner_craft_md,training.abstracts,1000,23183183,cnp3,1389,1393
en_ner_craft_md,training.abstracts,1000,23225241,rats,803,807
en_ner_craft_md,training.abstracts,1000,23010695,antipode,768,776
en_ner_craft_md,training.abstracts,1000,23146871,mn,1421,1423
en_ner_craft_md,training.abstracts,1000,23109279,pesticide,42,51
en_ner_craft_md,training.abstracts,1000,23197649,acetylcholine,179,192
en_ner_craft_md,training.abstracts,1000,23219469,cells,580,585
en_ner_craft_md,training.abstracts,1000,22310170,water,803,808
en_ner_craft_md,training.abstracts,1000,23160092,alcohol,322,329
en_ner_craft_md,training.abstracts,1000,23234313,folded isoform,79,93
en_ner_craft_md,training.abstracts,1000,23160419,water,30,35
en_ner_craft_md,training.abstracts,1000,23177256,domain,184,190
en_ner_craft_md,training.abstracts,1000,23159790,enzymes,778,785
en_ner_craft_md,training.abstracts,1000,22349814,mgl,553,556
en_ner_craft_md,training.abstracts,1000,23064749,lemur genomes,614,627
en_ner_craft_md,training.abstracts,1000,23229511,ahr regulated gene,1116,1134
en_ner_craft_md,training.abstracts,1000,22824787,rat,195,198
en_ner_craft_md,training.abstracts,1000,23202880,squalene,661,669
en_ner_craft_md,training.abstracts,1000,23104245,mice,294,298
en_ner_craft_md,training.abstracts,1000,23159790,nucleotide substitutions,1082,1106
en_ner_craft_md,training.abstracts,1000,23142804,mice,660,664
en_ner_craft_md,training.abstracts,1000,23178178,glutathione pool,1750,1766
en_ner_craft_md,training.abstracts,1000,23017406,polyamine,15,24
en_ner_craft_md,training.abstracts,1000,22683935,tetramethylthiuram disulfide,797,825
en_ner_craft_md,training.abstracts,1000,22963553,glycopyrrolate bromide,1315,1337
en_ner_craft_md,training.abstracts,1000,22683935,paraphenylendiamine,732,751
en_ner_craft_md,training.abstracts,1000,23017414,phenolic compounds,765,783
en_ner_craft_md,training.abstracts,1000,23160961,acyl ghrelin,1049,1061
en_ner_craft_md,training.abstracts,1000,23246701,micronucleus,917,929
en_ner_craft_md,training.abstracts,1000,23159529,inhibitor,960,969
en_ner_craft_md,training.abstracts,1000,23161866,apoe,1000,1004
en_ner_craft_md,training.abstracts,1000,22840199,geraniol,196,204
en_ner_craft_md,training.abstracts,1000,23201370,triglycerides,789,802
en_ner_craft_md,training.abstracts,1000,23232941,vinyl,440,445
en_ner_craft_md,training.abstracts,1000,23118018,alcohol,104,111
en_ner_craft_md,training.abstracts,1000,22898132,valproic acid,472,485
en_ner_craft_md,training.abstracts,1000,22619070,aureus,266,272
en_ner_craft_md,training.abstracts,1000,23151003,transmembrane,44,57
en_ner_craft_md,training.abstracts,1000,23076553,molecule,189,197
en_ner_craft_md,training.abstracts,1000,23183183,mrnas,944,949
en_ner_craft_md,training.abstracts,1000,23247009,bgg,916,919
en_ner_craft_md,training.abstracts,1000,23180158,drug,396,400
en_ner_craft_md,training.abstracts,1000,23194552,h pinifolia recorded the,783,808
en_ner_craft_md,training.abstracts,1000,22360797,known compounds,364,379
en_ner_craft_md,training.abstracts,1000,22993196,insulin,315,322
en_ner_craft_md,training.abstracts,1000,23123743,plasma membrane,1564,1579
en_ner_craft_md,training.abstracts,1000,23192982,transcription pre initiation complex,780,816
en_ner_craft_md,training.abstracts,1000,23178179,tpo,1316,1319
en_ner_craft_md,training.abstracts,1000,22317823,aluminum,134,142
en_ner_craft_md,training.abstracts,1000,23200747,covalent,986,994
en_ner_craft_md,training.abstracts,1000,23194525,il 8,795,799
en_ner_craft_md,training.abstracts,1000,22468741,plant proteins,51,65
en_ner_craft_md,training.abstracts,1000,23211525,ror response element,669,689
en_ner_craft_md,training.abstracts,1000,23180826,transgenic mice,483,498
en_ner_craft_md,training.abstracts,1000,22648529,plant,43,48
en_ner_craft_md,training.abstracts,1000,23194531,anthocyanin,62,73
en_ner_craft_md,training.abstracts,1000,22955948,mdm2,743,747
en_ner_craft_md,training.abstracts,1000,22975406,membrane proteins,177,194
en_ner_craft_md,training.abstracts,1000,23081912,xenobiotics,1323,1334
en_ner_craft_md,training.abstracts,1000,23209189,insulin,615,622
en_ner_craft_md,training.abstracts,1000,23060096,enzyme,316,322
en_ner_craft_md,training.abstracts,1000,23097351,compounds,788,797
en_ner_craft_md,training.abstracts,1000,23041228,pim1,74,78
en_ner_craft_md,training.abstracts,1000,22849972,transthyretin,397,410
en_ner_craft_md,training.abstracts,1000,23225536,cells,1164,1169
en_ner_craft_md,training.abstracts,1000,23223801,chemical,477,485
en_ner_craft_md,training.abstracts,1000,23220612,7 ketocholesterol,1295,1312
en_ner_craft_md,training.abstracts,1000,23001627,rats,595,599
en_ner_craft_md,training.abstracts,1000,23210851,human topoisomerase iiα enzyme,703,733
en_ner_craft_md,training.abstracts,1000,23064749,orthologous,655,666
en_ner_craft_md,training.abstracts,1000,23229511,hsp90,158,163
en_ner_craft_md,training.abstracts,1000,23086197,p450 electron,936,949
en_ner_craft_md,training.abstracts,1000,23194522,pepsin,309,315
en_ner_craft_md,training.abstracts,1000,23197296,rnf4 allelic,770,782
en_ner_craft_md,training.abstracts,1000,23235742,catalysts,744,753
en_ner_craft_md,training.abstracts,1000,23178221,glycosylations,150,164
en_ner_craft_md,training.abstracts,1000,22583008,sea,11,14
en_ner_craft_md,training.abstracts,1000,23220562,tj proteins,1043,1054
en_ner_craft_md,training.abstracts,1000,23055539,synaptic,1526,1534
en_ner_craft_md,training.abstracts,1000,23151381,pseudonaja spp,323,337
en_ner_craft_md,training.abstracts,1000,22733133,endothelial cell,853,869
en_ner_craft_md,training.abstracts,1000,23220004,retinaldehyde,1337,1350
en_ner_craft_md,training.abstracts,1000,23091189,octanoate,12,21
en_ner_craft_md,training.abstracts,1000,23229511,hsp90 inhibitor,235,250
en_ner_craft_md,training.abstracts,1000,23127599,resveratrol,227,238
en_ner_craft_md,training.abstracts,1000,23199992,acetate,710,717
en_ner_craft_md,training.abstracts,1000,22841397,insulin,1214,1221
en_ner_craft_md,training.abstracts,1000,23220295,rats,207,211
en_ner_craft_md,training.abstracts,1000,23146765,toxic,295,300
en_ner_craft_md,training.abstracts,1000,23123945,atr,1514,1517
en_ner_craft_md,training.abstracts,1000,23080539,h3k27me3,736,744
en_ner_craft_md,training.abstracts,1000,23103297,carbachol,1090,1099
en_ner_craft_md,training.abstracts,1000,23200005,methylselenocysteine,487,507
en_ner_craft_md,training.abstracts,1000,23174539,rodents,1634,1641
en_ner_craft_md,training.abstracts,1000,23183084,pr b,1124,1128
en_ner_craft_md,training.abstracts,1000,23206990,esr1,386,390
en_ner_craft_md,training.abstracts,1000,23143674,mice,691,695
en_ner_craft_md,training.abstracts,1000,23194510,sulphite,660,668
en_ner_craft_md,training.abstracts,1000,23218716,enzymatic,626,635
en_ner_craft_md,training.abstracts,1000,23024176,pde5a,1020,1025
en_ner_craft_md,training.abstracts,1000,22546615,agonists,1587,1595
en_ner_craft_md,training.abstracts,1000,22709945,mecp2,2044,2049
en_ner_craft_md,training.abstracts,1000,23047912,human,477,482
en_ner_craft_md,training.abstracts,1000,22862926,gip,712,715
en_ner_craft_md,training.abstracts,1000,23076553,electron,1357,1365
en_ner_craft_md,training.abstracts,1000,22865292,trap,642,646
en_ner_craft_md,training.abstracts,1000,23108214,water,195,200
en_ner_craft_md,training.abstracts,1000,23153029,progesterone,217,229
en_ner_craft_md,training.abstracts,1000,23233034,citrate,1299,1306
en_ner_craft_md,training.abstracts,1000,23076553,acid,1444,1448
en_ner_craft_md,training.abstracts,1000,23225241,cholesterol,138,149
en_ner_craft_md,training.abstracts,1000,23244521,human,0,5
en_ner_craft_md,training.abstracts,1000,23071294,wild type,149,158
en_ner_craft_md,training.abstracts,1000,22641218,tak1,1243,1247
en_ner_craft_md,training.abstracts,1000,23010362,norepinephrine reuptake,33,56
en_ner_craft_md,training.abstracts,1000,23085330,lyophilizates,925,938
en_ner_craft_md,training.abstracts,1000,23000450,bche,893,897
en_ner_craft_md,training.abstracts,1000,23238425,so 3 h,1289,1295
en_ner_craft_md,training.abstracts,1000,23139378,oatp,873,877
en_ner_craft_md,training.abstracts,1000,23164711,human,1378,1383
en_ner_craft_md,training.abstracts,1000,23220586,human,225,230
en_ner_craft_md,training.abstracts,1000,23099645,ndrg1,1250,1255
en_ner_craft_md,training.abstracts,1000,23225536,cells,1632,1637
en_ner_craft_md,training.abstracts,1000,23241354,bacterial protein tyrosine phosphatase,194,232
en_ner_craft_md,training.abstracts,1000,23202250,product,1329,1336
en_ner_craft_md,training.abstracts,1000,22949511,serpinh1,1453,1461
en_ner_craft_md,training.abstracts,1000,23194522,acidic,801,807
en_ner_craft_md,training.abstracts,1000,23238662,hs crp,1472,1478
en_ner_craft_md,training.abstracts,1000,22872141,fancd2 deficient,836,852
en_ner_craft_md,training.abstracts,1000,22903169,humans,12,18
en_ner_craft_md,training.abstracts,1000,23211364,bdnf,1001,1005
en_ner_craft_md,training.abstracts,1000,22610853,hypolipidemic,260,273
