article,entity,start,end,highest_ratio,best_match_annotation_article,best_match_annotation_entity,best_match_similarity_ratio,best_match_annotation_start,best_match_annotation_end,Model,Article Count
23151611,oleanolic acid,61,75,100,23151611,oleanolic acid,100,61,75,en_core_sci_md,1000
23245514,monomeric mannose,350,367,58,23245514,mannose,58,360,367,en_core_sci_md,1000
23094864,tanshinone iia,14,28,100,23094864,tanshinone iia,100,14,28,en_core_sci_md,1000
23115086,propofol,456,464,100,23115086,propofol,100,456,464,en_core_sci_md,1000
23149337,histamine,492,501,100,23149337,histamine,100,492,501,en_core_sci_md,1000
22956630,methylparaben,75,88,100,22956630,methylparaben,100,75,88,en_core_sci_md,1000
23094864,tsiia,1115,1120,100,23094864,tsiia,100,1115,1120,en_core_sci_md,1000
23200005,fe,554,556,100,23200005,fe,100,554,556,en_core_sci_md,1000
23141425,effect,1296,1302,40,23141425,egcg,40,1306,1310,en_core_sci_md,1000
23245697,ribonucleotides,1206,1221,100,23245697,ribonucleotides,100,1206,1221,en_core_sci_md,1000
23220003,fructose,151,159,100,23220003,fructose,100,151,159,en_core_sci_md,1000
23188714,5 fluorouracil,850,864,100,23188714,5 fluorouracil,100,850,864,en_core_sci_md,1000
23160419,water,961,966,18,23160419,oxygen,18,951,957,en_core_sci_md,1000
23178179,mbt,1182,1185,100,23178179,mbt,100,1182,1185,en_core_sci_md,1000
23186624,diethylether,632,644,100,23186624,diethylether,100,632,644,en_core_sci_md,1000
23214926,amf 26,50,56,100,23214926,amf 26,100,50,56,en_core_sci_md,1000
23225365,resveratrol,211,222,100,23225365,resveratrol,100,211,222,en_core_sci_md,1000
23228028,nw,407,409,18,23228028,in 2 o 3 ,18,397,406,en_core_sci_md,1000
23220588,caa,1738,1741,100,23220588,caa,100,1738,1741,en_core_sci_md,1000
23159666,foscan,798,804,100,23159666,foscan,100,798,804,en_core_sci_md,1000
23135547,dronedarone,1063,1074,100,23135547,dronedarone,100,1063,1074,en_core_sci_md,1000
23194522,polyphenols,260,271,100,23194522,polyphenols,100,260,271,en_core_sci_md,1000
23081912,tcdd,106,110,100,23081912,tcdd,100,106,110,en_core_sci_md,1000
22766394,modafinil,2034,2043,100,22766394,modafinil,100,2034,2043,en_core_sci_md,1000
22917637, cocaine,935,946,100,22917637, cocaine,100,935,946,en_core_sci_md,1000
23202880,subunits,639,647,15,23202880,no 3 ,15,633,638,en_core_sci_md,1000
23220635,aryl hydrocarbon receptor,4,29,78,23220635,aryl hydrocarbon,78,4,20,en_core_sci_md,1000
23008099, 1s normetanephrine,386,406,100,23008099, 1s normetanephrine,100,386,406,en_core_sci_md,1000
22766394,modafinil,1572,1581,100,22766394,modafinil,100,1572,1581,en_core_sci_md,1000
22080037,nuclear factor κb,0,17,17,22080037,mercury,17,0,7,en_core_sci_md,1000
22788700,polyphenol,622,632,100,22788700,polyphenol,100,622,632,en_core_sci_md,1000
23220589,paraoxon,1040,1048,100,23220589,paraoxon,100,1040,1048,en_core_sci_md,1000
23000251,methylrutin,502,513,100,23000251,methylrutin,100,502,513,en_core_sci_md,1000
22546615,dopamine,1628,1636,100,22546615,dopamine,100,1628,1636,en_core_sci_md,1000
23174539,treatment,1042,1051,31,23174539,perm,31,1037,1041,en_core_sci_md,1000
22497567,imc,1314,1317,100,22497567,imc,100,1314,1317,en_core_sci_md,1000
23194825,metabolites,1898,1909,32,23194825,catechol,32,1891,1899,en_core_sci_md,1000
22548348,c geranylated flavonoids,19,43,100,22548348,c geranylated flavonoids,100,19,43,en_core_sci_md,1000
22815248,paracetamol,207,218,100,22815248,paracetamol,100,207,218,en_core_sci_md,1000
22623520,superoxide dismutase,1195,1215,67,22623520,superoxide,67,1195,1205,en_core_sci_md,1000
23238991,silica,354,360,100,23238991,silica,100,354,360,en_core_sci_md,1000
22983652,pmma,671,675,100,22983652,pmma,100,671,675,en_core_sci_md,1000
23063411,liver toxicities,96,112,28,23063411,actinomycin d,28,104,117,en_core_sci_md,1000
23123945,treatment,1028,1037,33,23123945,atr,33,1024,1027,en_core_sci_md,1000
23160092,treat,153,158,17,23160092,alcohol,17,159,166,en_core_sci_md,1000
22678994,rhod 2 acetoxymethyl ester,1326,1352,84,22678994,acetoxymethyl ester,84,1333,1352,en_core_sci_md,1000
23231967,diverse,17,24,38,23231967,adenosine,38,21,30,en_core_sci_md,1000
23121767,bicarbonate secretion,47,68,69,23121767,bicarbonate,69,47,58,en_core_sci_md,1000
23063411,actinomycin,1799,1810,92,23063411,actinomycin d,92,1799,1812,en_core_sci_md,1000
22906572,ca 2 ,731,737,100,22906572,ca 2 ,100,731,737,en_core_sci_md,1000
23238352,oxygen diffusion,721,737,55,23238352,oxygen,55,721,727,en_core_sci_md,1000
23219658,mechanisms,86,96,33,23219658,n methyl d aspartate,33,80,100,en_core_sci_md,1000
23200253,tbpb,89,93,100,23200253,tbpb,100,89,93,en_core_sci_md,1000
23178182,no,679,681,100,23178182,no,100,679,681,en_core_sci_md,1000
23153322,rai,179,182,100,23153322,rai,100,179,182,en_core_sci_md,1000
23218716,tsitsikammamines,0,16,100,23218716,tsitsikammamines,100,0,16,en_core_sci_md,1000
23122141,fatty acids,216,227,100,23122141,fatty acids,100,216,227,en_core_sci_md,1000
23218717,external,937,945,27,23218717,calcium,27,946,953,en_core_sci_md,1000
23125070,testosterone,0,12,100,23125070,testosterone,100,0,12,en_core_sci_md,1000
22628265,4 o methylhonokiol,69,87,100,22628265,4 o methylhonokiol,100,69,87,en_core_sci_md,1000
22546615,6 hydroxydopamine,1419,1436,100,22546615,6 hydroxydopamine,100,1419,1436,en_core_sci_md,1000
22954532,nano wc,173,180,44,22954532,wc,44,178,180,en_core_sci_md,1000
23194825,gbr 12909,1108,1117,100,23194825,gbr 12909,100,1110,1119,en_core_sci_md,1000
23203454,dinch,1585,1590,100,23203454,dinch,100,1585,1590,en_core_sci_md,1000
22670797,qnt3,1502,1506,73,22670797,qnt3 18,73,1502,1509,en_core_sci_md,1000
23161664,cadmium,1380,1387,100,23161664,cadmium,100,1380,1387,en_core_sci_md,1000
23246701,curcumin,1159,1167,100,23246701,curcumin,100,1159,1167,en_core_sci_md,1000
23092723,ethanol,1227,1234,100,23092723,ethanol,100,1227,1234,en_core_sci_md,1000
23247009,bgg,188,191,100,23247009,bgg,100,188,191,en_core_sci_md,1000
23077105,estrogen receptor,514,531,64,23077105,estrogen,64,514,522,en_core_sci_md,1000
23041510,eld group,677,686,50,23041510,eld,50,677,680,en_core_sci_md,1000
23042730,α tocopherol,1029,1041,100,23042730,α tocopherol,100,1029,1041,en_core_sci_md,1000
22889612,bap,104,107,100,22889612,bap,100,104,107,en_core_sci_md,1000
23214415,peo,1186,1189,100,23214415,peo,100,1186,1189,en_core_sci_md,1000
23206503,gw6471,1246,1252,100,23206503,gw6471,100,1246,1252,en_core_sci_md,1000
23042954,ly293558,1692,1700,100,23042954,ly293558,100,1692,1700,en_core_sci_md,1000
23017423,dha,583,586,100,23017423,dha,100,583,586,en_core_sci_md,1000
23071106,tolbutamide,1383,1394,100,23071106,tolbutamide,100,1383,1394,en_core_sci_md,1000
23017404,glucose,368,375,100,23017404,glucose,100,368,375,en_core_sci_md,1000
23086198,1 naphthol,1283,1293,100,23086198,1 naphthol,100,1283,1293,en_core_sci_md,1000
23235435,co ii complexes,453,469,57,23235435,co ii ,57,453,459,en_core_sci_md,1000
23122061, 1 h 1 h cosy,310,324,47,23122061, 1 h,47,315,319,en_core_sci_md,1000
23042728,vpd,1209,1212,100,23042728,vpd,100,1209,1212,en_core_sci_md,1000
22728761,d serine,1345,1353,100,22728761,d serine,100,1345,1353,en_core_sci_md,1000
23012257,block,1245,1250,14,23012257,glutamate,14,1251,1260,en_core_sci_md,1000
23110522,sulfonic acid sgnp,352,372,84,23110522,sulfonic acid,84,352,365,en_core_sci_md,1000
23147475,hydrated zeolite l ,389,408,64,23147475,zeolite l,64,398,407,en_core_sci_md,1000
22815248,gsh,833,836,100,22815248,gsh,100,833,836,en_core_sci_md,1000
22945693,cpg island,837,847,46,22945693,cpg,46,837,840,en_core_sci_md,1000
23180382,materials,7,16,33,23180382,graphenes,33,9,18,en_core_sci_md,1000
23068419,parkinson s disease,0,19,25,23068419,methylparaben,25,0,13,en_core_sci_md,1000
23220612,cholesterol levels,1161,1179,76,23220612,cholesterol,76,1161,1172,en_core_sci_md,1000
23233456,dendritic poly l lysines,0,24,98,23233456,dendritic poly l lysines ,98,0,25,en_core_sci_md,1000
23122145,wine proanthocyanidin,66,87,86,23122145,proanthocyanidin,86,71,87,en_core_sci_md,1000
23081947,au 100,73,79,50,23081947,au,50,73,75,en_core_sci_md,1000
23097024,nitric oxide,970,982,100,23097024,nitric oxide,100,970,982,en_core_sci_md,1000
23042730,amd tnf,1179,1186,60,23042730,amd,60,1179,1182,en_core_sci_md,1000
23085266,ser315,781,787,67,23085266,ser,67,781,784,en_core_sci_md,1000
23074173,deferasirox,729,740,100,23074173,deferasirox,100,729,740,en_core_sci_md,1000
22360797,triacontanol,467,479,100,22360797,triacontanol,100,467,479,en_core_sci_md,1000
23055453,oligo p phenyleneethynylene ,108,136,100,23055453,oligo p phenyleneethynylene ,100,108,136,en_core_sci_md,1000
22841397,effects,1148,1155,14,22841397,glucose,14,1157,1164,en_core_sci_md,1000
23127601,blood mercury,916,929,70,23127601,mercury,70,922,929,en_core_sci_md,1000
23225542,icg,268,271,100,23225542,icg,100,268,271,en_core_sci_md,1000
23160419,oxygen,951,957,100,23160419,oxygen,100,951,957,en_core_sci_md,1000
23163430,polyethylene glycol,1026,1045,100,23163430,polyethylene glycol,100,1026,1045,en_core_sci_md,1000
23017401,genistin,173,181,100,23017401,genistin,100,173,181,en_core_sci_md,1000
23200253,vu0357017,98,107,100,23200253,vu0357017,100,98,107,en_core_sci_md,1000
23081912,tcdd,586,590,100,23081912,tcdd,100,586,590,en_core_sci_md,1000
22830982,dextromethorpahn,1321,1337,100,22830982,dextromethorpahn,100,1321,1337,en_core_sci_md,1000
23147715,cr iii colloids,470,486,64,23147715,cr iii ,64,470,477,en_core_sci_md,1000
23041661,glu167,621,627,67,23041661,glu,67,621,624,en_core_sci_md,1000
23246428,ergosta 4 6 8 14 22 tetraen 3 one,0,34,100,23246428,ergosta 4 6 8 14 22 tetraen 3 one,100,0,34,en_core_sci_md,1000
22983118,doi,320,323,100,22983118,doi,100,320,323,en_core_sci_md,1000
22982773,toxicity,93,101,8,22982773,organophosphorus,8,93,109,en_core_sci_md,1000
23011663,zinc,1062,1066,100,23011663,zinc,100,1062,1066,en_core_sci_md,1000
23233456,dgl,27,30,100,23233456,dgl,100,27,30,en_core_sci_md,1000
23017414,research,16,24,25,23017414,phenolic,25,8,16,en_core_sci_md,1000
23220588,hydralazine,2060,2071,100,23220588,hydralazine,100,2060,2071,en_core_sci_md,1000
22989705,pioglitazone,769,781,100,22989705,pioglitazone,100,769,781,en_core_sci_md,1000
22954532,nano wc,960,967,44,22954532,wc,44,965,967,en_core_sci_md,1000
23199983,lactulose,492,501,100,23199983,lactulose,100,492,501,en_core_sci_md,1000
23214714,pyh 0,1393,1398,20,23214714,co 2 ,20,1403,1408,en_core_sci_md,1000
22867274,assessment,55,65,21,22867274,benzothiazole amide,21,48,67,en_core_sci_md,1000
23122108,ginnalins a c,58,71,100,23122108,ginnalins a c,100,58,71,en_core_sci_md,1000
23047287,nanosheet,970,979,47,23047287,graphene,47,961,969,en_core_sci_md,1000
23220003,fructose,415,423,100,23220003,fructose,100,415,423,en_core_sci_md,1000
23032515,glutamate,471,480,100,23032515,glutamate,100,471,480,en_core_sci_md,1000
22859660,iso,1014,1017,100,22859660,iso,100,1014,1017,en_core_sci_md,1000
23044489,ket,963,966,100,23044489,ket,100,963,966,en_core_sci_md,1000
23178179,mbt,659,662,100,23178179,mbt,100,659,662,en_core_sci_md,1000
22889612,days,791,795,29,22889612,bap,29,801,804,en_core_sci_md,1000
23066949,glcnacstatin,485,497,100,23066949,glcnacstatin,100,485,497,en_core_sci_md,1000
22745189,studies,14,21,50,22745189,sulpiride,50,16,25,en_core_sci_md,1000
23123945,monoamine levels,1195,1211,72,23123945,monoamine,72,1195,1204,en_core_sci_md,1000
23194522,polyphenols,728,739,100,23194522,polyphenols,100,728,739,en_core_sci_md,1000
23061635,nicotine,1364,1372,100,23061635,nicotine,100,1364,1372,en_core_sci_md,1000
23106482,perlolyrine,493,504,100,23106482,perlolyrine,100,493,504,en_core_sci_md,1000
23123254,diazoxon,743,751,100,23123254,diazoxon,100,743,751,en_core_sci_md,1000
23194750,pioglitazone,780,792,100,23194750,pioglitazone,100,780,792,en_core_sci_md,1000
23023024,mda,1076,1079,100,23023024,mda,100,1076,1079,en_core_sci_md,1000
23122097,fatty acids,886,897,100,23122097,fatty acids,100,886,897,en_core_sci_md,1000
23200004,tin chloride,404,416,100,23200004,tin chloride,100,404,416,en_core_sci_md,1000
22986217,fatty acids,697,708,100,22986217,fatty acids,100,697,708,en_core_sci_md,1000
23238233,ginsenoside rc 6 ,230,248,90,23238233,ginsenoside rc,90,230,244,en_core_sci_md,1000
23243660,myricetin,171,180,100,23243660,myricetin,100,171,180,en_core_sci_md,1000
23194528,2 furaldehyde,220,233,100,23194528,2 furaldehyde,100,220,233,en_core_sci_md,1000
23028140,imatinib,1112,1120,100,23028140,imatinib,100,1112,1120,en_core_sci_md,1000
22975155,rs194b,806,812,100,22975155,rs194b,100,806,812,en_core_sci_md,1000
23227887,fdv,322,325,100,23227887,fdv,100,322,325,en_core_sci_md,1000
23219525,sildenafil,845,855,100,23219525,sildenafil,100,845,855,en_core_sci_md,1000
23135548,tcdd,128,132,100,23135548,tcdd,100,128,132,en_core_sci_md,1000
23047912,low,782,785,22,23047912,l bmaa,22,786,792,en_core_sci_md,1000
23225780,insects,5,12,22,23225780,n cyano sulfoximines,22,0,20,en_core_sci_md,1000
23109233,zn 2 ,544,550,100,23109233,zn 2 ,100,544,550,en_core_sci_md,1000
23099811,δ 13 c,1339,1345,91,23099811, 13 c,91,1340,1345,en_core_sci_md,1000
23143039,increase,180,188,13,23143039,cadmium,13,189,196,en_core_sci_md,1000
23184251,pyrophosphate,1084,1097,100,23184251,pyrophosphate,100,1084,1097,en_core_sci_md,1000
23147837,bde 47,611,617,100,23147837,bde 47,100,611,617,en_core_sci_md,1000
23234812,srran,874,879,100,23234812,srran,100,874,879,en_core_sci_md,1000
23142753,1 1 1 trichloro 2 p chlorophenyl 2 o chlorophenyl ethane,495,555,100,23142753,1 1 1 trichloro 2 p chlorophenyl 2 o chlorophenyl ethane,100,495,555,en_core_sci_md,1000
23132843,pyrimidone,516,526,100,23132843,pyrimidone,100,516,526,en_core_sci_md,1000
23106482,pyrrolidine alkaloid,8,28,100,23106482,pyrrolidine alkaloid,100,8,28,en_core_sci_md,1000
23123945,treatment,1359,1368,33,23123945,atr,33,1355,1358,en_core_sci_md,1000
23159888,mammalian,50,59,25,23159888,alcohol,25,60,67,en_core_sci_md,1000
22546615,haloperidol,954,965,100,22546615,haloperidol,100,954,965,en_core_sci_md,1000
23237828,sp600125,859,867,100,23237828,sp600125,100,859,867,en_core_sci_md,1000
22516666,co 2,1615,1619,89,22516666,co 2 ,89,1615,1620,en_core_sci_md,1000
23146871,mn 3 ,427,433,100,23146871,mn 3 ,100,427,433,en_core_sci_md,1000
23099337,cadmium s,529,538,88,23099337,cadmium,88,529,536,en_core_sci_md,1000
23190030, poly phenolic compounds,940,964,74,23190030, poly phenolic,74,940,954,en_core_sci_md,1000
23202880,squalene molecule,463,480,64,23202880,squalene,64,463,471,en_core_sci_md,1000
23234812,srran,275,280,100,23234812,srran,100,275,280,en_core_sci_md,1000
23234855,cooh,791,795,100,23234855,cooh,100,791,795,en_core_sci_md,1000
23092723,water,1210,1215,15,23092723,methanol,15,1217,1225,en_core_sci_md,1000
23200006,copper,66,72,100,23200006,copper,100,66,72,en_core_sci_md,1000
23227887,fdv,1392,1395,100,23227887,fdv,100,1392,1395,en_core_sci_md,1000
23146871,mn,1203,1205,100,23146871,mn,100,1203,1205,en_core_sci_md,1000
22678994,polymethoxylated flavones,734,759,100,22678994,polymethoxylated flavones,100,734,759,en_core_sci_md,1000
23200005,selenium compounds,313,331,62,23200005,selenium,62,313,321,en_core_sci_md,1000
22563917,bbh,1129,1132,100,22563917,bbh,100,1129,1132,en_core_sci_md,1000
23207252,thiobarbituric acid,579,598,100,23207252,thiobarbituric acid,100,579,598,en_core_sci_md,1000
23000451,cocaine addiction,0,17,58,23000451,cocaine,58,0,7,en_core_sci_md,1000
23146692,cys ala ala pro,738,753,100,23146692,cys ala ala pro,100,738,753,en_core_sci_md,1000
23223551,ambient,92,99,17,23223551,copper hydroxide,17,82,98,en_core_sci_md,1000
23042954, 3s 4ar 6r 8ar 6 2 1 2 h tetrazole 5 yl ethyl decahydroisoquinoline 3 carboxylic acid ly293558,826,924,95,23042954, 3s 4ar 6r 8ar 6 2 1 2 h tetrazole 5 yl ethyl decahydroisoquinoline 3 carboxylic acid,95,826,914,en_core_sci_md,1000
23017393,catechin,1300,1308,100,23017393,catechin,100,1300,1308,en_core_sci_md,1000
23115325,k ,640,644,100,23115325,k ,100,640,644,en_core_sci_md,1000
23200778,bleomycin,341,350,100,23200778,bleomycin,100,341,350,en_core_sci_md,1000
23146871,iron,235,239,100,23146871,iron,100,235,239,en_core_sci_md,1000
23214423,graphite fluoride,1150,1167,100,23214423,graphite fluoride,100,1150,1167,en_core_sci_md,1000
23228028,metal,609,614,29,23228028,mg,29,616,618,en_core_sci_md,1000
23200901,mesaconitine,45,57,100,23200901,mesaconitine,100,45,57,en_core_sci_md,1000
22765159,cyclo l ala trans 4 hydroxy l pro,310,344,99,22765159,cyclo l ala trans 4 hydroxy l pro ,99,310,345,en_core_sci_md,1000
23220514,promoted,1001,1009,25,23220514,linalool,25,992,1000,en_core_sci_md,1000
22859660,fenofibrate,1225,1236,100,22859660,fenofibrate,100,1225,1236,en_core_sci_md,1000
23132743,vitamin d receptor,4,22,67,23132743,vitamin d,67,4,13,en_core_sci_md,1000
23230131,gemcitabine,0,11,100,23230131,gemcitabine,100,0,11,en_core_sci_md,1000
23214714,co 2,1489,1493,89,23214714,co 2 ,89,1489,1494,en_core_sci_md,1000
22507666,promote,809,816,18,22507666,camp,18,817,821,en_core_sci_md,1000
22644836,fasting glucose,911,926,64,22644836,glucose,64,919,926,en_core_sci_md,1000
23160964,vitamin d,559,568,100,23160964,vitamin d,100,559,568,en_core_sci_md,1000
23184251,didp,1289,1293,100,23184251,didp,100,1289,1293,en_core_sci_md,1000
23205778,phenanthrene,1026,1038,100,23205778,phenanthrene,100,1026,1038,en_core_sci_md,1000
23202880,n 2 ,147,151,100,23202880,n 2 ,100,147,151,en_core_sci_md,1000
23109233,ag ,534,539,100,23109233,ag ,100,534,539,en_core_sci_md,1000
22750050,basal,122,127,25,22750050,atp,25,128,131,en_core_sci_md,1000
23042730,amd,1113,1116,100,23042730,amd,100,1113,1116,en_core_sci_md,1000
23186623,ttx,1631,1634,100,23186623,ttx,100,1631,1634,en_core_sci_md,1000
22693035,8 hydroxycirsimaritin,1211,1232,100,22693035,8 hydroxycirsimaritin,100,1211,1232,en_core_sci_md,1000
23001627,ptu,1721,1724,100,23001627,ptu,100,1721,1724,en_core_sci_md,1000
23076553,lewis bases,168,179,100,23076553,lewis bases,100,168,179,en_core_sci_md,1000
22304302,spirostanols,8,20,100,22304302,spirostanols,100,8,20,en_core_sci_md,1000
23115325,k atp,1592,1597,75,23115325,atp,75,1594,1597,en_core_sci_md,1000
23125070,androstenedione,1317,1332,100,23125070,androstenedione,100,1317,1332,en_core_sci_md,1000
22872607,pahs,1239,1243,100,22872607,pahs,100,1239,1243,en_core_sci_md,1000
23219696,nonylphenol,586,597,100,23219696,nonylphenol,100,586,597,en_core_sci_md,1000
23220003,rutin,1427,1432,100,23220003,rutin,100,1427,1432,en_core_sci_md,1000
23052195,ppa,853,856,100,23052195,ppa,100,853,856,en_core_sci_md,1000
23186623,ttx,1236,1239,100,23186623,ttx,100,1236,1239,en_core_sci_md,1000
23001627,ptu,1326,1329,100,23001627,ptu,100,1326,1329,en_core_sci_md,1000
23151610,carbohelicenes,1297,1311,100,23151610,carbohelicenes,100,1297,1311,en_core_sci_md,1000
22931212,5 phosphoribose conjugate,375,400,75,22931212,5 phosphoribose,75,375,390,en_core_sci_md,1000
23220513,groups,915,921,22,23220513,meg,22,911,914,en_core_sci_md,1000
23168241,quinacrine,476,486,100,23168241,quinacrine,100,476,486,en_core_sci_md,1000
23161804,methanol d 4,199,211,80,23161804,methanol,80,199,207,en_core_sci_md,1000
23151611,5 ht,1866,1870,100,23151611,5 ht,100,1866,1870,en_core_sci_md,1000
23184251,inorganic polyphosphates,1472,1496,74,23184251,polyphosphates,74,1482,1496,en_core_sci_md,1000
22502647,furostanol saponins,10,29,69,22502647,furostanol,69,10,20,en_core_sci_md,1000
23098818,fluoxetine,1040,1050,100,23098818,fluoxetine,100,1040,1050,en_core_sci_md,1000
22080035,lead,540,544,36,22080035,cadmium,36,546,553,en_core_sci_md,1000
22628017,mildly,378,384,33,22628017,malate,33,370,376,en_core_sci_md,1000
23238352,model,297,302,25,23238352,zno,25,303,306,en_core_sci_md,1000
23000442,phenacetin,614,624,100,23000442,phenacetin,100,614,624,en_core_sci_md,1000
23220004,retinoid,1063,1071,100,23220004,retinoid,100,1063,1071,en_core_sci_md,1000
22585425,apc,19,22,100,22585425,apc,100,19,22,en_core_sci_md,1000
23194507,β carotene,866,876,100,23194507,β carotene,100,866,876,en_core_sci_md,1000
22956630,parabens,1563,1571,100,22956630,parabens,100,1563,1571,en_core_sci_md,1000
23237828,u0126,765,770,100,23237828,u0126,100,765,770,en_core_sci_md,1000
23103426, phte 2,1943,1951,93,23103426, phte 2 ,93,1943,1952,en_core_sci_md,1000
23106482, 2r 3s 5s n 2 dimethyl 3 hydroxy 5 10 phenyldecyl pyrrolidine,30,96,100,23106482, 2r 3s 5s n 2 dimethyl 3 hydroxy 5 10 phenyldecyl pyrrolidine,100,30,96,en_core_sci_md,1000
23209192,cotinine,1374,1382,100,23209192,cotinine,100,1374,1382,en_core_sci_md,1000
22661401,cu 2 ,207,213,100,22661401,cu 2 ,100,207,213,en_core_sci_md,1000
22991234,calcium citrate,1389,1404,100,22991234,calcium citrate,100,1389,1404,en_core_sci_md,1000
23225075,manganese,585,594,100,23225075,manganese,100,585,594,en_core_sci_md,1000
23117790,sb334867,1471,1479,100,23117790,sb334867,100,1471,1479,en_core_sci_md,1000
23208609,4 isopropylthioxanthone,263,286,100,23208609,4 isopropylthioxanthone,100,263,286,en_core_sci_md,1000
23123945,atr,1457,1460,100,23123945,atr,100,1457,1460,en_core_sci_md,1000
22724545, 22r hydroxylanosta 7 9 11 24 trien 3 one,242,285,100,22724545, 22r hydroxylanosta 7 9 11 24 trien 3 one,100,242,285,en_core_sci_md,1000
22623520,taurine,487,494,100,22623520,taurine,100,487,494,en_core_sci_md,1000
23124905,dicaprin,860,868,100,23124905,dicaprin,100,860,868,en_core_sci_md,1000
22766173,iodide dosimetry,1687,1703,55,22766173,iodide,55,1687,1693,en_core_sci_md,1000
23138972,metal,15,20,29,23138972,palladium,29,12,21,en_core_sci_md,1000
23076553,f cl molecule,184,197,27,23076553,cl,27,186,188,en_core_sci_md,1000
22583008,fatty acid,139,149,100,22583008,fatty acid,100,139,149,en_core_sci_md,1000
23059626,met rantes,964,974,46,23059626,met,46,964,967,en_core_sci_md,1000
23246531,benzodiazepines,1406,1421,100,23246531,benzodiazepines,100,1406,1421,en_core_sci_md,1000
22670797,qnt3,726,730,73,22670797,qnt3 20,73,726,733,en_core_sci_md,1000
23245514,pbi 18 man,103,113,100,23245514,pbi 18 man,100,103,113,en_core_sci_md,1000
22982773,o methyl isopropylphosphonofluoridate,901,938,100,22982773,o methyl isopropylphosphonofluoridate,100,901,938,en_core_sci_md,1000
22997060,trichothecene mycotoxin deoxynivalenol,36,74,77,22997060,8 ketotrichothecenes deoxynivalenol,77,38,73,en_core_sci_md,1000
23194531,anthocyanin,62,73,100,23194531,anthocyanin,100,62,73,en_core_sci_md,1000
23019217,mith,1229,1233,100,23019217,mith,100,1229,1233,en_core_sci_md,1000
23099811,hg,501,503,100,23099811,hg,100,501,503,en_core_sci_md,1000
23186624,clonidine,494,503,100,23186624,clonidine,100,494,503,en_core_sci_md,1000
22771462,dhpg,296,300,100,22771462,dhpg,100,296,300,en_core_sci_md,1000
23230131,ara c,637,642,100,23230131,ara c,100,637,642,en_core_sci_md,1000
23170798,pie,981,984,20,23170798,ethanol,20,972,979,en_core_sci_md,1000
23232333,corticosterone,1017,1031,100,23232333,corticosterone,100,1017,1031,en_core_sci_md,1000
22301818,3 4 5 dimethylthiazol 2yl 2 5 diphenyltetrazolium bromide assay,500,566,95,22301818,3 4 5 dimethylthiazol 2yl 2 5 diphenyltetrazolium bromide,95,500,559,en_core_sci_md,1000
23159790,amino acids,1144,1155,100,23159790,amino acids,100,1144,1155,en_core_sci_md,1000
