Model,Data section,Article Count,Article ID,Entity,Start,End
en_ner_bc5cdr_md,training.abstracts,1000,23138972,olefins,445,452
en_ner_bc5cdr_md,training.abstracts,1000,23036893,bisphenol a ,1092,1104
en_ner_bc5cdr_md,training.abstracts,1000,23123188,glaucoma,466,474
en_ner_bc5cdr_md,training.abstracts,1000,23188714,nucleoside,791,801
en_ner_bc5cdr_md,training.abstracts,1000,23207252,hypertensive,347,359
en_ner_bc5cdr_md,training.abstracts,1000,23071294,hyperlipidemia,1238,1252
en_ner_bc5cdr_md,training.abstracts,1000,23123331,silybin,715,722
en_ner_bc5cdr_md,training.abstracts,1000,23079231,sirolimus,1676,1685
en_ner_bc5cdr_md,training.abstracts,1000,23153054,alprazolam,394,404
en_ner_bc5cdr_md,training.abstracts,1000,23241354,yersinia,305,313
en_ner_bc5cdr_md,training.abstracts,1000,23154865,clonogenicity,404,417
en_ner_bc5cdr_md,training.abstracts,1000,23163508,dcm,554,557
en_ner_bc5cdr_md,training.abstracts,1000,23194825,bso,1590,1593
en_ner_bc5cdr_md,training.abstracts,1000,23063002,pesticide,795,804
en_ner_bc5cdr_md,training.abstracts,1000,23160940, 3 h cp55940,225,238
en_ner_bc5cdr_md,training.abstracts,1000,22610853,curcumin,286,294
en_ner_bc5cdr_md,training.abstracts,1000,22616577,thf,246,249
en_ner_bc5cdr_md,training.abstracts,1000,23118019,5 amn,936,942
en_ner_bc5cdr_md,training.abstracts,1000,23234246,cancer,48,54
en_ner_bc5cdr_md,training.abstracts,1000,23081912,tcdd,106,110
en_ner_bc5cdr_md,training.abstracts,1000,23159790,nucleotide,1082,1092
en_ner_bc5cdr_md,training.abstracts,1000,23085368,pulmonary edema,714,729
en_ner_bc5cdr_md,training.abstracts,1000,23103568,ai,311,313
en_ner_bc5cdr_md,training.abstracts,1000,23230131,dfdc,647,651
en_ner_bc5cdr_md,training.abstracts,1000,22956629,nb2,821,824
en_ner_bc5cdr_md,training.abstracts,1000,23161217,suramin,169,176
en_ner_bc5cdr_md,training.abstracts,1000,23019274,nephrotoxic,250,261
en_ner_bc5cdr_md,training.abstracts,1000,22820275,atomoxetine,0,11
en_ner_bc5cdr_md,training.abstracts,1000,23042954,peripheral toxic,278,294
en_ner_bc5cdr_md,training.abstracts,1000,23074173,deferasirox,400,411
en_ner_bc5cdr_md,training.abstracts,1000,23164152,metal ions,255,265
en_ner_bc5cdr_md,training.abstracts,1000,22849972,bone marrow adiposity,1091,1112
en_ner_bc5cdr_md,training.abstracts,1000,23122086,mpa,268,271
en_ner_bc5cdr_md,training.abstracts,1000,23220003,fructose,43,51
en_ner_bc5cdr_md,training.abstracts,1000,23061635,menthol,791,798
en_ner_bc5cdr_md,training.abstracts,1000,23221006,phenformin,237,247
en_ner_bc5cdr_md,training.abstracts,1000,22976834,neurodegeneration,41,58
en_ner_bc5cdr_md,training.abstracts,1000,22579656,seizure,781,788
en_ner_bc5cdr_md,training.abstracts,1000,23002087,arterial stiffness,58,76
en_ner_bc5cdr_md,training.abstracts,1000,23146838,weight gain,321,332
en_ner_bc5cdr_md,training.abstracts,1000,23164615,dcpg,394,398
en_ner_bc5cdr_md,training.abstracts,1000,23190030,neurodegenerative diseases,995,1021
en_ner_bc5cdr_md,training.abstracts,1000,23092894,glutamate,644,653
en_ner_bc5cdr_md,training.abstracts,1000,23085266,sb203580,1133,1141
en_ner_bc5cdr_md,training.abstracts,1000,23190030,cancer,1026,1032
en_ner_bc5cdr_md,training.abstracts,1000,22788542,quercetin,634,643
en_ner_bc5cdr_md,training.abstracts,1000,23194528,2 methyl 1 butanol,138,156
en_ner_bc5cdr_md,training.abstracts,1000,23122155,carnosol,737,745
en_ner_bc5cdr_md,training.abstracts,1000,23000251,quercetin,902,911
en_ner_bc5cdr_md,training.abstracts,1000,23197771,acute lung injury,1765,1782
en_ner_bc5cdr_md,training.abstracts,1000,23085266,tyrosine,981,989
en_ner_bc5cdr_md,training.abstracts,1000,23146692,aaph,1160,1164
en_ner_bc5cdr_md,training.abstracts,1000,23178949,bt,1010,1012
en_ner_bc5cdr_md,training.abstracts,1000,22889721,ischemic osteonecrosis,2420,2442
en_ner_bc5cdr_md,training.abstracts,1000,23220588,sodium,1878,1884
en_ner_bc5cdr_md,training.abstracts,1000,23222689,valproic acid,192,205
en_ner_bc5cdr_md,training.abstracts,1000,23174746,hypertension,389,401
en_ner_bc5cdr_md,training.abstracts,1000,23178179,tpo,1596,1599
en_ner_bc5cdr_md,training.abstracts,1000,23239639,pentafluorophenyl methacrylate,363,393
en_ner_bc5cdr_md,training.abstracts,1000,22820275,ne,642,644
en_ner_bc5cdr_md,training.abstracts,1000,23094864,sodium tanshinone,144,161
en_ner_bc5cdr_md,training.abstracts,1000,23104244,chlorzoxazone,1253,1266
en_ner_bc5cdr_md,training.abstracts,1000,22788700,rutin,537,542
en_ner_bc5cdr_md,training.abstracts,1000,22968089,mglur2 3,56,64
en_ner_bc5cdr_md,training.abstracts,1000,23228043,df,269,271
en_ner_bc5cdr_md,training.abstracts,1000,22451355,cem,507,510
en_ner_bc5cdr_md,training.abstracts,1000,23030680,n demethylation,195,210
en_ner_bc5cdr_md,training.abstracts,1000,23127826,flavone,923,930
en_ner_bc5cdr_md,training.abstracts,1000,22080034,aflatoxin,718,727
en_ner_bc5cdr_md,training.abstracts,1000,23147750,hco,683,686
en_ner_bc5cdr_md,training.abstracts,1000,23111885,calcitonin,64,74
en_ner_bc5cdr_md,training.abstracts,1000,23220002,hereditary spastic paraplegia,1189,1218
en_ner_bc5cdr_md,training.abstracts,1000,22997060,trichothecene toxicity,1251,1273
en_ner_bc5cdr_md,training.abstracts,1000,22961087,obesity,1433,1440
en_ner_bc5cdr_md,training.abstracts,1000,23194528,1 propanol,67,77
en_ner_bc5cdr_md,training.abstracts,1000,23206503,pea,892,895
en_ner_bc5cdr_md,training.abstracts,1000,23000251,mtt tetrazolium,620,635
en_ner_bc5cdr_md,training.abstracts,1000,23231439,sars,172,176
en_ner_bc5cdr_md,training.abstracts,1000,23055539,amino acids,535,546
en_ner_bc5cdr_md,training.abstracts,1000,23153029,estradiol,613,622
en_ner_bc5cdr_md,training.abstracts,1000,23219979,staphylococcus aureus,667,688
en_ner_bc5cdr_md,training.abstracts,1000,23115086,propofol,456,464
en_ner_bc5cdr_md,training.abstracts,1000,23225638,diethylester,215,227
en_ner_bc5cdr_md,training.abstracts,1000,22694738,peonidin,695,703
en_ner_bc5cdr_md,training.abstracts,1000,23128829,mni,969,972
en_ner_bc5cdr_md,training.abstracts,1000,23122108,ginnalins b,635,646
en_ner_bc5cdr_md,training.abstracts,1000,22981737,colq,1511,1515
en_ner_bc5cdr_md,training.abstracts,1000,22906572,amine heptylamine,805,822
en_ner_bc5cdr_md,training.abstracts,1000,23047912,l bmaa,786,792
en_ner_bc5cdr_md,training.abstracts,1000,23063066,esfenvalerate,344,357
en_ner_bc5cdr_md,training.abstracts,1000,23194512,podocarpanes,36,48
en_ner_bc5cdr_md,training.abstracts,1000,23122141,fatty acids,160,171
en_ner_bc5cdr_md,training.abstracts,1000,23151003,pyrimidine,595,605
en_ner_bc5cdr_md,training.abstracts,1000,23153057,phenacetin,325,335
en_ner_bc5cdr_md,training.abstracts,1000,22991234,calcium,0,7
en_ner_bc5cdr_md,training.abstracts,1000,23098993,oligodoexynucleotide,936,956
en_ner_bc5cdr_md,training.abstracts,1000,23194510,sulphite,380,388
en_ner_bc5cdr_md,training.abstracts,1000,23143674,clemizole,1061,1070
en_ner_bc5cdr_md,training.abstracts,1000,23223023,diabetic oleic,875,889
en_ner_bc5cdr_md,training.abstracts,1000,22776039,hypoglycaemia,546,559
en_ner_bc5cdr_md,training.abstracts,1000,23194517,fatty acid,932,942
en_ner_bc5cdr_md,training.abstracts,1000,23194505,phenolic,817,825
en_ner_bc5cdr_md,training.abstracts,1000,23122118,spme,521,525
en_ner_bc5cdr_md,training.abstracts,1000,23154304,arachidonic acid,537,553
en_ner_bc5cdr_md,training.abstracts,1000,23115324,fibrosis,1082,1090
en_ner_bc5cdr_md,training.abstracts,1000,23000250,acetylcholine,369,382
en_ner_bc5cdr_md,training.abstracts,1000,23233034,silver,515,521
en_ner_bc5cdr_md,training.abstracts,1000,23023024,mda,1076,1079
en_ner_bc5cdr_md,training.abstracts,1000,23220617,doxorubicin,705,716
en_ner_bc5cdr_md,training.abstracts,1000,22931212,ribose,471,477
en_ner_bc5cdr_md,training.abstracts,1000,22634360,vu0155041,2071,2080
en_ner_bc5cdr_md,training.abstracts,1000,22507666,mpep,631,635
en_ner_bc5cdr_md,training.abstracts,1000,22983118,lactate,551,558
en_ner_bc5cdr_md,training.abstracts,1000,22967722,carnitine,1157,1166
en_ner_bc5cdr_md,training.abstracts,1000,22824788,csc,600,603
en_ner_bc5cdr_md,training.abstracts,1000,23001627,levothyroxine,1788,1801
en_ner_bc5cdr_md,training.abstracts,1000,22614019,psoriasis,646,655
en_ner_bc5cdr_md,training.abstracts,1000,23178182,nmdar psd 95 nnos,613,630
en_ner_bc5cdr_md,training.abstracts,1000,23178221,diglycoside taxanes,10,29
en_ner_bc5cdr_md,training.abstracts,1000,23022069,co exposed,1187,1197
en_ner_bc5cdr_md,training.abstracts,1000,23178178,enlargement of the blood vessels,1588,1620
en_ner_bc5cdr_md,training.abstracts,1000,23115324,fibrosis,1418,1426
en_ner_bc5cdr_md,training.abstracts,1000,23063590,hyperpigmentation,1474,1491
en_ner_bc5cdr_md,training.abstracts,1000,23142020,pe,20,22
en_ner_bc5cdr_md,training.abstracts,1000,22954532,sodium,1248,1254
en_ner_bc5cdr_md,training.abstracts,1000,23001627,malondialdehyde,755,770
en_ner_bc5cdr_md,training.abstracts,1000,22960471,sulforhodamine b,416,432
en_ner_bc5cdr_md,training.abstracts,1000,23229511,aryl hydrocarbon,26,42
en_ner_bc5cdr_md,training.abstracts,1000,23127601,lower blood mercury,1157,1176
en_ner_bc5cdr_md,training.abstracts,1000,23246865,pb,56,58
en_ner_bc5cdr_md,training.abstracts,1000,23041538,spermine,1026,1034
en_ner_bc5cdr_md,training.abstracts,1000,23218712,glucose,135,142
en_ner_bc5cdr_md,training.abstracts,1000,23122129,toxicity,492,500
en_ner_bc5cdr_md,training.abstracts,1000,22489960,triglyceride,497,509
en_ner_bc5cdr_md,training.abstracts,1000,22579656,progesterone,586,598
en_ner_bc5cdr_md,training.abstracts,1000,23172229,phosphatidylethanolamine,630,654
en_ner_bc5cdr_md,training.abstracts,1000,23200005,carotenoids,624,635
en_ner_bc5cdr_md,training.abstracts,1000,23098818,5 methoxytryptamine,1111,1130
en_ner_bc5cdr_md,training.abstracts,1000,23170796,autoimmune disorders,809,829
en_ner_bc5cdr_md,training.abstracts,1000,23186624,sublethal,418,427
en_ner_bc5cdr_md,training.abstracts,1000,23220413,tdcpp,583,588
en_ner_bc5cdr_md,training.abstracts,1000,23246867,ipa3,1222,1226
en_ner_bc5cdr_md,training.abstracts,1000,23079231,curcumin,1663,1671
en_ner_bc5cdr_md,training.abstracts,1000,23229511,17 aag,223,229
en_ner_bc5cdr_md,training.abstracts,1000,23122118,spme,989,993
en_ner_bc5cdr_md,training.abstracts,1000,23183084,progestins,816,826
en_ner_bc5cdr_md,training.abstracts,1000,23198810,quinone quencher,852,868
en_ner_bc5cdr_md,training.abstracts,1000,23123945,amphetamine,1296,1307
en_ner_bc5cdr_md,training.abstracts,1000,23178170,calcium,832,839
en_ner_bc5cdr_md,training.abstracts,1000,23220612,polyunsaturated fatty acids,289,316
en_ner_bc5cdr_md,training.abstracts,1000,23052192,lung cancer,366,377
en_ner_bc5cdr_md,training.abstracts,1000,23238233,chikusetsusaponin lm2,684,705
en_ner_bc5cdr_md,training.abstracts,1000,23127599,trβ1,888,892
en_ner_bc5cdr_md,training.abstracts,1000,23178221,taxanes,411,418
en_ner_bc5cdr_md,training.abstracts,1000,22677475,tbbpa,23,28
en_ner_bc5cdr_md,training.abstracts,1000,23002087, ,582,583
en_ner_bc5cdr_md,training.abstracts,1000,23220514,linalool,603,611
en_ner_bc5cdr_md,training.abstracts,1000,22693035,ursolic acid,1123,1135
en_ner_bc5cdr_md,training.abstracts,1000,23208666,biocide,662,669
en_ner_bc5cdr_md,training.abstracts,1000,22898132,methoxyacetic acid,553,571
en_ner_bc5cdr_md,training.abstracts,1000,23011663,cape,1800,1804
en_ner_bc5cdr_md,training.abstracts,1000,23143036,n acetylcysteine,1258,1274
en_ner_bc5cdr_md,training.abstracts,1000,23161217,5 bromo 2 deoxyuridine,761,784
en_ner_bc5cdr_md,training.abstracts,1000,23220588,ifosfamide,2440,2450
en_ner_bc5cdr_md,training.abstracts,1000,22917637, cocaine,1802,1813
en_ner_bc5cdr_md,training.abstracts,1000,23178949,toxicity,199,207
en_ner_bc5cdr_md,training.abstracts,1000,22644836,atp,489,492
en_ner_bc5cdr_md,training.abstracts,1000,23228193,phenanthrenequinone,6,25
en_ner_bc5cdr_md,training.abstracts,1000,23042728,vpa,604,607
en_ner_bc5cdr_md,training.abstracts,1000,23200005,zn,543,545
en_ner_bc5cdr_md,training.abstracts,1000,23171045,carnitine,905,914
en_ner_bc5cdr_md,training.abstracts,1000,23221006,toxicity,1691,1699
en_ner_bc5cdr_md,training.abstracts,1000,23197296,dsbs,37,41
en_ner_bc5cdr_md,training.abstracts,1000,22989704,cardiotoxicity,86,100
en_ner_bc5cdr_md,training.abstracts,1000,22546615,dopamine,1628,1636
en_ner_bc5cdr_md,training.abstracts,1000,23154127,aoh,27,30
en_ner_bc5cdr_md,training.abstracts,1000,23038668,calcium,0,7
en_ner_bc5cdr_md,training.abstracts,1000,23160529,diabetes,919,927
en_ner_bc5cdr_md,training.abstracts,1000,23116643,liver damage,842,854
en_ner_bc5cdr_md,training.abstracts,1000,23047912,β n methylamino l alanine,19,44
en_ner_bc5cdr_md,training.abstracts,1000,23245512,acetyl,115,121
en_ner_bc5cdr_md,training.abstracts,1000,23225638,polyethylene glycol,185,204
en_ner_bc5cdr_md,training.abstracts,1000,23001862,tumor,1004,1009
en_ner_bc5cdr_md,training.abstracts,1000,23017406,gaba,145,149
en_ner_bc5cdr_md,training.abstracts,1000,23123248,alzheimer s disease,667,686
en_ner_bc5cdr_md,training.abstracts,1000,23122135,rosmarinic acid,966,981
en_ner_bc5cdr_md,training.abstracts,1000,22889561,hat,81,84
en_ner_bc5cdr_md,training.abstracts,1000,23228696,taxol,198,203
en_ner_bc5cdr_md,training.abstracts,1000,23209192,cotinine,1139,1147
en_ner_bc5cdr_md,training.abstracts,1000,23228696,nsclc,305,310
en_ner_bc5cdr_md,training.abstracts,1000,22780563,cnts,169,173
en_ner_bc5cdr_md,training.abstracts,1000,23071106,gliclazide block,16,32
en_ner_bc5cdr_md,training.abstracts,1000,23164984,spina bifida,312,324
en_ner_bc5cdr_md,training.abstracts,1000,22760156,citrate,893,900
en_ner_bc5cdr_md,training.abstracts,1000,23068419,pd,1633,1635
en_ner_bc5cdr_md,training.abstracts,1000,22736593,herb complexity,1089,1104
en_ner_bc5cdr_md,training.abstracts,1000,23146662,bryostatin,921,931
en_ner_bc5cdr_md,training.abstracts,1000,23195954,dtg,252,255
en_ner_bc5cdr_md,training.abstracts,1000,23109068,fracture,1611,1619
en_ner_bc5cdr_md,training.abstracts,1000,22840199,p ,855,857
en_ner_bc5cdr_md,training.abstracts,1000,22430207,death,677,682
en_ner_bc5cdr_md,training.abstracts,1000,23153057,bupropion,337,346
en_ner_bc5cdr_md,training.abstracts,1000,22917637, cocaine,1136,1147
en_ner_bc5cdr_md,training.abstracts,1000,23184951,atp,520,523
en_ner_bc5cdr_md,training.abstracts,1000,23194544,fructose,428,436
en_ner_bc5cdr_md,training.abstracts,1000,23220588,toxicity,890,898
en_ner_bc5cdr_md,training.abstracts,1000,22724545,epidermal carcinoma,460,479
en_ner_bc5cdr_md,training.abstracts,1000,23024176,cancer,834,840
en_ner_bc5cdr_md,training.abstracts,1000,23066949,imidazole nitrogen,458,476
en_ner_bc5cdr_md,training.abstracts,1000,22923473,glucose,558,565
en_ner_bc5cdr_md,training.abstracts,1000,23041510,eld aln,731,738
en_ner_bc5cdr_md,training.abstracts,1000,23041725,dieldrin,1604,1612
en_ner_bc5cdr_md,training.abstracts,1000,23234812,no,575,577
en_ner_bc5cdr_md,training.abstracts,1000,22512590,fungal diseases,18,33
en_ner_bc5cdr_md,training.abstracts,1000,23237939,hyperthermia,687,699
en_ner_bc5cdr_md,training.abstracts,1000,22751286,fxo,382,385
en_ner_bc5cdr_md,training.abstracts,1000,22862926,cc,748,750
en_ner_bc5cdr_md,training.abstracts,1000,22983831,acromegaly,559,569
en_ner_bc5cdr_md,training.abstracts,1000,22830982,dextrorphan,1056,1067
en_ner_bc5cdr_md,training.abstracts,1000,22451355,carcinoma,477,486
en_ner_bc5cdr_md,training.abstracts,1000,22989704,cardiotoxicity,270,284
en_ner_bc5cdr_md,training.abstracts,1000,23232333,corticosterone,50,64
en_ner_bc5cdr_md,training.abstracts,1000,22972222, ,942,943
en_ner_bc5cdr_md,training.abstracts,1000,23042728,vpa,274,277
en_ner_bc5cdr_md,training.abstracts,1000,23160940,cp55940,880,887
en_ner_bc5cdr_md,training.abstracts,1000,22960471,squamous cell carcinoma cell lines 101a 101b and normal human gingival epithelial cells hgec ,109,206
en_ner_bc5cdr_md,training.abstracts,1000,23142699,breast cancer,35,48
en_ner_bc5cdr_md,training.abstracts,1000,22317823,al,883,885
en_ner_bc5cdr_md,training.abstracts,1000,23174746,dyskinesia,468,478
en_ner_bc5cdr_md,training.abstracts,1000,23207252,skrbt,131,136
en_ner_bc5cdr_md,training.abstracts,1000,23102508,tanshinone,1324,1334
en_ner_bc5cdr_md,training.abstracts,1000,23079231,sirolimus,1071,1080
en_ner_bc5cdr_md,training.abstracts,1000,23178170,deafness,247,255
en_ner_bc5cdr_md,training.abstracts,1000,23007559,no,1671,1673
en_ner_bc5cdr_md,training.abstracts,1000,23188714,uracil,486,492
en_ner_bc5cdr_md,training.abstracts,1000,22872100,cdkl5 disorder,1547,1561
en_ner_bc5cdr_md,training.abstracts,1000,23041510,aln,1583,1586
en_ner_bc5cdr_md,training.abstracts,1000,23244178,aryl azide,12,22
en_ner_bc5cdr_md,training.abstracts,1000,23041510,eld aln,1661,1668
en_ner_bc5cdr_md,training.abstracts,1000,23197649,ach,1262,1265
en_ner_bc5cdr_md,training.abstracts,1000,22991234, ,683,684
en_ner_bc5cdr_md,training.abstracts,1000,22991330,n bp,335,339
en_ner_bc5cdr_md,training.abstracts,1000,22641218,celastrol,2141,2150
en_ner_bc5cdr_md,training.abstracts,1000,23085435,n bps,656,661
en_ner_bc5cdr_md,training.abstracts,1000,23123743,ppt,1448,1451
en_ner_bc5cdr_md,training.abstracts,1000,23146765,toxicity,786,794
en_ner_bc5cdr_md,training.abstracts,1000,22312034,sodium dodecyl sulphate polyacrylamide,744,782
en_ner_bc5cdr_md,training.abstracts,1000,23042808,thc,246,249
en_ner_bc5cdr_md,training.abstracts,1000,22776039,sulphonylureas,200,214
en_ner_bc5cdr_md,training.abstracts,1000,23178182,mk 801,1152,1158
en_ner_bc5cdr_md,training.abstracts,1000,22836881,osteoporotic vertebral fracture,375,406
en_ner_bc5cdr_md,training.abstracts,1000,23194750,akt,1333,1336
