article,entity,start,end,highest_ratio,best_match_annotation_article,best_match_annotation_entity,best_match_similarity_ratio,best_match_annotation_start,best_match_annotation_end,Model,Article Count
23147005,endonuclease,92,104,15,23147005,phosphodiester,15,84,98,en_ner_jnlpba_md,1000
22317823,al,1774,1776,100,22317823,al,100,1774,1776,en_ner_jnlpba_md,1000
22445601,ly541850,401,409,100,22445601,ly541850,100,401,409,en_ner_jnlpba_md,1000
23205778,explicit hydrogen version,4,29,48,23205778,hydrogen,48,13,21,en_ner_jnlpba_md,1000
22966070,tub,584,587,18,22966070,tyrosine,18,588,596,en_ner_jnlpba_md,1000
22931212,nadh,66,70,100,22931212,nadh,100,66,70,en_ner_jnlpba_md,1000
23177255,glucose moiety,239,253,67,23177255,glucose,67,239,246,en_ner_jnlpba_md,1000
23218712,yh gka,548,554,100,23218712,yh gka,100,548,554,en_ner_jnlpba_md,1000
23161664,lysyl oxidase,0,13,56,23161664,lysyl,56,0,5,en_ner_jnlpba_md,1000
23234855,cooh,843,847,100,23234855,cooh,100,843,847,en_ner_jnlpba_md,1000
23131177,melatonin,1335,1344,100,23131177,melatonin,100,1335,1344,en_ner_jnlpba_md,1000
23220612,isoprostanes,1452,1464,100,23220612,isoprostanes,100,1452,1464,en_ner_jnlpba_md,1000
22889612,rvt,678,681,100,22889612,rvt,100,678,681,en_ner_jnlpba_md,1000
22940855,thiol dimer,820,831,100,22940855,thiol dimer,100,820,831,en_ner_jnlpba_md,1000
23238233,chikusetsusaponin lm4,81,102,100,23238233,chikusetsusaponin lm4,100,81,102,en_ner_jnlpba_md,1000
22718275,isops,1032,1037,100,22718275,isops,100,1032,1037,en_ner_jnlpba_md,1000
22931212,5 phosphoribose conjugate,375,400,75,22931212,5 phosphoribose,75,375,390,en_ner_jnlpba_md,1000
23007559,etoh,503,507,100,23007559,etoh,100,503,507,en_ner_jnlpba_md,1000
23238425,thin nafion films,1328,1346,52,23238425,nafion,52,1333,1339,en_ner_jnlpba_md,1000
23196320,auag,988,992,100,23196320,auag,100,988,992,en_ner_jnlpba_md,1000
22859660,ach snp and,1100,1112,43,22859660,ach,43,1100,1103,en_ner_jnlpba_md,1000
23122155,acoet2,702,708,91,23122155,acoet,91,702,707,en_ner_jnlpba_md,1000
23085979,aryl hydrocarbon receptor,4,29,78,23085979,aryl hydrocarbon,78,4,20,en_ner_jnlpba_md,1000
23010362, reboxetine,550,564,100,23010362, reboxetine,100,550,564,en_ner_jnlpba_md,1000
22546615,d 2 like dopamine receptors,1662,1690,46,22546615,dopamine,46,1672,1680,en_ner_jnlpba_md,1000
23243659,h 3 po 4,131,139,94,23243659,h 3 po 4 ,94,131,140,en_ner_jnlpba_md,1000
23146871,mn,290,292,100,23146871,mn,100,290,292,en_ner_jnlpba_md,1000
23147837,bde 47,273,279,100,23147837,bde 47,100,273,279,en_ner_jnlpba_md,1000
23010165,l amino acid oxidases,510,531,73,23010165,l amino acid,73,510,522,en_ner_jnlpba_md,1000
23200253,tbpb,89,93,100,23200253,tbpb,100,89,93,en_ner_jnlpba_md,1000
23115119,phe glu or,475,485,46,23115119,phe,46,475,478,en_ner_jnlpba_md,1000
22497567,imc,1314,1317,100,22497567,imc,100,1314,1317,en_ner_jnlpba_md,1000
23219339,nmda,785,789,100,23219339,nmda,100,785,789,en_ner_jnlpba_md,1000
23142753,1 1 1 trichloro 2 p chlorophenyl 2 o chlorophenyl ethane,495,555,100,23142753,1 1 1 trichloro 2 p chlorophenyl 2 o chlorophenyl ethane,100,495,555,en_ner_jnlpba_md,1000
23228469,cytotoxin 3 5 bis 4 chlorobenzylidene 1 4 2 4 morpholinyl ethoxy phenyl carbonyl 4 piperidone hydrochloride 2,8,122,94,23228469,3 5 bis 4 chlorobenzylidene 1 4 2 4 morpholinyl ethoxy phenyl carbonyl 4 piperidone hydrochloride,94,18,120,en_ner_jnlpba_md,1000
23063593,phosphatidylinositol 3 kinase,1107,1136,82,23063593,phosphatidylinositol,82,1107,1127,en_ner_jnlpba_md,1000
23000250,nicotinic acetylcholine receptors,505,538,57,23000250,acetylcholine,57,515,528,en_ner_jnlpba_md,1000
23122155,acoet1,853,859,91,23122155,acoet,91,853,858,en_ner_jnlpba_md,1000
22294443,pcahs,206,211,100,22294443,pcahs,100,206,211,en_ner_jnlpba_md,1000
23043137,pvic,930,934,100,23043137,pvic,100,930,934,en_ner_jnlpba_md,1000
23098818,serotonin,1287,1296,100,23098818,serotonin,100,1287,1296,en_ner_jnlpba_md,1000
23210481,trehalose 6 6 dicorynomycolate,165,196,100,23210481,trehalose 6 6 dicorynomycolate,100,165,196,en_ner_jnlpba_md,1000
23146871,mn 3 tf,1060,1068,83,23146871,mn 3 ,83,1060,1066,en_ner_jnlpba_md,1000
22678994,h2 o2,1278,1283,100,22678994,h2 o2,100,1278,1283,en_ner_jnlpba_md,1000
23026700,fatty acid synthase,806,825,69,23026700,fatty acid,69,806,816,en_ner_jnlpba_md,1000
23194512,graciliflorin d,153,168,100,23194512,graciliflorin d,100,153,168,en_ner_jnlpba_md,1000
22585425,apc,263,266,100,22585425,apc,100,263,266,en_ner_jnlpba_md,1000
23247009,bgg,333,336,100,23247009,bgg,100,333,336,en_ner_jnlpba_md,1000
23194825,n methyl α methyldopamine,343,368,100,23194825,n methyl α methyldopamine,100,345,370,en_ner_jnlpba_md,1000
23229539,superoxide dismutase,1248,1268,67,23229539,superoxide,67,1248,1258,en_ner_jnlpba_md,1000
23041228,ser thr kinases,35,50,33,23041228,thr,33,39,42,en_ner_jnlpba_md,1000
23118018,serotonin receptors,119,138,64,23118018,serotonin,64,119,128,en_ner_jnlpba_md,1000
23223857,carbon nanotubes,0,16,55,23223857,carbon,55,0,6,en_ner_jnlpba_md,1000
23246867,ipa3,1061,1065,100,23246867,ipa3,100,1061,1065,en_ner_jnlpba_md,1000
22820275,atm,1500,1503,100,22820275,atm,100,1500,1503,en_ner_jnlpba_md,1000
23159529,17864 l x a,204,216,62,23159529,17864,62,204,209,en_ner_jnlpba_md,1000
23010362, reboxetine,291,305,100,23010362, reboxetine,100,291,305,en_ner_jnlpba_md,1000
22820275,atm,576,579,100,22820275,atm,100,576,579,en_ner_jnlpba_md,1000
23235435,transition metal complexes,75,101,76,23235435,transition metal,76,75,91,en_ner_jnlpba_md,1000
23201451,grain based products,68,88,19,23201451,moniliformin,19,74,86,en_ner_jnlpba_md,1000
23178182,neuronal no synthase,255,275,18,23178182,no,18,264,266,en_ner_jnlpba_md,1000
22718275,neurops,1161,1168,100,22718275,neurops,100,1161,1168,en_ner_jnlpba_md,1000
23098879,c1 c6 oxygen bridge,314,333,48,23098879,oxygen,48,320,326,en_ner_jnlpba_md,1000
22445601,ly541850,207,215,100,22445601,ly541850,100,207,215,en_ner_jnlpba_md,1000
22940855,thiol dimer,1087,1098,100,22940855,thiol dimer,100,1087,1098,en_ner_jnlpba_md,1000
23095167,kainate receptor,763,779,61,23095167,kainate,61,763,770,en_ner_jnlpba_md,1000
23206503,pea,788,791,100,23206503,pea,100,788,791,en_ner_jnlpba_md,1000
23017406,gaba,325,329,100,23017406,gaba,100,325,329,en_ner_jnlpba_md,1000
23055453,ope,316,319,100,23055453,ope,100,316,319,en_ner_jnlpba_md,1000
23123743,ppt,722,725,100,23123743,ppt,100,722,725,en_ner_jnlpba_md,1000
23183413,copper,2741,2747,100,23183413,copper,100,2741,2747,en_ner_jnlpba_md,1000
23147837,bde 99,284,290,100,23147837,bde 99,100,284,290,en_ner_jnlpba_md,1000
22996261,aldehyde oxidase,1354,1370,67,22996261,aldehyde,67,1354,1362,en_ner_jnlpba_md,1000
23022398,pilo,1627,1631,100,23022398,pilo,100,1627,1631,en_ner_jnlpba_md,1000
23132751,mgo,535,538,100,23132751,mgo,100,535,538,en_ner_jnlpba_md,1000
22940855,thione dimer,1000,1012,100,22940855,thione dimer,100,1000,1012,en_ner_jnlpba_md,1000
22670797,qnt3 18,411,418,100,22670797,qnt3 18,100,411,418,en_ner_jnlpba_md,1000
22849656,neurotensin nt ,159,175,85,22849656,neurotensin,85,159,170,en_ner_jnlpba_md,1000
23228028,mg al and ga,479,493,29,23228028,al,29,483,485,en_ner_jnlpba_md,1000
23147837,bde 47,611,617,100,23147837,bde 47,100,611,617,en_ner_jnlpba_md,1000
23210481,vizantin,424,432,100,23210481,vizantin,100,424,432,en_ner_jnlpba_md,1000
23147715, oh,920,923,80,23147715,oh,80,921,923,en_ner_jnlpba_md,1000
23195954,zn 2 binding,561,575,59,23195954,zn 2 ,59,561,567,en_ner_jnlpba_md,1000
23109233,cu 2 ag ,1285,1297,100,23109233,cu 2 ag ,100,1285,1298,en_ner_jnlpba_md,1000
23234607,human 2 oxoglutarate,4,24,82,23234607,2 oxoglutarate,82,10,24,en_ner_jnlpba_md,1000
22771462,mpep,1128,1132,100,22771462,mpep,100,1128,1132,en_ner_jnlpba_md,1000
23178182,n methyl d aspartate receptor,10,39,82,23178182,n methyl d aspartate,82,10,30,en_ner_jnlpba_md,1000
23230131,cytidine deaminase,66,84,62,23230131,cytidine,62,66,74,en_ner_jnlpba_md,1000
22709945,cort,1211,1215,100,22709945,cort,100,1211,1215,en_ner_jnlpba_md,1000
23041661,atp bound,695,704,50,23041661,atp,50,695,698,en_ner_jnlpba_md,1000
22732443,ampa receptors,659,673,44,22732443,ampa,44,659,663,en_ner_jnlpba_md,1000
23197649,bqca,1276,1280,100,23197649,bqca,100,1276,1280,en_ner_jnlpba_md,1000
22820275,atm,247,250,100,22820275,atm,100,247,250,en_ner_jnlpba_md,1000
23042808,cbd,516,519,100,23042808,cbd,100,516,519,en_ner_jnlpba_md,1000
23030346,ge nw,1061,1066,57,23030346,ge,57,1061,1063,en_ner_jnlpba_md,1000
23043137,c terminus,244,254,18,23043137,c,18,244,245,en_ner_jnlpba_md,1000
23091169,androstane receptor,1083,1102,69,23091169,androstane,69,1083,1093,en_ner_jnlpba_md,1000
23109233,cu 2 zn 2 mixtures,1218,1241,71,23109233,cu 2 zn 2 ,71,1218,1232,en_ner_jnlpba_md,1000
23087261,lys48 linked,1424,1436,40,23087261,lys,40,1424,1427,en_ner_jnlpba_md,1000
23017393,creatine kinase,585,600,70,23017393,creatine,70,585,593,en_ner_jnlpba_md,1000
23223641,rzeo 1,276,282,43,23223641,zeolites,43,266,274,en_ner_jnlpba_md,1000
23127598,brilliant blue bb ,133,152,88,23127598,brilliant blue,88,133,147,en_ner_jnlpba_md,1000
23219339,omt,719,722,100,23219339,omt,100,719,722,en_ner_jnlpba_md,1000
23055453,ope,138,141,100,23055453,ope,100,138,141,en_ner_jnlpba_md,1000
23200005,k,718,719,100,23200005,k,100,718,719,en_ner_jnlpba_md,1000
23109233,zn 2 ea50 cu ,180,196,56,23109233,zn 2 ,56,180,186,en_ner_jnlpba_md,1000
23195954,serine protease,192,207,57,23195954,serine,57,192,198,en_ner_jnlpba_md,1000
22718275,neurops,1042,1049,100,22718275,neurops,100,1042,1049,en_ner_jnlpba_md,1000
22718275,7 dhc,232,237,100,22718275,7 dhc,100,232,237,en_ner_jnlpba_md,1000
23123743, ³h inositol,516,529,71,23123743, ³h inositol phosphate,71,516,539,en_ner_jnlpba_md,1000
23095167,kainate receptors,354,371,58,23095167,kainate,58,354,361,en_ner_jnlpba_md,1000
23042808,cbd,657,660,100,23042808,cbd,100,657,660,en_ner_jnlpba_md,1000
23194510,d glucose nh 3 sulphite,44,68,36,23194510,nh 3 ,36,54,59,en_ner_jnlpba_md,1000
23022398,pilo,967,971,100,23022398,pilo,100,967,971,en_ner_jnlpba_md,1000
23099337,superoxide dismutase,381,401,67,23099337,superoxide,67,381,391,en_ner_jnlpba_md,1000
22585425,apc,19,22,100,22585425,apc,100,19,22,en_ner_jnlpba_md,1000
23201309,3 phosphoglycerate kinase,471,496,84,23201309,3 phosphoglycerate,84,471,489,en_ner_jnlpba_md,1000
23184251,didp,1289,1293,86,23184251,idp,86,1281,1284,en_ner_jnlpba_md,1000
23044489,nmda,980,984,100,23044489,nmda,100,980,984,en_ner_jnlpba_md,1000
23194522,protein polyphenol complexes,1023,1051,53,23194522,polyphenol,53,1031,1041,en_ner_jnlpba_md,1000
23197649,ach,194,197,100,23197649,ach,100,194,197,en_ner_jnlpba_md,1000
23008099, 1s normetanephrine,386,406,100,23008099, 1s normetanephrine,100,386,406,en_ner_jnlpba_md,1000
23123743,ppt,1448,1451,100,23123743,ppt,100,1448,1451,en_ner_jnlpba_md,1000
22349814,pi 3 4 5 p3,928,939,100,22349814,pi 3 4 5 p3,100,928,939,en_ner_jnlpba_md,1000
23200901,bma,1374,1377,100,23200901,bma,100,1374,1377,en_ner_jnlpba_md,1000
23183532,endogenous proteins,15,34,37,23183532,nitrogen,37,19,27,en_ner_jnlpba_md,1000
22718275,7 dhc,440,445,100,22718275,7 dhc,100,440,445,en_ner_jnlpba_md,1000
22931212,ribose conjugate,502,518,55,22931212,ribose,55,502,508,en_ner_jnlpba_md,1000
23219658,nmda receptors,408,422,44,23219658,nmda,44,408,412,en_ner_jnlpba_md,1000
22628265,nitric oxide synthase,900,921,73,22628265,nitric oxide,73,900,912,en_ner_jnlpba_md,1000
23220589,bt 08,1179,1184,100,23220589,bt 08,100,1179,1184,en_ner_jnlpba_md,1000
23147837,bde 47,884,890,100,23147837,bde 47,100,884,890,en_ner_jnlpba_md,1000
23159396,fitc igy,1539,1547,67,23159396,fitc,67,1539,1543,en_ner_jnlpba_md,1000
23043137,avp pvic complex,997,1013,40,23043137,pvic,40,1001,1005,en_ner_jnlpba_md,1000
23208609,2 itx 4 isopropylthioxanthone ,256,288,87,23208609,4 isopropylthioxanthone,87,263,286,en_ner_jnlpba_md,1000
22507666,ser845,1358,1364,67,22507666,ser,67,1358,1361,en_ner_jnlpba_md,1000
22585425,apc,812,815,100,22585425,apc,100,812,815,en_ner_jnlpba_md,1000
23104419,androgen receptor,499,516,64,23104419,androgen,64,499,507,en_ner_jnlpba_md,1000
23247009,alcohol products,80,96,61,23247009,alcohol,61,80,87,en_ner_jnlpba_md,1000
23195960,k atpase,920,928,20,23195960,na,20,917,919,en_ner_jnlpba_md,1000
23195954,zn 2 ,906,911,100,23195954,zn 2 ,100,906,912,en_ner_jnlpba_md,1000
23022398,pilo,1102,1106,100,23022398,pilo,100,1102,1106,en_ner_jnlpba_md,1000
23178178,ti,595,597,100,23178178,ti,100,595,597,en_ner_jnlpba_md,1000
23196320,auag,1082,1086,100,23196320,auag,100,1082,1086,en_ner_jnlpba_md,1000
22991330,n bp,876,880,100,22991330,n bp,100,876,880,en_ner_jnlpba_md,1000
23219658,tpa,399,402,29,23219658,nmda,29,408,412,en_ner_jnlpba_md,1000
22670797,qnt3 18,1219,1226,100,22670797,qnt3 18,100,1219,1226,en_ner_jnlpba_md,1000
22546616,gaba,0,4,100,22546616,gaba,100,0,4,en_ner_jnlpba_md,1000
23196320,ag,138,140,100,23196320,ag,100,138,140,en_ner_jnlpba_md,1000
22670797,qnt3 18,1418,1425,100,22670797,qnt3 18,100,1418,1425,en_ner_jnlpba_md,1000
23194825,n me α meda,370,381,100,23194825,n me α meda,100,372,383,en_ner_jnlpba_md,1000
23238425,ultrathin nafion film,869,891,44,23238425,nafion,44,879,885,en_ner_jnlpba_md,1000
23123743,ppt,1136,1139,100,23123743,ppt,100,1136,1139,en_ner_jnlpba_md,1000
23122085,diacylglycerol ethers,808,829,100,23122085,diacylglycerol ethers,100,808,829,en_ner_jnlpba_md,1000
23146662,protein kinase c,62,78,43,23146662,bryostatin 1,43,57,69,en_ner_jnlpba_md,1000
22963619,g 2 methionin,814,828,82,22963619,methionin,82,819,828,en_ner_jnlpba_md,1000
23010362, reboxetine,717,731,100,23010362, reboxetine,100,717,731,en_ner_jnlpba_md,1000
22670797,qnt3 18,1608,1615,100,22670797,qnt3 18,100,1608,1615,en_ner_jnlpba_md,1000
23122097,hs spme,910,917,31,23122097,esters,31,902,908,en_ner_jnlpba_md,1000
23160419,no 2 h 2 o,367,378,67,23160419,no 2 ,67,367,372,en_ner_jnlpba_md,1000
23022069,mel,692,695,100,23022069,mel,100,692,695,en_ner_jnlpba_md,1000
23032515,n methyl d aspartate,721,741,100,23032515,n methyl d aspartate,100,721,741,en_ner_jnlpba_md,1000
23168915,nio,112,115,100,23168915,nio,100,112,115,en_ner_jnlpba_md,1000
23041510,alf aln,1898,1905,60,23041510,alf,60,1898,1901,en_ner_jnlpba_md,1000
23238233,ginsenoside f3 10 ,311,330,88,23238233,ginsenoside f3,88,311,325,en_ner_jnlpba_md,1000
22718275,isoprostanes,611,623,100,22718275,isoprostanes,100,611,623,en_ner_jnlpba_md,1000
23238657,t90,1127,1130,20,23238657,nitrate,20,1118,1125,en_ner_jnlpba_md,1000
23063593,herbacetin,0,10,100,23063593,herbacetin,100,0,10,en_ner_jnlpba_md,1000
23146694,bisphenol a,0,11,100,23146694,bisphenol a,100,0,11,en_ner_jnlpba_md,1000
22585450,inducible nitric oxide synthase,346,377,56,22585450,nitric oxide,56,356,368,en_ner_jnlpba_md,1000
23022069,mel,365,368,100,23022069,mel,100,365,368,en_ner_jnlpba_md,1000
23147837,bde 47,759,765,100,23147837,bde 47,100,759,765,en_ner_jnlpba_md,1000
23200005,zn,543,545,100,23200005,zn,100,543,545,en_ner_jnlpba_md,1000
23050902,coagulation fvii,0,16,32,23050902,ribavirin,32,0,9,en_ner_jnlpba_md,1000
23197649,ach,1262,1265,100,23197649,ach,100,1262,1265,en_ner_jnlpba_md,1000
23203454,oh minch,1100,1108,40,23203454,oh,40,1100,1102,en_ner_jnlpba_md,1000
23123945,mn sod,828,834,50,23123945,mn,50,828,830,en_ner_jnlpba_md,1000
22975155,rs41a,481,486,100,22975155,rs41a,100,481,486,en_ner_jnlpba_md,1000
23131177,melatonin,0,9,100,23131177,melatonin,100,0,9,en_ner_jnlpba_md,1000
23017404,hexose sensors,769,783,60,23017404,hexose,60,769,775,en_ner_jnlpba_md,1000
23132743,vitamin d receptor,4,22,67,23132743,vitamin d,67,4,13,en_ner_jnlpba_md,1000
23246531,knt 127,258,265,100,23246531,knt 127,100,258,265,en_ner_jnlpba_md,1000
23063593,her,225,228,100,23063593,her,100,225,228,en_ner_jnlpba_md,1000
22865292,vacuolar h atpase,0,21,21,22865292,h ,21,9,13,en_ner_jnlpba_md,1000
23220002,his,201,204,22,23220002,esters,22,193,199,en_ner_jnlpba_md,1000
23116643,cu zn superoxide dismutase,535,561,56,23116643,superoxide,56,541,551,en_ner_jnlpba_md,1000
23022398,ap7,1307,1310,100,23022398,ap7,100,1307,1310,en_ner_jnlpba_md,1000
23161217,phospho smad2 3,1396,1411,64,23161217,phospho,64,1396,1403,en_ner_jnlpba_md,1000
23017393,creatine kinase,1271,1286,70,23017393,creatine,70,1271,1279,en_ner_jnlpba_md,1000
22991330,n bp,26,30,100,22991330,n bp,100,26,30,en_ner_jnlpba_md,1000
23219339,nmda,1081,1085,29,23219339,omt,29,1087,1090,en_ner_jnlpba_md,1000
23247009,bgg,766,769,100,23247009,bgg,100,766,769,en_ner_jnlpba_md,1000
22546616,gamma amino butyric acid,6,30,100,22546616,gamma amino butyric acid,100,6,30,en_ner_jnlpba_md,1000
23238425,si,611,613,100,23238425,si,100,611,613,en_ner_jnlpba_md,1000
23123743, ³h inositol,667,680,71,23123743, ³h inositol phosphate,71,667,690,en_ner_jnlpba_md,1000
22820275,atm,1324,1327,100,22820275,atm,100,1324,1327,en_ner_jnlpba_md,1000
23154865,bh3 cleft,515,524,50,23154865,bh3,50,515,518,en_ner_jnlpba_md,1000
23225638,octadecyl chains,420,436,72,23225638,octadecyl,72,420,429,en_ner_jnlpba_md,1000
23159732,trp84,1027,1032,75,23159732,trp,75,1027,1030,en_ner_jnlpba_md,1000
23246531,δ opioid receptor,30,47,8,23246531,knt 127,8,36,43,en_ner_jnlpba_md,1000
23071106,insulin,115,122,24,23071106,gliclazide,24,115,125,en_ner_jnlpba_md,1000
23147837,bde 47,1362,1368,100,23147837,bde 47,100,1362,1368,en_ner_jnlpba_md,1000
23022398,pilo,586,590,100,23022398,pilo,100,586,590,en_ner_jnlpba_md,1000
23122089,gaba,340,344,100,23122089,gaba,100,340,344,en_ner_jnlpba_md,1000
23233034,hgns,851,855,20,23233034,silver,20,841,847,en_ner_jnlpba_md,1000
23132751,mgo,626,629,100,23132751,mgo,100,626,629,en_ner_jnlpba_md,1000
23197771,mer,30,33,18,23197771,tyrosine,18,29,37,en_ner_jnlpba_md,1000
23225536,ni 2 ml 1 ,591,604,67,23225536,ni 2 ,67,591,597,en_ner_jnlpba_md,1000
23220586,bche,1036,1040,29,23220586,peg,29,1045,1048,en_ner_jnlpba_md,1000
22981737,acetylcholine receptor,306,328,74,22981737,acetylcholine,74,306,319,en_ner_jnlpba_md,1000
22718275,7 dhc,392,397,100,22718275,7 dhc,100,392,397,en_ner_jnlpba_md,1000
22718275,isops,1151,1156,100,22718275,isops,100,1151,1156,en_ner_jnlpba_md,1000
23085266,protein tyrosine kinase,1558,1581,52,23085266,tyrosine,52,1566,1574,en_ner_jnlpba_md,1000
22623520,superoxide dismutase,1195,1215,67,22623520,superoxide,67,1195,1205,en_ner_jnlpba_md,1000
23123743,pp2,849,852,100,23123743,pp2,100,849,852,en_ner_jnlpba_md,1000
23146871,mn,987,989,100,23146871,mn,100,987,989,en_ner_jnlpba_md,1000
23146662,bryostatin 1,496,508,100,23146662,bryostatin 1,100,496,508,en_ner_jnlpba_md,1000
23123743,protein tyrosine kinases,814,838,50,23123743,tyrosine,50,822,830,en_ner_jnlpba_md,1000
23200901,bac,145,148,100,23200901,bac,100,145,148,en_ner_jnlpba_md,1000
23110522,ball milling graphite,137,158,7,23110522,oxygen,7,147,153,en_ner_jnlpba_md,1000
23094864,tsiia,588,593,100,23094864,tsiia,100,588,593,en_ner_jnlpba_md,1000
23237974,schisandrin a1,177,191,100,23237974,schisandrin a1,100,177,191,en_ner_jnlpba_md,1000
23197649,bqca,1103,1107,100,23197649,bqca,100,1103,1107,en_ner_jnlpba_md,1000
23224291,adenosine triphosphate synthase,1034,1065,83,23224291,adenosine triphosphate,83,1034,1056,en_ner_jnlpba_md,1000
22623520,glutathione reductase,1301,1322,69,22623520,glutathione,69,1301,1312,en_ner_jnlpba_md,1000
22445601,ly541850,970,978,100,22445601,ly541850,100,970,978,en_ner_jnlpba_md,1000
22985953,mmt,1342,1345,100,22985953,mmt,100,1342,1345,en_ner_jnlpba_md,1000
23238233,chikusetsusaponin lm2,684,705,100,23238233,chikusetsusaponin lm2,100,684,705,en_ner_jnlpba_md,1000
22718275,neurops,1390,1397,100,22718275,neurops,100,1390,1397,en_ner_jnlpba_md,1000
23227887,fdv,944,947,100,23227887,fdv,100,944,947,en_ner_jnlpba_md,1000
23200246,13 epi scabrolide c 6 ,171,194,93,23200246,13 epi scabrolide c,93,171,190,en_ner_jnlpba_md,1000
23235158,heme molecule,487,500,47,23235158,heme,47,487,491,en_ner_jnlpba_md,1000
23089896,rhodamine123,230,242,100,23089896,rhodamine123,100,230,242,en_ner_jnlpba_md,1000
23220586,polyethylene glycol,565,584,100,23220586,polyethylene glycol,100,565,584,en_ner_jnlpba_md,1000
23017406,gaba,758,762,100,23017406,gaba,100,758,762,en_ner_jnlpba_md,1000
23146692,caap,1221,1225,100,23146692,caap,100,1221,1225,en_ner_jnlpba_md,1000
23170796,tetracycline family,332,351,77,23170796,tetracycline,77,332,344,en_ner_jnlpba_md,1000
23218712,yh gka,188,194,100,23218712,yh gka,100,188,194,en_ner_jnlpba_md,1000
23220513,meg,1249,1252,100,23220513,meg,100,1249,1252,en_ner_jnlpba_md,1000
23235158,cld,372,375,36,23235158,chlorite,36,377,385,en_ner_jnlpba_md,1000
22585425,apc,688,691,100,22585425,apc,100,688,691,en_ner_jnlpba_md,1000
23121934,amides 13 19,298,310,67,23121934,amides,67,298,304,en_ner_jnlpba_md,1000
23220293,5 ht 1a mrna,1166,1179,50,23220293,5 ht,50,1166,1170,en_ner_jnlpba_md,1000
23159712,peg,420,423,60,23159712,peg 400,60,420,427,en_ner_jnlpba_md,1000
23132751,mgo,428,431,100,23132751,mgo,100,428,431,en_ner_jnlpba_md,1000
22997060,niv,470,473,100,22997060,niv,100,470,473,en_ner_jnlpba_md,1000
23201442,h₂o₂,1052,1056,100,23201442,h₂o₂,100,1052,1056,en_ner_jnlpba_md,1000
23206503,pea,1608,1611,100,23206503,pea,100,1608,1611,en_ner_jnlpba_md,1000
23220586,peg,586,589,100,23220586,peg,100,586,589,en_ner_jnlpba_md,1000
22317823,serum al contents,631,648,21,22317823,al,21,637,639,en_ner_jnlpba_md,1000
23085266,formyl methionyl leucyl phenylalanine fmlf ,429,474,92,23085266,formyl methionyl leucyl phenylalanine,92,429,466,en_ner_jnlpba_md,1000
23220293,mrl mpj mouse,4,17,26,23220293,monoamines,26,6,16,en_ner_jnlpba_md,1000
23046872,cisplatin iv complex,164,185,79,23046872,cisplatin iv ,79,164,177,en_ner_jnlpba_md,1000
22991330,n bp,624,628,100,22991330,n bp,100,624,628,en_ner_jnlpba_md,1000
23238425,si,680,682,100,23238425,si,100,680,682,en_ner_jnlpba_md,1000
23215148,dppc domains,1548,1560,50,23215148,dppc,50,1548,1552,en_ner_jnlpba_md,1000
23237974,schisandrin a1,316,330,100,23237974,schisandrin a1,100,316,330,en_ner_jnlpba_md,1000
23042808,cbd,1280,1283,100,23042808,cbd,100,1280,1283,en_ner_jnlpba_md,1000
