article,entity,start,end,highest_ratio,best_match_annotation_article,best_match_annotation_entity,best_match_similarity_ratio,best_match_annotation_start,best_match_annotation_end,Model,Article Count
23102508,miltirone,754,763,100,23102508,miltirone,100,754,763,en_ner_bionlp13cg_md,1000
23138333,copper,324,330,100,23138333,copper,100,324,330,en_ner_bionlp13cg_md,1000
22993196,glucose,785,792,100,22993196,glucose,100,785,792,en_ner_bionlp13cg_md,1000
22788700,polyphenols,505,516,100,22788700,polyphenols,100,505,516,en_ner_bionlp13cg_md,1000
23017406,polyamines,457,467,100,23017406,polyamines,100,457,467,en_ner_bionlp13cg_md,1000
23146662,bryostatin 1,0,12,100,23146662,bryostatin 1,100,0,12,en_ner_bionlp13cg_md,1000
23237974,schisandrin a1 1 ,316,334,90,23237974,schisandrin a1,90,316,330,en_ner_bionlp13cg_md,1000
23092877,nandrolone decanoate,251,271,100,23092877,nandrolone decanoate,100,251,271,en_ner_bionlp13cg_md,1000
22585425,apc,688,691,100,22585425,apc,100,688,691,en_ner_bionlp13cg_md,1000
23038668,psii oxygen,219,230,71,23038668,oxygen,71,224,230,en_ner_bionlp13cg_md,1000
23220560,mehg,507,511,100,23220560,mehg,100,507,511,en_ner_bionlp13cg_md,1000
22940855,hydrogen,1276,1284,100,22940855,hydrogen,100,1276,1284,en_ner_bionlp13cg_md,1000
23142558,oestrogens,912,922,100,23142558,oestrogens,100,912,922,en_ner_bionlp13cg_md,1000
23214714,pyridine,103,111,100,23214714,pyridine,100,103,111,en_ner_bionlp13cg_md,1000
23194544,acrylamide,867,877,100,23194544,acrylamide,100,867,877,en_ner_bionlp13cg_md,1000
22551786,glutamate,508,517,100,22551786,glutamate,100,508,517,en_ner_bionlp13cg_md,1000
23074173,deferasirox,562,573,100,23074173,deferasirox,100,562,573,en_ner_bionlp13cg_md,1000
23178170,calcium,832,839,100,23178170,calcium,100,832,839,en_ner_bionlp13cg_md,1000
23111885,ethanol,300,307,100,23111885,ethanol,100,300,307,en_ner_bionlp13cg_md,1000
23068419,6 ohda,642,648,100,23068419,6 ohda,100,642,648,en_ner_bionlp13cg_md,1000
23194505,ethanol,150,157,100,23194505,ethanol,100,150,157,en_ner_bionlp13cg_md,1000
22497567,fluoro indomethacin,1014,1033,100,22497567,fluoro indomethacin,100,1014,1033,en_ner_bionlp13cg_md,1000
23233456,dgl,701,704,100,23233456,dgl,100,701,704,en_ner_bionlp13cg_md,1000
23135547,dronedarone,1063,1074,100,23135547,dronedarone,100,1063,1074,en_ner_bionlp13cg_md,1000
23159479,oxytocin,54,62,100,23159479,oxytocin,100,54,62,en_ner_bionlp13cg_md,1000
22841397,biotin,166,172,100,22841397,biotin,100,166,172,en_ner_bionlp13cg_md,1000
23200901,bma,170,173,100,23200901,bma,100,170,173,en_ner_bionlp13cg_md,1000
22996261,daca,584,588,100,22996261,daca,100,584,588,en_ner_bionlp13cg_md,1000
23125070,androstenedione,1317,1332,100,23125070,androstenedione,100,1317,1332,en_ner_bionlp13cg_md,1000
23232150,estradiol,557,566,100,23232150,estradiol,100,557,566,en_ner_bionlp13cg_md,1000
23228028,mg,479,481,100,23228028,mg,100,479,481,en_ner_bionlp13cg_md,1000
23028140,imatinib,408,416,100,23028140,imatinib,100,408,416,en_ner_bionlp13cg_md,1000
23127826,flavone,121,128,100,23127826,flavone,100,121,128,en_ner_bionlp13cg_md,1000
23224942,oxide,86,91,53,23224942,graphene oxide,53,77,91,en_ner_bionlp13cg_md,1000
23159667,8ca,906,909,100,23159667,8ca,100,906,909,en_ner_bionlp13cg_md,1000
23220514,linalool,1248,1256,100,23220514,linalool,100,1248,1256,en_ner_bionlp13cg_md,1000
22360797,betulin,526,533,61,22360797,betulin aldehyde,61,526,542,en_ner_bionlp13cg_md,1000
22975146,α asarone,540,549,100,22975146,α asarone,100,540,549,en_ner_bionlp13cg_md,1000
23085330,curcumin,1466,1474,100,23085330,curcumin,100,1466,1474,en_ner_bionlp13cg_md,1000
23178339,dha,549,552,100,23178339,dha,100,549,552,en_ner_bionlp13cg_md,1000
22997060,15 acetyldeoxynivalenol,369,392,100,22997060,15 acetyldeoxynivalenol,100,369,392,en_ner_bionlp13cg_md,1000
23111879,fecl3,515,520,100,23111879,fecl3,100,515,520,en_ner_bionlp13cg_md,1000
23238657,nitric oxide,1500,1512,100,23238657,nitric oxide,100,1500,1512,en_ner_bionlp13cg_md,1000
23238611,magnesium,551,560,100,23238611,magnesium,100,551,560,en_ner_bionlp13cg_md,1000
23147567,pyrene,739,745,100,23147567,pyrene,100,739,745,en_ner_bionlp13cg_md,1000
23098818,fluoxetine,1040,1050,100,23098818,fluoxetine,100,1040,1050,en_ner_bionlp13cg_md,1000
22993196,hepatic glucose,1375,1390,64,22993196,glucose,64,1383,1390,en_ner_bionlp13cg_md,1000
22824788,cadmium,704,711,100,22824788,cadmium,100,704,711,en_ner_bionlp13cg_md,1000
22859660,sodium nitroprusside,188,208,100,22859660,sodium nitroprusside,100,188,208,en_ner_bionlp13cg_md,1000
23139378,repaglinide,956,967,100,23139378,repaglinide,100,956,967,en_ner_bionlp13cg_md,1000
23159666,foscan,798,804,100,23159666,foscan,100,798,804,en_ner_bionlp13cg_md,1000
22985953,na montmorillonite,0,21,91,22985953,montmorillonite,91,6,21,en_ner_bionlp13cg_md,1000
23017393,creatine,1271,1279,100,23017393,creatine,100,1271,1279,en_ner_bionlp13cg_md,1000
23146871,fe,241,243,100,23146871,fe,100,241,243,en_ner_bionlp13cg_md,1000
23200005,fe,554,556,100,23200005,fe,100,554,556,en_ner_bionlp13cg_md,1000
23220588,cysteine,1942,1950,100,23220588,cysteine,100,1942,1950,en_ner_bionlp13cg_md,1000
23228193,phenanthrenequinone,6,25,100,23228193,phenanthrenequinone,100,6,25,en_ner_bionlp13cg_md,1000
23246700,dehp,1084,1088,100,23246700,dehp,100,1084,1088,en_ner_bionlp13cg_md,1000
23234812,no,575,577,100,23234812,no,100,575,577,en_ner_bionlp13cg_md,1000
23115086,propofol,174,182,100,23115086,propofol,100,174,182,en_ner_bionlp13cg_md,1000
23122108,sugar,130,135,100,23122108,sugar,100,130,135,en_ner_bionlp13cg_md,1000
23042953,cholesterol,1254,1265,100,23042953,cholesterol,100,1254,1265,en_ner_bionlp13cg_md,1000
23195960,k atpase,53,61,22,23195960,k,22,53,54,en_ner_bionlp13cg_md,1000
23164984,pb,201,203,100,23164984,pb,100,201,203,en_ner_bionlp13cg_md,1000
23041538,naspm,1345,1350,100,23041538,naspm,100,1345,1350,en_ner_bionlp13cg_md,1000
23041725,dieldrin,390,398,100,23041725,dieldrin,100,390,398,en_ner_bionlp13cg_md,1000
23220003,glyceraldehyde,188,202,100,23220003,glyceraldehyde,100,188,202,en_ner_bionlp13cg_md,1000
23225365,resveratrol,211,222,100,23225365,resveratrol,100,211,222,en_ner_bionlp13cg_md,1000
23247009,aldose reductase,0,16,55,23247009,aldose,55,0,6,en_ner_bionlp13cg_md,1000
23122160,dinotefuran,1504,1515,100,23122160,dinotefuran,100,1504,1515,en_ner_bionlp13cg_md,1000
23194524,polyphenol oxidase,704,722,71,23194524,polyphenol,71,704,714,en_ner_bionlp13cg_md,1000
22815248,ccl4,914,918,100,22815248,ccl4,100,914,918,en_ner_bionlp13cg_md,1000
23194533,fatty acids,637,648,100,23194533,fatty acids,100,637,648,en_ner_bionlp13cg_md,1000
23220003,polyphenols,1089,1100,100,23220003,polyphenols,100,1089,1100,en_ner_bionlp13cg_md,1000
22989705,pioglitazone,407,419,100,22989705,pioglitazone,100,407,419,en_ner_bionlp13cg_md,1000
22820275,atm,1324,1327,100,22820275,atm,100,1324,1327,en_ner_bionlp13cg_md,1000
23008099,normetanephrine,463,478,100,23008099,normetanephrine,100,463,478,en_ner_bionlp13cg_md,1000
23047001,btz,434,437,100,23047001,btz,100,434,437,en_ner_bionlp13cg_md,1000
23192895,metal borohydride ammoniates,52,80,100,23192895,metal borohydride ammoniates,100,52,80,en_ner_bionlp13cg_md,1000
23220586,soman,389,394,100,23220586,soman,100,389,394,en_ner_bionlp13cg_md,1000
23122135,methanol,176,184,100,23122135,methanol,100,176,184,en_ner_bionlp13cg_md,1000
22997060,don,876,879,100,22997060,don,100,876,879,en_ner_bionlp13cg_md,1000
22862926,glucose,906,913,100,22862926,glucose,100,906,913,en_ner_bionlp13cg_md,1000
23220513,phenobarbital,326,339,100,23220513,phenobarbital,100,326,339,en_ner_bionlp13cg_md,1000
22546616,gamma amino butyric acid,6,30,100,22546616,gamma amino butyric acid,100,6,30,en_ner_bionlp13cg_md,1000
23085435,n bps,37,42,75,23085435,bps,75,39,42,en_ner_bionlp13cg_md,1000
23220612,f 2 isoprostanes,451,468,86,23220612,isoprostanes,86,456,468,en_ner_bionlp13cg_md,1000
22954532,sodium,1248,1254,100,22954532,sodium,100,1248,1254,en_ner_bionlp13cg_md,1000
23219339,omt,947,950,100,23219339,omt,100,947,950,en_ner_bionlp13cg_md,1000
23203920,ohn,883,886,100,23203920,ohn,100,883,886,en_ner_bionlp13cg_md,1000
23153057,salicylamide,743,755,100,23153057,salicylamide,100,743,755,en_ner_bionlp13cg_md,1000
23218713,acute viral,41,52,30,23218713,bisulfite,30,40,49,en_ner_bionlp13cg_md,1000
23157637,dopamine,1313,1321,100,23157637,dopamine,100,1313,1321,en_ner_bionlp13cg_md,1000
23000251,quercetin,573,582,100,23000251,quercetin,100,573,582,en_ner_bionlp13cg_md,1000
23220004,retinaldehyde,1721,1734,100,23220004,retinaldehyde,100,1721,1734,en_ner_bionlp13cg_md,1000
22940855,methanol,375,383,100,22940855,methanol,100,375,383,en_ner_bionlp13cg_md,1000
23079231,sirolimus,1395,1404,100,23079231,sirolimus,100,1395,1404,en_ner_bionlp13cg_md,1000
23127826,flavone,57,64,100,23127826,flavone,100,57,64,en_ner_bionlp13cg_md,1000
23215007,5 6 dimethyluracil,770,788,100,23215007,5 6 dimethyluracil,100,770,788,en_ner_bionlp13cg_md,1000
22510064,poloxamer,834,843,82,22510064,poloxamer 407,82,834,847,en_ner_bionlp13cg_md,1000
22986217,isoflavones,528,539,100,22986217,isoflavones,100,528,539,en_ner_bionlp13cg_md,1000
23220588,glutathione,1952,1963,100,23220588,glutathione,100,1952,1963,en_ner_bionlp13cg_md,1000
23220562,sb 203580,1371,1380,100,23220562,sb 203580,100,1371,1380,en_ner_bionlp13cg_md,1000
23122108,ginnalin a,573,583,100,23122108,ginnalin a,100,573,583,en_ner_bionlp13cg_md,1000
23047912,vitamin e ,1187,1197,95,23047912,vitamin e,95,1187,1196,en_ner_bionlp13cg_md,1000
22616577,hydroxyl,289,297,100,22616577,hydroxyl,100,289,297,en_ner_bionlp13cg_md,1000
23194524,phloridzin,910,920,100,23194524,phloridzin,100,910,920,en_ner_bionlp13cg_md,1000
22563917,ethyl linoleate,674,689,100,22563917,ethyl linoleate,100,674,689,en_ner_bionlp13cg_md,1000
23220412,chlorophyll,1517,1528,92,23220412,chlorophyll a,92,1517,1530,en_ner_bionlp13cg_md,1000
23238233,ginsenoside f5,332,346,100,23238233,ginsenoside f5,100,332,346,en_ner_bionlp13cg_md,1000
23147750,so 4 ,697,703,100,23147750,so 4 ,100,697,704,en_ner_bionlp13cg_md,1000
23201003,jbp485,1005,1011,100,23201003,jbp485,100,1005,1011,en_ner_bionlp13cg_md,1000
23159732,singlet oxygen,52,66,29,23159732,methylene blue,29,48,62,en_ner_bionlp13cg_md,1000
23085266,ser315,1114,1120,67,23085266,ser,67,1114,1117,en_ner_bionlp13cg_md,1000
23159529,polyethylene glycol 3500,412,436,88,23159529,polyethylene glycol,88,412,431,en_ner_bionlp13cg_md,1000
23214423,c 2 f,967,972,100,23214423,c 2 f,100,967,972,en_ner_bionlp13cg_md,1000
23211364,candesartan,975,986,100,23211364,candesartan,100,975,986,en_ner_bionlp13cg_md,1000
23238352,zns,984,987,100,23238352,zns,100,984,987,en_ner_bionlp13cg_md,1000
22995849,nucleotide,442,452,100,22995849,nucleotide,100,442,452,en_ner_bionlp13cg_md,1000
22989705,pioglitazone,1126,1138,100,22989705,pioglitazone,100,1126,1138,en_ner_bionlp13cg_md,1000
23200887,adp,980,983,100,23200887,adp,100,980,983,en_ner_bionlp13cg_md,1000
23023136,gssg,846,850,100,23023136,gssg,100,846,850,en_ner_bionlp13cg_md,1000
23063590,artemisinic acid,724,740,100,23063590,artemisinic acid,100,724,740,en_ner_bionlp13cg_md,1000
23194522,β lactoglobulin,34,49,23,23194522,polyphenols,23,33,44,en_ner_bionlp13cg_md,1000
22989705,badge,1259,1264,100,22989705,badge,100,1259,1264,en_ner_bionlp13cg_md,1000
22991234,serum calcium,447,460,70,22991234,calcium,70,453,460,en_ner_bionlp13cg_md,1000
23028140,imatinib,1458,1466,100,23028140,imatinib,100,1458,1466,en_ner_bionlp13cg_md,1000
22921987,mda,739,742,100,22921987,mda,100,739,742,en_ner_bionlp13cg_md,1000
22983118,doi,1410,1413,100,22983118,doi,100,1410,1413,en_ner_bionlp13cg_md,1000
23000250,amino acid,89,99,100,23000250,amino acid,100,89,99,en_ner_bionlp13cg_md,1000
23164931,procyclidine,461,473,100,23164931,procyclidine,100,461,473,en_ner_bionlp13cg_md,1000
23146766,afb lys,869,876,60,23146766,lys,60,873,876,en_ner_bionlp13cg_md,1000
23244178,aluminum oxide,157,171,100,23244178,aluminum oxide,100,157,171,en_ner_bionlp13cg_md,1000
23081947,chlorine,342,350,100,23081947,chlorine,100,342,350,en_ner_bionlp13cg_md,1000
23017389,ferrous,1029,1036,100,23017389,ferrous,100,1029,1036,en_ner_bionlp13cg_md,1000
23219339,n methyl d aspartate,606,626,100,23219339,n methyl d aspartate,100,606,626,en_ner_bionlp13cg_md,1000
23142558,oestrogens,322,332,100,23142558,oestrogens,100,322,332,en_ner_bionlp13cg_md,1000
22997060,3 acetyldeoxynivalenol,404,426,100,22997060,3 acetyldeoxynivalenol,100,404,426,en_ner_bionlp13cg_md,1000
23007555,ifenprodil,977,987,100,23007555,ifenprodil,100,977,987,en_ner_bionlp13cg_md,1000
23177784,lanthanide,455,465,100,23177784,lanthanide,100,455,465,en_ner_bionlp13cg_md,1000
22958332,oxygen,1130,1136,100,22958332,oxygen,100,1130,1136,en_ner_bionlp13cg_md,1000
23220589,2 pam,863,868,100,23220589,2 pam,100,863,868,en_ner_bionlp13cg_md,1000
22898132,retinoic acid,487,500,100,22898132,retinoic acid,100,487,500,en_ner_bionlp13cg_md,1000
22616559,naringenin,284,294,100,22616559,naringenin,100,284,294,en_ner_bionlp13cg_md,1000
22561337,estrogen,762,770,100,22561337,estrogen,100,762,770,en_ner_bionlp13cg_md,1000
23170798,ethanol,191,198,100,23170798,ethanol,100,191,198,en_ner_bionlp13cg_md,1000
23010695,vpa,53,56,100,23010695,vpa,100,53,56,en_ner_bionlp13cg_md,1000
23225536,gsh,868,871,100,23225536,gsh,100,868,871,en_ner_bionlp13cg_md,1000
23091169,phenobarbital,285,298,100,23091169,phenobarbital,100,285,298,en_ner_bionlp13cg_md,1000
23244178,aryl azide,12,22,100,23244178,aryl azide,100,12,22,en_ner_bionlp13cg_md,1000
23001627,ptu ,1326,1330,86,23001627,ptu,86,1326,1329,en_ner_bionlp13cg_md,1000
23103568,tyrosine,843,851,100,23103568,tyrosine,100,843,851,en_ner_bionlp13cg_md,1000
23194507,lycopene,670,678,100,23194507,lycopene,100,670,678,en_ner_bionlp13cg_md,1000
23041510,eld aln,1406,1413,60,23041510,eld,60,1401,1404,en_ner_bionlp13cg_md,1000
23225241,liver tag,585,594,50,23225241,tag,50,591,594,en_ner_bionlp13cg_md,1000
23194825,mdma,278,282,100,23194825,mdma,100,280,284,en_ner_bionlp13cg_md,1000
22989705,cisplatin,948,957,100,22989705,cisplatin,100,948,957,en_ner_bionlp13cg_md,1000
23178182,n methyl d aspartate receptor,10,39,82,23178182,n methyl d aspartate,82,10,30,en_ner_bionlp13cg_md,1000
22820275,atm,470,473,100,22820275,atm,100,470,473,en_ner_bionlp13cg_md,1000
23186624,clonidine,1447,1456,100,23186624,clonidine,100,1447,1456,en_ner_bionlp13cg_md,1000
23010362,imipramine,1246,1256,100,23010362,imipramine,100,1246,1256,en_ner_bionlp13cg_md,1000
22349814,human monoglyceride lipase,0,26,67,22349814,monoglyceride,67,6,19,en_ner_bionlp13cg_md,1000
23246701,pfos,1103,1107,100,23246701,pfos,100,1103,1107,en_ner_bionlp13cg_md,1000
23225536,cu 2 ,528,533,100,23225536,cu 2 ,100,528,534,en_ner_bionlp13cg_md,1000
22497567,f imc,1199,1204,100,22497567,f imc,100,1199,1204,en_ner_bionlp13cg_md,1000
22516666,pregabalin,215,225,100,22516666,pregabalin,100,215,225,en_ner_bionlp13cg_md,1000
22820275,atm,1400,1403,100,22820275,atm,100,1400,1403,en_ner_bionlp13cg_md,1000
23017406,polyamine,959,968,100,23017406,polyamine,100,959,968,en_ner_bionlp13cg_md,1000
23122160,ammonium bicarbonate,501,521,100,23122160,ammonium bicarbonate,100,501,521,en_ner_bionlp13cg_md,1000
23223708,pvdf,159,163,100,23223708,pvdf,100,159,163,en_ner_bionlp13cg_md,1000
23041510,femur,916,921,25,23041510,eld,25,923,926,en_ner_bionlp13cg_md,1000
23238991,cfse,1154,1158,100,23238991,cfse,100,1154,1158,en_ner_bionlp13cg_md,1000
23050902,mycophenolic acid,585,602,100,23050902,mycophenolic acid,100,585,602,en_ner_bionlp13cg_md,1000
23017423,dehydroascorbic acid,561,581,100,23017423,dehydroascorbic acid,100,561,581,en_ner_bionlp13cg_md,1000
23071106,gliclazide,16,26,27,23071106,sulfonylurea,27,16,28,en_ner_bionlp13cg_md,1000
23123743,pp2,849,852,100,23123743,pp2,100,849,852,en_ner_bionlp13cg_md,1000
23194825,mdma,219,223,100,23194825,mdma,100,221,225,en_ner_bionlp13cg_md,1000
23225542,icg loaded,1339,1349,46,23225542,icg,46,1339,1342,en_ner_bionlp13cg_md,1000
23146765,b12,1618,1621,100,23146765,b12,100,1618,1621,en_ner_bionlp13cg_md,1000
23159662,venlafaxine,586,597,100,23159662,venlafaxine,100,586,597,en_ner_bionlp13cg_md,1000
22585450,nitrite nitrate,777,792,64,22585450,nitrite,64,777,784,en_ner_bionlp13cg_md,1000
22989703,tomato lycopene,34,49,70,22989703,lycopene,70,41,49,en_ner_bionlp13cg_md,1000
23220617,cyclophosphamide,2199,2215,100,23220617,cyclophosphamide,100,2199,2215,en_ner_bionlp13cg_md,1000
23103426,organochalcogens,440,456,100,23103426,organochalcogens,100,440,456,en_ner_bionlp13cg_md,1000
22765022,quercetin 3 o β glucopyranoside 7 o α rhamnopyranoside,395,449,100,22765022,quercetin 3 o β glucopyranoside 7 o α rhamnopyranoside,100,395,449,en_ner_bionlp13cg_md,1000
22972222,vildagliptin,83,95,100,22972222,vildagliptin,100,83,95,en_ner_bionlp13cg_md,1000
23194544,asparagine,756,766,100,23194544,asparagine,100,756,766,en_ner_bionlp13cg_md,1000
22889612,bap,1017,1020,100,22889612,bap,100,1017,1020,en_ner_bionlp13cg_md,1000
23199028,amine,89,94,100,23199028,amine,100,89,94,en_ner_bionlp13cg_md,1000
23079231,curcumin,257,265,100,23079231,curcumin,100,257,265,en_ner_bionlp13cg_md,1000
22809021,progesterone,1324,1336,100,22809021,progesterone,100,1324,1336,en_ner_bionlp13cg_md,1000
23000451,cocaine,0,7,100,23000451,cocaine,100,0,7,en_ner_bionlp13cg_md,1000
22991234,calcium,2145,2152,100,22991234,calcium,100,2145,2152,en_ner_bionlp13cg_md,1000
23164931,dcg iv,530,536,100,23164931,dcg iv,100,530,536,en_ner_bionlp13cg_md,1000
23228697,irinotecan,748,758,100,23228697,irinotecan,100,748,758,en_ner_bionlp13cg_md,1000
22889612,rvt,382,385,100,22889612,rvt,100,382,385,en_ner_bionlp13cg_md,1000
23219590,maprotiline,224,235,100,23219590,maprotiline,100,224,235,en_ner_bionlp13cg_md,1000
22963554,theophylline,1451,1463,100,22963554,theophylline,100,1451,1463,en_ner_bionlp13cg_md,1000
23207166,misoprostol,732,743,100,23207166,misoprostol,100,732,743,en_ner_bionlp13cg_md,1000
22516666,venlafaxine,581,592,100,22516666,venlafaxine,100,581,592,en_ner_bionlp13cg_md,1000
23017389,fe 3,980,984,89,23017389,fe 3 ,89,980,986,en_ner_bionlp13cg_md,1000
22982773,tabun,1195,1200,100,22982773,tabun,100,1195,1200,en_ner_bionlp13cg_md,1000
23161664,cd,1620,1622,100,23161664,cd,100,1620,1622,en_ner_bionlp13cg_md,1000
23104245,gamma butyrolactone,76,95,16,23104245,1 4 bd,16,85,91,en_ner_bionlp13cg_md,1000
23111885,ethanol,765,772,100,23111885,ethanol,100,765,772,en_ner_bionlp13cg_md,1000
23089896,rho123,1175,1181,100,23089896,rho123,100,1175,1181,en_ner_bionlp13cg_md,1000
22993196,glucose,853,860,100,22993196,glucose,100,853,860,en_ner_bionlp13cg_md,1000
23243659,nickel,108,114,100,23243659,nickel,100,108,114,en_ner_bionlp13cg_md,1000
23206503,gw6471,828,834,100,23206503,gw6471,100,828,834,en_ner_bionlp13cg_md,1000
23238233,chikusetsusaponin fk2,540,561,100,23238233,chikusetsusaponin fk2,100,540,561,en_ner_bionlp13cg_md,1000
23063411,actinomycin d,0,13,100,23063411,actinomycin d,100,0,13,en_ner_bionlp13cg_md,1000
23150491,bpa,921,924,100,23150491,bpa,100,921,924,en_ner_bionlp13cg_md,1000
23228696,metformin,1118,1127,100,23228696,metformin,100,1118,1127,en_ner_bionlp13cg_md,1000
23138972,enamines,435,443,100,23138972,enamines,100,435,443,en_ner_bionlp13cg_md,1000
23019137,neurons,13,20,27,23019137,dopamine,27,12,20,en_ner_bionlp13cg_md,1000
22771462,cpccoet,709,716,100,22771462,cpccoet,100,709,716,en_ner_bionlp13cg_md,1000
22820275,atm,2052,2055,100,22820275,atm,100,2052,2055,en_ner_bionlp13cg_md,1000
23012257,glutamate,482,491,100,23012257,glutamate,100,482,491,en_ner_bionlp13cg_md,1000
22497567,imc,1191,1194,75,22497567,f imc,75,1199,1204,en_ner_bionlp13cg_md,1000
23151612,omega 3 fatty acids,803,822,100,23151612,omega 3 fatty acids,100,803,822,en_ner_bionlp13cg_md,1000
22841397,glucose,1157,1164,100,22841397,glucose,100,1157,1164,en_ner_bionlp13cg_md,1000
23102508,miltirone,1225,1234,100,23102508,miltirone,100,1225,1234,en_ner_bionlp13cg_md,1000
