article,entity,start,end,highest_ratio,best_match_annotation_article,best_match_annotation_entity,best_match_similarity_ratio,best_match_annotation_start,best_match_annotation_end,Model,Article Count
23183413,copper,2543,2549,100,23183413,copper,100,2543,2549,en_ner_craft_md,1000
23030706,drug ifosfamide,387,402,80,23030706,ifosfamide,80,392,402,en_ner_craft_md,1000
23143039,cadmium,1426,1433,100,23143039,cadmium,100,1426,1433,en_ner_craft_md,1000
23121934,esters,251,257,100,23121934,esters,100,251,257,en_ner_craft_md,1000
23192895,magnesium borohydride ammoniates,158,190,100,23192895,magnesium borohydride ammoniates,100,158,190,en_ner_craft_md,1000
22385272,pulegone,322,330,100,22385272,pulegone,100,322,330,en_ner_craft_md,1000
23047024,oximes,37,43,100,23047024,oximes,100,37,43,en_ner_craft_md,1000
23183413,copper,1283,1289,100,23183413,copper,100,1283,1289,en_ner_craft_md,1000
22931212,carboxylic acid,537,552,100,22931212,carboxylic acid,100,537,552,en_ner_craft_md,1000
23234607,2og,26,29,100,23234607,2og,100,26,29,en_ner_craft_md,1000
23244178,diazirine,573,582,100,23244178,diazirine,100,573,582,en_ner_craft_md,1000
22766173,terephthalic acid,1708,1725,100,22766173,terephthalic acid,100,1708,1725,en_ner_craft_md,1000
23028140,imatinib,511,519,100,23028140,imatinib,100,511,519,en_ner_craft_md,1000
23085266,formyl methionyl leucyl phenylalanine fmlf ,429,474,92,23085266,formyl methionyl leucyl phenylalanine,92,429,466,en_ner_craft_md,1000
23121934,3 4 5 trimethoxycinnamic acid,600,629,100,23121934,3 4 5 trimethoxycinnamic acid,100,600,629,en_ner_craft_md,1000
22424088,compound,725,733,13,22424088,eugenol,13,735,742,en_ner_craft_md,1000
23232941,acrylonitrile adsorbed,66,88,74,23232941,acrylonitrile,74,66,79,en_ner_craft_md,1000
23188714,pyrimidine,674,684,100,23188714,pyrimidine,100,674,684,en_ner_craft_md,1000
23218713,bisulfite adducts,608,625,69,23218713,bisulfite,69,608,617,en_ner_craft_md,1000
23200005,secys,480,485,40,23200005,semet,40,470,475,en_ner_craft_md,1000
23063411,actinomycin d,1076,1089,100,23063411,actinomycin d,100,1076,1089,en_ner_craft_md,1000
22489960,glutathione,414,425,100,22489960,glutathione,100,414,425,en_ner_craft_md,1000
23122066,sterol esters,890,903,100,23122066,sterol esters,100,890,903,en_ner_craft_md,1000
23117790,glucose,210,217,100,23117790,glucose,100,210,217,en_ner_craft_md,1000
22370634,rap induced,1104,1115,43,22370634,rap,43,1104,1107,en_ner_craft_md,1000
23146871,mn,1421,1423,100,23146871,mn,100,1421,1423,en_ner_craft_md,1000
23109279,pesticide,42,51,24,23109279,fipronil,24,49,57,en_ner_craft_md,1000
23197649,acetylcholine,179,192,100,23197649,acetylcholine,100,179,192,en_ner_craft_md,1000
23160092,alcohol,322,329,100,23160092,alcohol,100,322,329,en_ner_craft_md,1000
23202880,squalene,661,669,100,23202880,squalene,100,661,669,en_ner_craft_md,1000
23178178,glutathione pool,1750,1766,81,23178178,glutathione,81,1750,1761,en_ner_craft_md,1000
23017406,polyamine,15,24,100,23017406,polyamine,100,15,24,en_ner_craft_md,1000
22683935,tetramethylthiuram disulfide,797,825,100,22683935,tetramethylthiuram disulfide,100,797,825,en_ner_craft_md,1000
22963553,glycopyrrolate bromide,1315,1337,100,22963553,glycopyrrolate bromide,100,1315,1337,en_ner_craft_md,1000
22683935,paraphenylendiamine,732,751,100,22683935,paraphenylendiamine,100,732,751,en_ner_craft_md,1000
23017414,phenolic compounds,765,783,62,23017414,phenolic,62,765,773,en_ner_craft_md,1000
23160961,acyl ghrelin,1049,1061,50,23160961,acyl,50,1049,1053,en_ner_craft_md,1000
22840199,geraniol,196,204,100,22840199,geraniol,100,196,204,en_ner_craft_md,1000
23201370,triglycerides,789,802,100,23201370,triglycerides,100,789,802,en_ner_craft_md,1000
23232941,vinyl,440,445,100,23232941,vinyl,100,440,445,en_ner_craft_md,1000
23118018,alcohol,104,111,100,23118018,alcohol,100,104,111,en_ner_craft_md,1000
22898132,valproic acid,472,485,100,22898132,valproic acid,100,472,485,en_ner_craft_md,1000
23076553,molecule,189,197,20,23076553,cl,20,186,188,en_ner_craft_md,1000
23247009,bgg,916,919,100,23247009,bgg,100,916,919,en_ner_craft_md,1000
22317823,aluminum,134,142,100,22317823,aluminum,100,134,142,en_ner_craft_md,1000
23194531,anthocyanin,62,73,100,23194531,anthocyanin,100,62,73,en_ner_craft_md,1000
23220612,7 ketocholesterol,1295,1312,100,23220612,7 ketocholesterol,100,1295,1312,en_ner_craft_md,1000
23220004,retinaldehyde,1337,1350,100,23220004,retinaldehyde,100,1337,1350,en_ner_craft_md,1000
23127599,resveratrol,227,238,100,23127599,resveratrol,100,227,238,en_ner_craft_md,1000
23199992,acetate,710,717,100,23199992,acetate,100,710,717,en_ner_craft_md,1000
23123945,atr,1514,1517,100,23123945,atr,100,1514,1517,en_ner_craft_md,1000
23103297,carbachol,1090,1099,100,23103297,carbachol,100,1090,1099,en_ner_craft_md,1000
23200005,methylselenocysteine,487,507,100,23200005,methylselenocysteine,100,487,507,en_ner_craft_md,1000
23206990,esr1,386,390,50,23206990,estrogen,50,392,400,en_ner_craft_md,1000
23194510,sulphite,660,668,100,23194510,sulphite,100,660,668,en_ner_craft_md,1000
23153029,progesterone,217,229,100,23153029,progesterone,100,217,229,en_ner_craft_md,1000
23233034,citrate,1299,1306,100,23233034,citrate,100,1299,1306,en_ner_craft_md,1000
23076553,acid,1444,1448,57,23076553,lewis acid,57,1438,1448,en_ner_craft_md,1000
23225241,cholesterol,138,149,100,23225241,cholesterol,100,138,149,en_ner_craft_md,1000
23010362,norepinephrine reuptake,33,56,29,23010362, reboxetine,29,41,55,en_ner_craft_md,1000
23238425,so 3 h,1289,1295,100,23238425,so 3 h,100,1289,1295,en_ner_craft_md,1000
23160419,nitrogen atom,929,942,76,23160419,nitrogen,76,929,937,en_ner_craft_md,1000
22512590,polyoxin,787,795,100,22512590,polyoxin,100,787,795,en_ner_craft_md,1000
22815248,glutathione,580,591,100,22815248,glutathione,100,580,591,en_ner_craft_md,1000
23220612,cholesterol,321,332,100,23220612,cholesterol,100,321,332,en_ner_craft_md,1000
23063593,her,1046,1049,100,23063593,her,100,1046,1049,en_ner_craft_md,1000
23074021,methyleugenol,0,13,100,23074021,methyleugenol,100,0,13,en_ner_craft_md,1000
23225764,poly methacrylate s,58,77,100,23225764,poly methacrylate s,100,58,77,en_ner_craft_md,1000
23170798,ethanol,615,622,100,23170798,ethanol,100,615,622,en_ner_craft_md,1000
22960471,nicotine,599,607,100,22960471,nicotine,100,599,607,en_ner_craft_md,1000
23127599,fatty acid synthase,279,298,69,23127599,fatty acid,69,279,289,en_ner_craft_md,1000
23238657,nitrite,1099,1106,100,23238657,nitrite,100,1099,1106,en_ner_craft_md,1000
23104419,androgen receptor,499,516,64,23104419,androgen,64,499,507,en_ner_craft_md,1000
23178170,calcium,832,839,100,23178170,calcium,100,832,839,en_ner_craft_md,1000
23149337,adenosine,1022,1031,100,23149337,adenosine,100,1022,1031,en_ner_craft_md,1000
23194531,ethanol,963,970,100,23194531,ethanol,100,963,970,en_ner_craft_md,1000
23012257,cystine glutamate,1120,1137,69,23012257,glutamate,69,1128,1137,en_ner_craft_md,1000
23076553, f,161,163,67,23076553,f,67,162,163,en_ner_craft_md,1000
23180370,sulphate,1004,1012,100,23180370,sulphate,100,1004,1012,en_ner_craft_md,1000
23194825,catechol metabolites,291,311,57,23194825,catechol,57,293,301,en_ner_craft_md,1000
23246700,phthalates,251,261,100,23246700,phthalates,100,251,261,en_ner_craft_md,1000
23104245,gamma hydroxybutyrate,0,21,100,23104245,gamma hydroxybutyrate,100,0,21,en_ner_craft_md,1000
23001627,vit e group,672,683,62,23001627,vit e,62,672,677,en_ner_craft_md,1000
22827445,toluene,722,729,100,22827445,toluene,100,722,729,en_ner_craft_md,1000
23022069,cya,700,703,100,23022069,cya,100,700,703,en_ner_craft_md,1000
23106482,nobiletin,257,266,100,23106482,nobiletin,100,257,266,en_ner_craft_md,1000
22585450,acetylcholine,606,619,100,22585450,acetylcholine,100,606,619,en_ner_craft_md,1000
22693035,ethyl acetate,839,852,100,22693035,ethyl acetate,100,839,852,en_ner_craft_md,1000
23151611,acid,286,290,44,23151611,oleanolic acid,44,276,290,en_ner_craft_md,1000
23160934,peptide,1270,1277,64,23160934,α syn12 peptide,64,1262,1277,en_ner_craft_md,1000
22966070,protein tyrosine,1341,1357,67,22966070,tyrosine,67,1349,1357,en_ner_craft_md,1000
23142753,p ddt,768,774,83,23142753,p p ddt,83,766,774,en_ner_craft_md,1000
23183413,copper,357,363,100,23183413,copper,100,357,363,en_ner_craft_md,1000
23063411,actinomycin d,287,300,100,23063411,actinomycin d,100,287,300,en_ner_craft_md,1000
23220003,ethyl gallate,1034,1047,100,23220003,ethyl gallate,100,1034,1047,en_ner_craft_md,1000
23172229,cardiolipin,1447,1458,100,23172229,cardiolipin,100,1447,1458,en_ner_craft_md,1000
23183413,copper,1491,1497,100,23183413,copper,100,1491,1497,en_ner_craft_md,1000
23069627,calcium,531,538,100,23069627,calcium,100,531,538,en_ner_craft_md,1000
23098818,serotonin,369,378,100,23098818,serotonin,100,369,378,en_ner_craft_md,1000
23017423,soluble sugar,983,996,56,23017423,sugar,56,991,996,en_ner_craft_md,1000
23086035,sphingosine,737,748,100,23086035,sphingosine,100,737,748,en_ner_craft_md,1000
23099337,caffeine,56,64,100,23099337,caffeine,100,56,64,en_ner_craft_md,1000
23063590,artemisinic,912,923,81,23063590,artemisinic acid,81,912,928,en_ner_craft_md,1000
22991234,calcium,453,460,100,22991234,calcium,100,453,460,en_ner_craft_md,1000
23220291,limonene,835,843,100,23220291,limonene,100,835,843,en_ner_craft_md,1000
23238235,4 hydroxy hexenal,1051,1068,100,23238235,4 hydroxy hexenal,100,1051,1068,en_ner_craft_md,1000
23220295,dopamine,1973,1981,100,23220295,dopamine,100,1973,1981,en_ner_craft_md,1000
22804459,methanol,443,451,100,22804459,methanol,100,443,451,en_ner_craft_md,1000
22972179,2 deoxyglucose,932,946,100,22972179,2 deoxyglucose,100,932,946,en_ner_craft_md,1000
23086198,diols,1816,1821,100,23086198,diols,100,1816,1821,en_ner_craft_md,1000
23160419,oxygen,951,957,100,23160419,oxygen,100,951,957,en_ner_craft_md,1000
23221006,phenformin,1449,1459,100,23221006,phenformin,100,1449,1459,en_ner_craft_md,1000
23220003,methyl gallate,1018,1032,100,23220003,methyl gallate,100,1018,1032,en_ner_craft_md,1000
23220612,eicosapentaenoate,797,814,100,23220612,eicosapentaenoate,100,797,814,en_ner_craft_md,1000
23160940,camp,581,585,100,23160940,camp,100,581,585,en_ner_craft_md,1000
23104245,1 4 bd,214,220,100,23104245,1 4 bd,100,214,220,en_ner_craft_md,1000
23161424,evodiamine,208,218,100,23161424,evodiamine,100,208,218,en_ner_craft_md,1000
23203454,phthalate,113,122,100,23203454,phthalate,100,113,122,en_ner_craft_md,1000
23111883,vitamins c,153,163,77,23111883,vitamins c and b,77,153,169,en_ner_craft_md,1000
23183413,copper,161,167,100,23183413,copper,100,161,167,en_ner_craft_md,1000
23207328,azt,1884,1887,100,23207328,azt,100,1884,1887,en_ner_craft_md,1000
22841916,caffeine,22,30,100,22841916,caffeine,100,22,30,en_ner_craft_md,1000
22551786,grn 529,865,872,100,22551786,grn 529,100,865,872,en_ner_craft_md,1000
23122108,ginnalin a,573,583,100,23122108,ginnalin a,100,573,583,en_ner_craft_md,1000
23017404,fructose,380,388,100,23017404,fructose,100,380,388,en_ner_craft_md,1000
23215461,carbohydrate,381,393,100,23215461,carbohydrate,100,381,393,en_ner_craft_md,1000
23146662,phorbol ester,460,473,100,23146662,phorbol ester,100,460,473,en_ner_craft_md,1000
23174539,pyrethroid,1565,1575,100,23174539,pyrethroid,100,1565,1575,en_ner_craft_md,1000
23220413,thyroxin,877,885,80,23220413,thyroxin t4 ,80,877,890,en_ner_craft_md,1000
23220412,metolachlor,303,314,100,23220412,metolachlor,100,303,314,en_ner_craft_md,1000
23238425,carbon,181,187,63,23238425,glassy carbon,63,174,187,en_ner_craft_md,1000
23178182,mk 801,1152,1158,100,23178182,mk 801,100,1152,1158,en_ner_craft_md,1000
23135547,benzofuran,65,75,100,23135547,benzofuran,100,65,75,en_ner_craft_md,1000
22694738,foliar anthocyanin,4,22,76,22694738,anthocyanin,76,11,22,en_ner_craft_md,1000
23143674,clemizole,1061,1070,100,23143674,clemizole,100,1061,1070,en_ner_craft_md,1000
23220004,retinoic acid,1609,1622,100,23220004,retinoic acid,100,1609,1622,en_ner_craft_md,1000
22780563,calcium acetate,384,399,100,22780563,calcium acetate,100,384,399,en_ner_craft_md,1000
23159732,oxygen,60,66,100,23159732,oxygen,100,60,66,en_ner_craft_md,1000
22827894,oxime,1602,1607,100,22827894,oxime,100,1602,1607,en_ner_craft_md,1000
23247009,alcohol products,80,96,61,23247009,alcohol,61,80,87,en_ner_craft_md,1000
22940855,thione,775,781,67,22940855,thione dimer,67,775,787,en_ner_craft_md,1000
22585450,noradrenaline,642,655,100,22585450,noradrenaline,100,642,655,en_ner_craft_md,1000
23063593,phosphatidylinositol 3 kinase,1107,1136,82,23063593,phosphatidylinositol,82,1107,1127,en_ner_craft_md,1000
23122085,ethanol,939,946,100,23122085,ethanol,100,939,946,en_ner_craft_md,1000
23123254,soman ,464,471,91,23123254,soman,91,464,469,en_ner_craft_md,1000
23017414,phenolic acids,699,713,100,23017414,phenolic acids,100,699,713,en_ner_craft_md,1000
23017393,catechin,1031,1039,100,23017393,catechin,100,1031,1039,en_ner_craft_md,1000
22991234,calcium citrate,1295,1310,100,22991234,calcium citrate,100,1295,1310,en_ner_craft_md,1000
23161217,suramin,604,611,100,23161217,suramin,100,604,611,en_ner_craft_md,1000
23063590,hydroxymethylglutaryl coa,1067,1092,100,23063590,hydroxymethylglutaryl coa,100,1067,1092,en_ner_craft_md,1000
23238352,oxygen,1634,1640,100,23238352,oxygen,100,1634,1640,en_ner_craft_md,1000
22813628,phthalate monoesters,663,683,100,22813628,phthalate monoesters,100,663,683,en_ner_craft_md,1000
22804459,lithospermic acid,588,605,100,22804459,lithospermic acid,100,588,605,en_ner_craft_md,1000
23223234,nucleotide,73,83,100,23223234,nucleotide,100,73,83,en_ner_craft_md,1000
23103426,glutathione,1325,1336,73,23103426,reduced glutathione,73,1317,1336,en_ner_craft_md,1000
23159729,naphthenic acids,1204,1220,100,23159729,naphthenic acids,100,1204,1220,en_ner_craft_md,1000
22813628,mehp,851,855,100,22813628,mehp,100,851,855,en_ner_craft_md,1000
23099811,nitrogen,548,556,100,23099811,nitrogen,100,548,556,en_ner_craft_md,1000
22804459,acid,582,586,50,22804459,caffeic acid,50,574,586,en_ner_craft_md,1000
23000250,nicotinic acetylcholine,359,382,72,23000250,acetylcholine,72,369,382,en_ner_craft_md,1000
23019274,urea nitrogen,1357,1370,76,23019274,nitrogen,76,1362,1370,en_ner_craft_md,1000
23159729,benzo a pyrene,606,620,100,23159729,benzo a pyrene,100,606,620,en_ner_craft_md,1000
23194566,tetrodotoxin,0,12,100,23194566,tetrodotoxin,100,0,12,en_ner_craft_md,1000
23220589,paraoxon,721,729,100,23220589,paraoxon,100,721,729,en_ner_craft_md,1000
23183532,amino acids,525,536,100,23183532,amino acids,100,525,536,en_ner_craft_md,1000
23223345,glucose,1062,1069,100,23223345,glucose,100,1062,1069,en_ner_craft_md,1000
22360797,betulinic acid,582,596,100,22360797,betulinic acid,100,582,596,en_ner_craft_md,1000
22678994,h2 o2,959,964,100,22678994,h2 o2,100,959,964,en_ner_craft_md,1000
23122114,hg,669,671,100,23122114,hg,100,669,671,en_ner_craft_md,1000
23228697,doxazolidine,725,737,100,23228697,doxazolidine,100,725,737,en_ner_craft_md,1000
23178339,amine,580,585,100,23178339,amine,100,580,585,en_ner_craft_md,1000
23234607,2og,494,497,100,23234607,2og,100,494,497,en_ner_craft_md,1000
22693035,n butanol,857,866,100,22693035,n butanol,100,857,866,en_ner_craft_md,1000
23183084,medroxyprogesterone acetate,1698,1725,100,23183084,medroxyprogesterone acetate,100,1698,1725,en_ner_craft_md,1000
22683935,sodium lauryl sulfate,927,948,100,22683935,sodium lauryl sulfate,100,927,948,en_ner_craft_md,1000
23237974,epoxy,222,227,100,23237974,epoxy,100,222,227,en_ner_craft_md,1000
23104982,serine,41,47,100,23104982,serine,100,41,47,en_ner_craft_md,1000
23235158,aspartate residue,513,530,69,23235158,aspartate,69,513,522,en_ner_craft_md,1000
23220588,ascorbic acid,2117,2130,100,23220588,ascorbic acid,100,2117,2130,en_ner_craft_md,1000
23092894,glutamate,32,41,100,23092894,glutamate,100,32,41,en_ner_craft_md,1000
23055539,peptides,39,47,18,23055539,angiotensin iv,18,39,53,en_ner_craft_md,1000
23203454,mono isononyl cyclohexane 1 2 dicarboxylate,505,548,100,23203454,mono isononyl cyclohexane 1 2 dicarboxylate,100,505,548,en_ner_craft_md,1000
23019217,mith,1229,1233,100,23019217,mith,100,1229,1233,en_ner_craft_md,1000
22989703,8 ohdg,942,948,100,22989703,8 ohdg,100,942,948,en_ner_craft_md,1000
22815248,aniline,1059,1066,100,22815248,aniline,100,1059,1066,en_ner_craft_md,1000
23220514,dox,1155,1158,100,23220514,dox,100,1155,1158,en_ner_craft_md,1000
22986217,isoflavones,54,65,100,22986217,isoflavones,100,54,65,en_ner_craft_md,1000
23188714,thymidine,736,745,100,23188714,thymidine,100,736,745,en_ner_craft_md,1000
23103426,organochalcogens,928,944,100,23103426,organochalcogens,100,928,944,en_ner_craft_md,1000
23246700,adipate,40,47,18,23246700,deha,18,41,45,en_ner_craft_md,1000
23111883,cadmium,52,59,100,23111883,cadmium,100,52,59,en_ner_craft_md,1000
22507666,ser845,1358,1364,67,22507666,ser,67,1358,1361,en_ner_craft_md,1000
22625411,sulfonamides,676,688,100,22625411,sulfonamides,100,676,688,en_ner_craft_md,1000
23050902,ribavirin,861,870,100,23050902,ribavirin,100,861,870,en_ner_craft_md,1000
23220291,limonene,251,259,100,23220291,limonene,100,251,259,en_ner_craft_md,1000
23132843,sodium iodide,4,17,100,23132843,sodium iodide,100,4,17,en_ner_craft_md,1000
23194543,sodium alginate,73,88,57,23194543,sodium,57,73,79,en_ner_craft_md,1000
23122145,catechin,518,526,100,23122145,catechin,100,518,526,en_ner_craft_md,1000
23225638,1 anilinonaphthalene 8 sulfonic acid,1002,1038,100,23225638,1 anilinonaphthalene 8 sulfonic acid,100,1002,1038,en_ner_craft_md,1000
23063593,her,977,980,100,23063593,her,100,977,980,en_ner_craft_md,1000
23206503,gw6471,554,560,100,23206503,gw6471,100,554,560,en_ner_craft_md,1000
23184251,dips,1331,1335,100,23184251,dips,100,1331,1335,en_ner_craft_md,1000
23228475,fungicide,31,40,8,23228475,aryl hydrocarbon,8,30,46,en_ner_craft_md,1000
23161664,cell nucleus,118,130,21,23161664,cadmium,21,123,130,en_ner_craft_md,1000
23225638,glycerol,171,179,73,23225638,azido glycerol,73,165,179,en_ner_craft_md,1000
23225638,pyrene,991,997,100,23225638,pyrene,100,991,997,en_ner_craft_md,1000
22317823,aluminum residues,426,443,64,22317823,aluminum,64,426,434,en_ner_craft_md,1000
23200901,hypaconitine,64,76,100,23200901,hypaconitine,100,64,76,en_ner_craft_md,1000
23097351,alcohol,10,17,100,23097351,alcohol,100,10,17,en_ner_craft_md,1000
22820275,atm,1500,1503,100,22820275,atm,100,1500,1503,en_ner_craft_md,1000
22832075,vitamin a,1471,1480,100,22832075,vitamin a,100,1471,1480,en_ner_craft_md,1000
23220617,3 nitrotyrosine,379,394,100,23220617,3 nitrotyrosine,100,379,394,en_ner_craft_md,1000
22563917,glycerol,745,753,100,22563917,glycerol,100,745,753,en_ner_craft_md,1000
23220003,polyphenol,1607,1617,100,23220003,polyphenol,100,1607,1617,en_ner_craft_md,1000
23205778,naphthalene,808,819,100,23205778,naphthalene,100,808,819,en_ner_craft_md,1000
23178221,diglycoside taxanes,10,29,100,23178221,diglycoside taxanes,100,10,29,en_ner_craft_md,1000
23200004,nitric acid,388,399,100,23200004,nitric acid,100,388,399,en_ner_craft_md,1000
23203454,hexamoll,0,8,100,23203454,hexamoll,100,0,8,en_ner_craft_md,1000
23220295,dopamine,1371,1379,100,23220295,dopamine,100,1371,1379,en_ner_craft_md,1000
23124677,nitrogen,795,803,100,23124677,nitrogen,100,795,803,en_ner_craft_md,1000
23041228,ser thr kinases,35,50,33,23041228,thr,33,39,42,en_ner_craft_md,1000
23233034,citrate,1034,1041,100,23233034,citrate,100,1034,1041,en_ner_craft_md,1000
23103297,bacl2,948,953,100,23103297,bacl2,100,948,953,en_ner_craft_md,1000
23199992,succinate,800,809,100,23199992,succinate,100,800,809,en_ner_craft_md,1000
22804459,ethanol,751,758,100,22804459,ethanol,100,751,758,en_ner_craft_md,1000
23085266,ser345,1249,1255,67,23085266,ser,67,1249,1252,en_ner_craft_md,1000
22594605,caffeine,176,184,100,22594605,caffeine,100,176,184,en_ner_craft_md,1000
23041661,salt,791,795,29,23041661,arg,29,784,787,en_ner_craft_md,1000
22548348,mimulone,67,75,89,22548348,mimulone b,89,67,77,en_ner_craft_md,1000
23195954,n terminus,509,519,18,23195954,n,18,509,510,en_ner_craft_md,1000
23214430,silica,935,941,100,23214430,silica,100,935,941,en_ner_craft_md,1000
22678994,h2 o2,1278,1283,100,22678994,h2 o2,100,1278,1283,en_ner_craft_md,1000
23098818,5 methoxytryptamine,1111,1130,100,23098818,5 methoxytryptamine,100,1111,1130,en_ner_craft_md,1000
23199983,1 lactulose,14,25,100,23199983,1 lactulose,100,14,25,en_ner_craft_md,1000
23200006,copper,66,72,100,23200006,copper,100,66,72,en_ner_craft_md,1000
23200778,bep,526,529,100,23200778,bep,100,526,529,en_ner_craft_md,1000
23225241,triacylglycerol,112,127,100,23225241,triacylglycerol,100,112,127,en_ner_craft_md,1000
23001627,l t4,691,695,100,23001627,l t4,100,691,695,en_ner_craft_md,1000
23229539,superoxide dismutase,1248,1268,67,23229539,superoxide,67,1248,1258,en_ner_craft_md,1000
23205778,benzo c thiophene,896,913,100,23205778,benzo c thiophene,100,896,913,en_ner_craft_md,1000
23012257,glutamate,425,434,100,23012257,glutamate,100,425,434,en_ner_craft_md,1000
23151611,5 hydroxyindoleacetic acid,1376,1402,100,23151611,5 hydroxyindoleacetic acid,100,1376,1402,en_ner_craft_md,1000
22827894,bispyridinium oximes,973,993,100,22827894,bispyridinium oximes,100,973,993,en_ner_craft_md,1000
23017406,γ aminobutyric acid,48,67,100,23017406,γ aminobutyric acid,100,48,67,en_ner_craft_md,1000
22906569,bilirubin,1007,1016,100,22906569,bilirubin,100,1007,1016,en_ner_craft_md,1000
23220003,metabolites,71,82,29,23220003,polyphenol,29,66,76,en_ner_craft_md,1000
23238233,ginsenoside f6 ,353,369,97,23238233,ginsenoside f6,97,353,367,en_ner_craft_md,1000
23061635,menthol,1476,1483,100,23061635,menthol,100,1476,1483,en_ner_craft_md,1000
23195960,k atpase,53,61,22,23195960,k,22,53,54,en_ner_craft_md,1000
23154127,aoh,286,289,100,23154127,aoh,100,286,289,en_ner_craft_md,1000
23218717,calcium,946,953,100,23218717,calcium,100,946,953,en_ner_craft_md,1000
23239015,oxide,176,181,53,23239015,graphene oxide,53,167,181,en_ner_craft_md,1000
23246700,phthalates,1252,1262,100,23246700,phthalates,100,1252,1262,en_ner_craft_md,1000
23146662,phorbol ester,1057,1070,100,23146662,phorbol ester,100,1057,1070,en_ner_craft_md,1000
23122066,bile acid,640,649,100,23122066,bile acid,100,640,649,en_ner_craft_md,1000
23212975,peg,536,539,100,23212975,peg,100,536,539,en_ner_craft_md,1000
22911509,water,312,317,36,22911509,teflon,36,304,310,en_ner_craft_md,1000
22940855,hydrogen,1276,1284,100,22940855,hydrogen,100,1276,1284,en_ner_craft_md,1000
23194825,gsh,1519,1522,100,23194825,gsh,100,1521,1524,en_ner_craft_md,1000
23194522,protein polyphenol,876,894,71,23194522,polyphenol,71,884,894,en_ner_craft_md,1000
22760156,lactate,884,891,100,22760156,lactate,100,884,891,en_ner_craft_md,1000
23001627,ptu,1119,1122,100,23001627,ptu,100,1119,1122,en_ner_craft_md,1000
23122167,schisarisanlactone a,422,442,100,23122167,schisarisanlactone a,100,422,442,en_ner_craft_md,1000
23220612,arachidonate,765,777,100,23220612,arachidonate,100,765,777,en_ner_craft_md,1000
23069627,palmitic,1030,1038,76,23069627,palmitic acid,76,1030,1043,en_ner_craft_md,1000
23007559,etoh,1469,1473,100,23007559,etoh,100,1469,1473,en_ner_craft_md,1000
23164984,hg,49,51,100,23164984,hg,100,49,51,en_ner_craft_md,1000
