Model,Data section,Article Count,Article ID,Entity,Start,End
en_ner_bc5cdr_md,evaluation.abstracts,1000,23566059,resveratrol,802,813
en_ner_bc5cdr_md,evaluation.abstracts,1000,23109293,nitrite,953,960
en_ner_bc5cdr_md,evaluation.abstracts,1000,23292302,calcium,861,868
en_ner_bc5cdr_md,evaluation.abstracts,1000,23408272,melanoma,386,394
en_ner_bc5cdr_md,evaluation.abstracts,1000,23122156,arginine,997,1005
en_ner_bc5cdr_md,evaluation.abstracts,1000,23532633,cardiovascular disease,68,90
en_ner_bc5cdr_md,evaluation.abstracts,1000,23261677,death,613,618
en_ner_bc5cdr_md,evaluation.abstracts,1000,23299190,curcumin,235,243
en_ner_bc5cdr_md,evaluation.abstracts,1000,23109229,sclabii,1586,1593
en_ner_bc5cdr_md,evaluation.abstracts,1000,23340199,clfx,511,515
en_ner_bc5cdr_md,evaluation.abstracts,1000,23517069,cancer,685,691
en_ner_bc5cdr_md,evaluation.abstracts,1000,23194536,ginsenosides,749,761
en_ner_bc5cdr_md,evaluation.abstracts,1000,23194530,mg 6,891,895
en_ner_bc5cdr_md,evaluation.abstracts,1000,23200945,allyl alcohol,124,137
en_ner_bc5cdr_md,evaluation.abstracts,1000,23609961,aldehydes,436,445
en_ner_bc5cdr_md,evaluation.abstracts,1000,23354531,schizophrenia drug discovery,89,117
en_ner_bc5cdr_md,evaluation.abstracts,1000,22491023,kynurenine,394,404
en_ner_bc5cdr_md,evaluation.abstracts,1000,23530013,glucose,1556,1563
en_ner_bc5cdr_md,evaluation.abstracts,1000,22820555,modafinil,1089,1098
en_ner_bc5cdr_md,evaluation.abstracts,1000,23297254,pesticide,193,202
en_ner_bc5cdr_md,evaluation.abstracts,1000,23157633,dopamine,301,309
en_ner_bc5cdr_md,evaluation.abstracts,1000,23200734,steroids,742,750
en_ner_bc5cdr_md,evaluation.abstracts,1000,23542439,allopregnanolone,839,855
en_ner_bc5cdr_md,evaluation.abstracts,1000,23531031,anaplastic thyroid cancer,390,415
en_ner_bc5cdr_md,evaluation.abstracts,1000,23065140,neuronal damage,940,955
en_ner_bc5cdr_md,evaluation.abstracts,1000,23548702,anorexia,880,888
en_ner_bc5cdr_md,evaluation.abstracts,1000,23639360,cholesterol,1000,1011
en_ner_bc5cdr_md,evaluation.abstracts,1000,23246792,osteopenia,1711,1721
en_ner_bc5cdr_md,evaluation.abstracts,1000,23147375,ba,711,713
en_ner_bc5cdr_md,evaluation.abstracts,1000,23261677,ros,971,974
en_ner_bc5cdr_md,evaluation.abstracts,1000,23591845,e2,558,560
en_ner_bc5cdr_md,evaluation.abstracts,1000,22976768,naglu,675,680
en_ner_bc5cdr_md,evaluation.abstracts,1000,23583884,tcdd,732,736
en_ner_bc5cdr_md,evaluation.abstracts,1000,23069375,obesity,1269,1276
en_ner_bc5cdr_md,evaluation.abstracts,1000,22400809,shikimic acid,308,321
en_ner_bc5cdr_md,evaluation.abstracts,1000,23583806,hrge,854,858
en_ner_bc5cdr_md,evaluation.abstracts,1000,23123257,nucleic acid,405,417
en_ner_bc5cdr_md,evaluation.abstracts,1000,23376120,nitric oxide,630,642
en_ner_bc5cdr_md,evaluation.abstracts,1000,23643754,5 ht,1190,1194
en_ner_bc5cdr_md,evaluation.abstracts,1000,23065140,ketamine,1469,1477
en_ner_bc5cdr_md,evaluation.abstracts,1000,22899726,ad,200,202
en_ner_bc5cdr_md,evaluation.abstracts,1000,23325361, 5 ,668,672
en_ner_bc5cdr_md,evaluation.abstracts,1000,23587873,sight threatening,219,236
en_ner_bc5cdr_md,evaluation.abstracts,1000,23371491,vpa,118,121
en_ner_bc5cdr_md,evaluation.abstracts,1000,23092679,glaucoma,535,543
en_ner_bc5cdr_md,evaluation.abstracts,1000,23430161,adhd,95,99
en_ner_bc5cdr_md,evaluation.abstracts,1000,23318728,trans 3 hydroxycotinine,656,680
en_ner_bc5cdr_md,evaluation.abstracts,1000,23459109, oxygen nitrogen to carbon,1097,1125
en_ner_bc5cdr_md,evaluation.abstracts,1000,23450741,shikimic acid,264,277
en_ner_bc5cdr_md,evaluation.abstracts,1000,23288947,atherosclerotic lesion,21,43
en_ner_bc5cdr_md,evaluation.abstracts,1000,23363244,hydrate,437,444
en_ner_bc5cdr_md,evaluation.abstracts,1000,23205707,infection,692,701
en_ner_bc5cdr_md,evaluation.abstracts,1000,23278395,smac,544,548
en_ner_bc5cdr_md,evaluation.abstracts,1000,23237706,diquat dibromide,985,1001
en_ner_bc5cdr_md,evaluation.abstracts,1000,23411261,urea,444,448
en_ner_bc5cdr_md,evaluation.abstracts,1000,23431112,n 5 aminocarbonyl,32,51
en_ner_bc5cdr_md,evaluation.abstracts,1000,23278273,ly6c ,340,346
en_ner_bc5cdr_md,evaluation.abstracts,1000,23290487,glucose,544,551
en_ner_bc5cdr_md,evaluation.abstracts,1000,23519822,angiotensin,113,124
en_ner_bc5cdr_md,evaluation.abstracts,1000,23560542,nucleotide,1522,1532
en_ner_bc5cdr_md,evaluation.abstracts,1000,23431112,abt 384,1160,1167
en_ner_bc5cdr_md,evaluation.abstracts,1000,22976768,mpsiiib,305,312
en_ner_bc5cdr_md,evaluation.abstracts,1000,22944045,ppm diisononyl phthalate,95,119
en_ner_bc5cdr_md,evaluation.abstracts,1000,23210787,opioid withdrawal,947,964
en_ner_bc5cdr_md,evaluation.abstracts,1000,23339181,pnp,1373,1376
en_ner_bc5cdr_md,evaluation.abstracts,1000,23414838,quinolone α7,73,85
en_ner_bc5cdr_md,evaluation.abstracts,1000,23266123,human myeloma rpmi 8226 cell line ,453,487
en_ner_bc5cdr_md,evaluation.abstracts,1000,23587769,diabetes,1379,1387
en_ner_bc5cdr_md,evaluation.abstracts,1000,23219524,mtsea,574,579
en_ner_bc5cdr_md,evaluation.abstracts,1000,23500779,tcdd,501,505
en_ner_bc5cdr_md,evaluation.abstracts,1000,23319076,s versicolor,1253,1266
en_ner_bc5cdr_md,evaluation.abstracts,1000,23361947,phosphatidylinositol 4 5 bisphosphate,322,361
en_ner_bc5cdr_md,evaluation.abstracts,1000,23430161,alcohol,878,885
en_ner_bc5cdr_md,evaluation.abstracts,1000,23396144,prostaglandin e2,923,939
en_ner_bc5cdr_md,evaluation.abstracts,1000,23354531,nmda,185,189
en_ner_bc5cdr_md,evaluation.abstracts,1000,22349823,non small cell lung cancer,259,285
en_ner_bc5cdr_md,evaluation.abstracts,1000,23409715,acetyl,274,280
en_ner_bc5cdr_md,evaluation.abstracts,1000,23594297,gallic acid,241,252
en_ner_bc5cdr_md,evaluation.abstracts,1000,23410960,salinomycin,1309,1320
en_ner_bc5cdr_md,evaluation.abstracts,1000,23457122,bpa,1628,1631
en_ner_bc5cdr_md,evaluation.abstracts,1000,23135544,muscular dystrophy,275,293
en_ner_bc5cdr_md,evaluation.abstracts,1000,23406484,protonated imine,821,837
en_ner_bc5cdr_md,evaluation.abstracts,1000,23406484,tazobactam,1080,1090
en_ner_bc5cdr_md,evaluation.abstracts,1000,23624148,sciadopitysin,1352,1365
en_ner_bc5cdr_md,evaluation.abstracts,1000,23291240,24s hydroxycholesterol,1426,1448
en_ner_bc5cdr_md,evaluation.abstracts,1000,23271000,glucose,556,563
en_ner_bc5cdr_md,evaluation.abstracts,1000,23142425,nnal,1052,1056
en_ner_bc5cdr_md,evaluation.abstracts,1000,23340199,lofx,1316,1320
en_ner_bc5cdr_md,evaluation.abstracts,1000,23074026,pfos,1285,1289
en_ner_bc5cdr_md,evaluation.abstracts,1000,22960442,neurotoxicity,25,38
en_ner_bc5cdr_md,evaluation.abstracts,1000,22752958,adrenal insufficiency,14,35
en_ner_bc5cdr_md,evaluation.abstracts,1000,23271000,cholesterol,1445,1456
en_ner_bc5cdr_md,evaluation.abstracts,1000,23051835,anxiety,986,993
en_ner_bc5cdr_md,evaluation.abstracts,1000,23109229,sclabii,1791,1798
en_ner_bc5cdr_md,evaluation.abstracts,1000,23219002,atp,1005,1008
en_ner_bc5cdr_md,evaluation.abstracts,1000,22752958,fatigue,694,701
en_ner_bc5cdr_md,evaluation.abstracts,1000,22376270,acarbose,784,792
en_ner_bc5cdr_md,evaluation.abstracts,1000,23376407,ca,1129,1131
en_ner_bc5cdr_md,evaluation.abstracts,1000,23333577,colorectal cancer,1458,1475
en_ner_bc5cdr_md,evaluation.abstracts,1000,23517069,cancer,92,98
en_ner_bc5cdr_md,evaluation.abstracts,1000,23523661,inflammation,1142,1154
en_ner_bc5cdr_md,evaluation.abstracts,1000,23317008,acetylcholine,257,270
en_ner_bc5cdr_md,evaluation.abstracts,1000,23207250,eugenol,454,461
en_ner_bc5cdr_md,evaluation.abstracts,1000,23561073,sal,158,161
en_ner_bc5cdr_md,evaluation.abstracts,1000,23339181,glutamate,322,331
en_ner_bc5cdr_md,evaluation.abstracts,1000,23358190,pyruvate,1059,1067
en_ner_bc5cdr_md,evaluation.abstracts,1000,23301856,tumor,875,880
en_ner_bc5cdr_md,evaluation.abstracts,1000,23406484,tazobactam,349,359
en_ner_bc5cdr_md,evaluation.abstracts,1000,23468189,sulfonamides,249,261
en_ner_bc5cdr_md,evaluation.abstracts,1000,23017394,betulinic acid,340,354
en_ner_bc5cdr_md,evaluation.abstracts,1000,23288142,docosahexaenoic acid,216,236
en_ner_bc5cdr_md,evaluation.abstracts,1000,23566059,tumor necrosis,836,850
en_ner_bc5cdr_md,evaluation.abstracts,1000,23321274,inflammation,1686,1698
en_ner_bc5cdr_md,evaluation.abstracts,1000,23171137,levulinate,368,378
en_ner_bc5cdr_md,evaluation.abstracts,1000,23639875,pth,13,16
en_ner_bc5cdr_md,evaluation.abstracts,1000,23587873,graves orbitopathy,0,19
en_ner_bc5cdr_md,evaluation.abstracts,1000,22233192,ala,557,560
en_ner_bc5cdr_md,evaluation.abstracts,1000,23439233,fusarium,347,355
en_ner_bc5cdr_md,evaluation.abstracts,1000,22607101,l dopa,36,42
en_ner_bc5cdr_md,evaluation.abstracts,1000,23211426,cholesterol,1027,1038
en_ner_bc5cdr_md,evaluation.abstracts,1000,23117572,embryonal choriocarcinoma,760,785
en_ner_bc5cdr_md,evaluation.abstracts,1000,23594297,agnps,868,873
en_ner_bc5cdr_md,evaluation.abstracts,1000,23106652,infections,371,381
en_ner_bc5cdr_md,evaluation.abstracts,1000,23583806,allicin,1183,1190
en_ner_bc5cdr_md,evaluation.abstracts,1000,23340650,tumor,157,162
en_ner_bc5cdr_md,evaluation.abstracts,1000,23334529,carbon,930,936
en_ner_bc5cdr_md,evaluation.abstracts,1000,22906567,nru,685,688
en_ner_bc5cdr_md,evaluation.abstracts,1000,23544460,alkenes,811,818
en_ner_bc5cdr_md,evaluation.abstracts,1000,23340887,obesity,668,675
en_ner_bc5cdr_md,evaluation.abstracts,1000,22960442,meth,1264,1268
en_ner_bc5cdr_md,evaluation.abstracts,1000,23092679,reperfusion injury,601,619
en_ner_bc5cdr_md,evaluation.abstracts,1000,23578391,neurotoxic,1341,1351
en_ner_bc5cdr_md,evaluation.abstracts,1000,22391569,tumor,129,134
en_ner_bc5cdr_md,evaluation.abstracts,1000,23375209,50mg dl,666,673
en_ner_bc5cdr_md,evaluation.abstracts,1000,23069375,rosi,1416,1420
en_ner_bc5cdr_md,evaluation.abstracts,1000,22893351,kidney damage,290,303
en_ner_bc5cdr_md,evaluation.abstracts,1000,23399882,imidazoline,958,969
en_ner_bc5cdr_md,evaluation.abstracts,1000,23615707,nac,275,278
en_ner_bc5cdr_md,evaluation.abstracts,1000,23288947,atherosclerosis,1592,1607
en_ner_bc5cdr_md,evaluation.abstracts,1000,23410221,ethephon,27,35
en_ner_bc5cdr_md,evaluation.abstracts,1000,22776694,airway stiffness,47,63
en_ner_bc5cdr_md,evaluation.abstracts,1000,23146748,endometrial cancer,1576,1594
en_ner_bc5cdr_md,evaluation.abstracts,1000,23313711,glutathione,1017,1028
en_ner_bc5cdr_md,evaluation.abstracts,1000,23092130,peo ppo,1140,1147
en_ner_bc5cdr_md,evaluation.abstracts,1000,23639362,estrogen,506,514
en_ner_bc5cdr_md,evaluation.abstracts,1000,23280947,uranium,1472,1479
en_ner_bc5cdr_md,evaluation.abstracts,1000,23063876,di 2 ethylhexyl phthalate,189,216
en_ner_bc5cdr_md,evaluation.abstracts,1000,23427191,cannabis,1251,1259
en_ner_bc5cdr_md,evaluation.abstracts,1000,23178652,okadaic acid,1010,1022
en_ner_bc5cdr_md,evaluation.abstracts,1000,22566187,warfarin,1204,1212
en_ner_bc5cdr_md,evaluation.abstracts,1000,23464881,ald,352,355
en_ner_bc5cdr_md,evaluation.abstracts,1000,22348279,4 terpineol,372,383
en_ner_bc5cdr_md,evaluation.abstracts,1000,23524313,cholesterol,199,210
en_ner_bc5cdr_md,evaluation.abstracts,1000,23636270,vitamin e,1360,1369
en_ner_bc5cdr_md,evaluation.abstracts,1000,23603294,anterior uveitis,113,129
en_ner_bc5cdr_md,evaluation.abstracts,1000,22944593,5 doxyl stearic acid,145,165
en_ner_bc5cdr_md,evaluation.abstracts,1000,22349823,erlotinib,444,453
en_ner_bc5cdr_md,evaluation.abstracts,1000,23603382,mda,643,646
en_ner_bc5cdr_md,evaluation.abstracts,1000,23274058,jaceosidin,0,10
en_ner_bc5cdr_md,evaluation.abstracts,1000,23600402,octanol,238,245
en_ner_bc5cdr_md,evaluation.abstracts,1000,23246459,cancer,125,131
en_ner_bc5cdr_md,evaluation.abstracts,1000,23553342,fungal infections,737,754
en_ner_bc5cdr_md,evaluation.abstracts,1000,23430161,attention deficit hyperactivity disorder,53,93
en_ner_bc5cdr_md,evaluation.abstracts,1000,23416985,pancreatic cancer,352,369
en_ner_bc5cdr_md,evaluation.abstracts,1000,23616476,swnts,146,151
en_ner_bc5cdr_md,evaluation.abstracts,1000,23473581,1 butanol,952,961
en_ner_bc5cdr_md,evaluation.abstracts,1000,23400749,imipenem cilastatin,759,778
en_ner_bc5cdr_md,evaluation.abstracts,1000,23157633,schizophrenia,231,244
en_ner_bc5cdr_md,evaluation.abstracts,1000,23123257,toxicity,650,658
en_ner_bc5cdr_md,evaluation.abstracts,1000,23643093,colon cancer,1178,1190
en_ner_bc5cdr_md,evaluation.abstracts,1000,22370641,cisplatin,1187,1196
en_ner_bc5cdr_md,evaluation.abstracts,1000,22940465,death,1318,1323
en_ner_bc5cdr_md,evaluation.abstracts,1000,23194824,toxicity,1434,1442
en_ner_bc5cdr_md,evaluation.abstracts,1000,23223448,prostate cancer,1412,1427
en_ner_bc5cdr_md,evaluation.abstracts,1000,23209282,hydroxyl,396,404
en_ner_bc5cdr_md,evaluation.abstracts,1000,23313711,thiols,436,442
en_ner_bc5cdr_md,evaluation.abstracts,1000,23233343,pahs,1245,1249
en_ner_bc5cdr_md,evaluation.abstracts,1000,23241369,death,1433,1438
en_ner_bc5cdr_md,evaluation.abstracts,1000,23500536,myotoxic,1945,1953
en_ner_bc5cdr_md,evaluation.abstracts,1000,23126604,pluronic,1063,1071
en_ner_bc5cdr_md,evaluation.abstracts,1000,23609961,prostate cancer,646,661
en_ner_bc5cdr_md,evaluation.abstracts,1000,23193186,hyperglycemia,515,528
en_ner_bc5cdr_md,evaluation.abstracts,1000,23578391,polybrominated diphenyl ethers,30,60
en_ner_bc5cdr_md,evaluation.abstracts,1000,23157624,dopamine,350,358
en_ner_bc5cdr_md,evaluation.abstracts,1000,23265543,esters,898,904
en_ner_bc5cdr_md,evaluation.abstracts,1000,23334529,mnox,1006,1010
en_ner_bc5cdr_md,evaluation.abstracts,1000,23395653,infection,249,258
en_ner_bc5cdr_md,evaluation.abstracts,1000,22918703,phospho akt,1258,1269
en_ner_bc5cdr_md,evaluation.abstracts,1000,23469681,cancer,1384,1390
en_ner_bc5cdr_md,evaluation.abstracts,1000,23587769,long term damage,200,216
en_ner_bc5cdr_md,evaluation.abstracts,1000,23355539,tnbcs,244,249
en_ner_bc5cdr_md,evaluation.abstracts,1000,23557092,dox,701,704
en_ner_bc5cdr_md,evaluation.abstracts,1000,22982684,cardiotoxicity,0,14
en_ner_bc5cdr_md,evaluation.abstracts,1000,23354531,hyperactivity,1386,1399
en_ner_bc5cdr_md,evaluation.abstracts,1000,23347953,pd128907,711,719
en_ner_bc5cdr_md,evaluation.abstracts,1000,23270991,hepatitis b,65,76
en_ner_bc5cdr_md,evaluation.abstracts,1000,23194824,chrysin,1755,1762
en_ner_bc5cdr_md,evaluation.abstracts,1000,23065140,nmda,1112,1116
en_ner_bc5cdr_md,evaluation.abstracts,1000,22233192,linoleic,313,321
en_ner_bc5cdr_md,evaluation.abstracts,1000,23103450,arsenic trioxide,411,427
en_ner_bc5cdr_md,evaluation.abstracts,1000,23202249,triglyceride,535,547
en_ner_bc5cdr_md,evaluation.abstracts,1000,23090712,glycine,447,454
en_ner_bc5cdr_md,evaluation.abstracts,1000,23117572,saha,1332,1336
en_ner_bc5cdr_md,evaluation.abstracts,1000,23193186,three ,55,61
en_ner_bc5cdr_md,evaluation.abstracts,1000,23524313,diet induced hypercholesterolemia,85,118
en_ner_bc5cdr_md,evaluation.abstracts,1000,23291240,24s hydroxycholesterol,900,922
en_ner_bc5cdr_md,evaluation.abstracts,1000,23561083,alkali,1092,1098
en_ner_bc5cdr_md,evaluation.abstracts,1000,23347038,squamous cell carcinoma,296,319
en_ner_bc5cdr_md,evaluation.abstracts,1000,23395915,rifampin,632,640
en_ner_bc5cdr_md,evaluation.abstracts,1000,23583884,tcdd,1320,1324
en_ner_bc5cdr_md,evaluation.abstracts,1000,23313711,histidine,735,744
en_ner_bc5cdr_md,evaluation.abstracts,1000,23538036,annexin,1089,1096
en_ner_bc5cdr_md,evaluation.abstracts,1000,23291240,cholesterol,594,605
en_ner_bc5cdr_md,evaluation.abstracts,1000,23066089,calcium,589,596
en_ner_bc5cdr_md,evaluation.abstracts,1000,23523661,fibrosis,226,234
en_ner_bc5cdr_md,evaluation.abstracts,1000,23457020,monofluoroacetate,1116,1133
en_ner_bc5cdr_md,evaluation.abstracts,1000,23494186,statins,164,171
en_ner_bc5cdr_md,evaluation.abstracts,1000,23082005,tissue damage,399,412
en_ner_bc5cdr_md,evaluation.abstracts,1000,23583517,trauma,83,89
en_ner_bc5cdr_md,evaluation.abstracts,1000,23645536,rutin,77,82
en_ner_bc5cdr_md,evaluation.abstracts,1000,23561083,aa ,437,440
en_ner_bc5cdr_md,evaluation.abstracts,1000,23396446,protocatechuate,820,835
en_ner_bc5cdr_md,evaluation.abstracts,1000,23506002,osteoarthritis,619,633
en_ner_bc5cdr_md,evaluation.abstracts,1000,23219002,atp,210,213
en_ner_bc5cdr_md,evaluation.abstracts,1000,23017395,fvw fo,797,803
en_ner_bc5cdr_md,evaluation.abstracts,1000,23408272,ethyl acetate,637,650
en_ner_bc5cdr_md,evaluation.abstracts,1000,23455597,abt 288,1148,1155
en_ner_bc5cdr_md,evaluation.abstracts,1000,23291401,nucleotides,1025,1036
en_ner_bc5cdr_md,evaluation.abstracts,1000,23601384,fishmeal,375,383
en_ner_bc5cdr_md,evaluation.abstracts,1000,22956627,intrahepatic cholestatic liver injury,293,330
en_ner_bc5cdr_md,evaluation.abstracts,1000,23369094,plga,468,472
en_ner_bc5cdr_md,evaluation.abstracts,1000,22945792,bacterial endocarditis,91,113
en_ner_bc5cdr_md,evaluation.abstracts,1000,23220749,apomorphine,199,210
en_ner_bc5cdr_md,evaluation.abstracts,1000,23270514,nitrogen,381,389
en_ner_bc5cdr_md,evaluation.abstracts,1000,23542439,cord injury,294,305
en_ner_bc5cdr_md,evaluation.abstracts,1000,23429061,toxicity,1614,1622
en_ner_bc5cdr_md,evaluation.abstracts,1000,23418368,cholesterol,710,721
en_ner_bc5cdr_md,evaluation.abstracts,1000,23064475,type 2 diabetes,555,570
en_ner_bc5cdr_md,evaluation.abstracts,1000,23064475,diabetic,263,271
en_ner_bc5cdr_md,evaluation.abstracts,1000,23358193,schizophrenia,156,169
en_ner_bc5cdr_md,evaluation.abstracts,1000,23357416,silica,483,489
en_ner_bc5cdr_md,evaluation.abstracts,1000,23428346,3 nitrotyrosine,1324,1339
en_ner_bc5cdr_md,evaluation.abstracts,1000,22417089,stigmasterol,670,682
en_ner_bc5cdr_md,evaluation.abstracts,1000,23339181,malate,393,399
en_ner_bc5cdr_md,evaluation.abstracts,1000,23271000,superoxide,1333,1343
en_ner_bc5cdr_md,evaluation.abstracts,1000,23444286,diclectin,710,719
en_ner_bc5cdr_md,evaluation.abstracts,1000,23410153,tyrosine,389,397
en_ner_bc5cdr_md,evaluation.abstracts,1000,23518319,silver,150,156
en_ner_bc5cdr_md,evaluation.abstracts,1000,22976768,mpsi,255,259
en_ner_bc5cdr_md,evaluation.abstracts,1000,23123251,eoh,488,491
en_ner_bc5cdr_md,evaluation.abstracts,1000,23170960,t2dm,737,741
en_ner_bc5cdr_md,evaluation.abstracts,1000,23523831,nerolidol,600,609
en_ner_bc5cdr_md,evaluation.abstracts,1000,23017409,colitis,298,305
en_ner_bc5cdr_md,evaluation.abstracts,1000,23589542,hypoglycemia,1885,1897
en_ner_bc5cdr_md,evaluation.abstracts,1000,22824189,schizophrenia,111,124
en_ner_bc5cdr_md,evaluation.abstracts,1000,23194824,fe nta,441,447
en_ner_bc5cdr_md,evaluation.abstracts,1000,23523831,nerolidol,936,945
en_ner_bc5cdr_md,evaluation.abstracts,1000,23273517,trifluoromethyl,219,234
en_ner_bc5cdr_md,evaluation.abstracts,1000,23444913,tumor,333,338
en_ner_bc5cdr_md,evaluation.abstracts,1000,23643799,chromium,0,8
en_ner_bc5cdr_md,evaluation.abstracts,1000,23435674,perylene 3 4 9 10 tetracarboxyl acid dianhydride,100,148
en_ner_bc5cdr_md,evaluation.abstracts,1000,23540813,peg grafted cellulose nanofibrils,177,210
en_ner_bc5cdr_md,evaluation.abstracts,1000,23219887,choline,231,238
en_ner_bc5cdr_md,evaluation.abstracts,1000,23408272,hypopigmentation,347,363
en_ner_bc5cdr_md,evaluation.abstracts,1000,23378625,macroproteinuria,1182,1198
en_ner_bc5cdr_md,evaluation.abstracts,1000,23178652,erlotinib,336,345
en_ner_bc5cdr_md,evaluation.abstracts,1000,23127818,n sulfonyl 3 7 dioxo 5β cholan 24 amides,12,52
en_ner_bc5cdr_md,evaluation.abstracts,1000,23625947,kainate,838,845
en_ner_bc5cdr_md,evaluation.abstracts,1000,23358193,pb ,1048,1052
en_ner_bc5cdr_md,evaluation.abstracts,1000,23431964,breast cancer,436,449
en_ner_bc5cdr_md,evaluation.abstracts,1000,23287738,pain,1039,1043
en_ner_bc5cdr_md,evaluation.abstracts,1000,22989721,non asthmatic,1226,1239
en_ner_bc5cdr_md,evaluation.abstracts,1000,23624148,sciadopitysin,1209,1222
en_ner_bc5cdr_md,evaluation.abstracts,1000,22918703,su5416,1422,1428
en_ner_bc5cdr_md,evaluation.abstracts,1000,23597210,c2h2,327,331
en_ner_bc5cdr_md,evaluation.abstracts,1000,23583806,frge,546,550
en_ner_bc5cdr_md,evaluation.abstracts,1000,23142710,superoxide,1610,1620
en_ner_bc5cdr_md,evaluation.abstracts,1000,23090712,lanthanum,380,389
en_ner_bc5cdr_md,evaluation.abstracts,1000,23418368,diabetes,560,568
en_ner_bc5cdr_md,evaluation.abstracts,1000,23343976,cerebral hypoxia,994,1010
en_ner_bc5cdr_md,evaluation.abstracts,1000,23327759,marphenols c f,84,98
en_ner_bc5cdr_md,evaluation.abstracts,1000,23148227,adr,1369,1372
en_ner_bc5cdr_md,evaluation.abstracts,1000,23274088,selenium,526,534
en_ner_bc5cdr_md,evaluation.abstracts,1000,23553619,adr,885,888
en_ner_bc5cdr_md,evaluation.abstracts,1000,23603382,naaso2,1091,1097
en_ner_bc5cdr_md,evaluation.abstracts,1000,23086402,esrd,315,319
en_ner_bc5cdr_md,evaluation.abstracts,1000,23353656,benzofuran,88,98
en_ner_bc5cdr_md,evaluation.abstracts,1000,23400749,imipenem,497,505
en_ner_bc5cdr_md,evaluation.abstracts,1000,23557746,tmdd,1210,1214
en_ner_bc5cdr_md,evaluation.abstracts,1000,23064475,thoracolumbar,709,722
en_ner_bc5cdr_md,evaluation.abstracts,1000,22899726,pp dde,415,422
en_ner_bc5cdr_md,evaluation.abstracts,1000,23408272,hypopigmentation,2127,2143
en_ner_bc5cdr_md,evaluation.abstracts,1000,23212110,graft versus host disease,684,709
en_ner_bc5cdr_md,evaluation.abstracts,1000,23274088,p ,1717,1719
en_ner_bc5cdr_md,evaluation.abstracts,1000,23274058,arrest,669,675
en_ner_bc5cdr_md,evaluation.abstracts,1000,23562632,cord injuries,822,835
en_ner_bc5cdr_md,evaluation.abstracts,1000,23410960, 3 4 5 dimethylthiazol 2 yl 2 5 diphenyl tetrazolium bromide,548,610
en_ner_bc5cdr_md,evaluation.abstracts,1000,22494023,flame,969,974
en_ner_bc5cdr_md,evaluation.abstracts,1000,23548702,infection,296,305
en_ner_bc5cdr_md,evaluation.abstracts,1000,23643754,escitalopram,351,363
en_ner_bc5cdr_md,evaluation.abstracts,1000,23444964,s sclarea oil ,853,868
en_ner_bc5cdr_md,evaluation.abstracts,1000,23363044,smoke,286,291
en_ner_bc5cdr_md,evaluation.abstracts,1000,23065140,8 oxoguanine,902,914
