Model,Data section,Article Count,Article ID,Entity,Start,End
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23559145,histopathology,427,441
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23103563,ibandronate,421,432
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23584355,methanol,955,963
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23564940,isochores,147,156
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23116938,sertoli cell,1199,1211
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23419834,ho 1,1437,1441
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23583883,men,207,210
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23603382,cat,802,805
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23126604,pluronic f127 polyethylenimine folate,46,83
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23439233,extracts,626,634
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23537500,interneurons,803,815
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23322517,wbc,941,944
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23174754,rats,835,839
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23559145,hepatocytes,120,131
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22376270,α glucosidase,585,598
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23419834,inos,679,683
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23419834,nrf2,2210,2214
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23532797,hgpin,1092,1097
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23123257,polyglutamate,1387,1400
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23135544,large2,37,43
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23385092,h n analyses ,345,359
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23396144,cfe,827,830
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23445166,intracellular,399,412
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23297161, rifampicin,961,972
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23210706,amino groups,783,795
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22521499,vu0360172,1462,1471
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23540839,3 indolepropionic acid,230,252
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23402371,benzbromarone,804,817
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23538036,ec,861,863
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23427191,p3 erp,652,658
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23395667,kidney tubular epithelial cells,1188,1219
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23327759,schisandra wilsoniana,171,192
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23470196,chitosan,129,137
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23488809,loop deleted,1234,1246
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23519470,reactive oxygen species,491,514
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23621521,cells,518,523
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23532633,adipokine,16,25
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23384447,cell,981,985
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23200945,surface,734,741
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23220749,trp,366,369
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23519822,urinary,546,553
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23208951,pva,115,118
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23281663,blood,116,121
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23624292,bone,310,314
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23305400,tau,1021,1024
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23361947,ma,1688,1690
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23504315,insulin,200,207
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23504315,pancreatic islet,179,195
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23411207,prostaglandin e2 pge 2 ,804,828
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23601384,feed,346,350
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23305400,mao,1000,1003
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23519470,ppc 1,1444,1449
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23017409,zingerone,223,232
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23430161,limb,607,611
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23539510,insl3,880,885
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22391569,tube,690,694
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23411226,fat,852,855
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23409715,acetyl,274,280
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23411332,fph 8,704,709
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23382074,saga,936,940
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23017395,epa dha,889,896
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23340199,clfx,614,618
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23624852,nac,252,255
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22921313,cell,42,46
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23127917,bcl 2,1209,1214
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23398496,brickellia cavanillesii,1204,1227
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23246353,ups,195,198
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23350725,t2d,468,471
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23504315,leptin,924,930
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23524313,blood lipid,228,239
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23274771,cell,410,414
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23417652,cardiomyocyte,1535,1548
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23639360,rats,450,454
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23605692,poly adp ribose polymerase,1686,1714
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23208951,pva,761,764
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23347953,dopamine,0,8
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23318471,cgmp,1304,1308
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23240691,amino acid,1098,1108
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23194824,intraperitoneal,279,294
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23194824,blood urea nitrogen,1458,1477
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22233192,ala,557,560
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23210783,salvia officinalis,673,691
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23561216,surfactants,56,67
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23159664,nasal,301,306
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23411313,bacillus megaterium,746,765
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23353656,human cancer cell lines,530,553
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23420583,al,1130,1132
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23561083,flaxseed,1424,1432
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23069375,a a mice,1557,1565
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23631496,se,698,700
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23000076,ampt,826,830
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22988818,intracellular fat,472,489
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23333577,prb,635,638
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23111283,hl 60 cells,1030,1041
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22887463,eutectic gain drop contact,346,372
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23521216,baeckeins a 2 ,142,157
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23220587,raldh,342,347
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23178655,glucose,600,607
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23194824,cox 2,990,995
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23278395,patient,1002,1009
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23135544,dystroglycan,323,335
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23171163,mtdna,532,537
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23485401,pyridazine,805,815
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23085120,neuronal,1151,1159
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23325361,wnt,33,36
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22936354,ano6,176,180
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23470196,lmw tga,1109,1116
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23323846,swnt,729,733
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22933114,cytosolic ca 2,529,543
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23109429,dna,747,750
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23016694,dopamine,325,333
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23411339,chelate,1384,1391
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22917842,muscle,965,971
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23313620,thio derivatives,691,707
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22521499,cb1 mediated presynaptic,2132,2156
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23631425,cs ,280,283
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23334943,5 ari,327,332
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23159728,ama,35,38
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23218715,6k,149,151
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22614005,cell,574,578
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22940465,mcf7 cells,295,305
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22473789,follicle stimulating hormone,1012,1040
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23256622,tissues,482,489
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23155049,5xfad mice,307,317
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23220400,dcpg,1933,1937
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23103954,urease,618,624
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23147390,gcc,774,777
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23356786,body,921,925
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23219887,aldh9,80,85
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23603294,mmps,1291,1295
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23528715,re nesting,1045,1055
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23643754,drn,603,606
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22869589,nuclear,251,258
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23520191,paclitaxel,388,398
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23211426,lxr,1169,1172
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23455597,stimulant like,220,234
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23457122,bisphenol a,0,11
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23274088,ptaquiloside,1118,1130
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23246792,cancellous,740,750
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23603294,infliximab,978,988
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23428385,platelet adp receptor,621,642
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23462233,aox expressing,1549,1563
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23274908,glucose,976,983
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23307699,mouse,402,407
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23146748,akr1b10,710,717
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23431112,abt 384,1943,1950
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23625947,kainate,838,845
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23321274,hpmc,692,696
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23430161,adhd,537,541
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23411262,sprouts,330,337
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23562928,p65,741,744
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23411599,cell,207,211
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23552261,cd,35,37
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23495999,synaptic spine,901,915
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23307232,children,110,118
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22610968,allium sativum l ,97,114
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23411261,oil,580,583
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23428468,membranes,559,568
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23371491,vpa,118,121
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23430161,blood alcohol,302,315
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23212442,cadmium,250,257
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23630454,secretory vesicles,460,478
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23603294,cells,1299,1304
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23428468,er,514,516
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23522793,dna,55,58
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23537377,no,464,466
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23597210,dichloro ,68,77
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23425332,aniline,64,71
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23515494,ma,572,574
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23435353,pkc,1173,1176
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22512662,rhizomes,102,110
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23409715,α tubulin,397,406
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23630454,pituitary,864,873
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22944045,dbp,159,162
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22294440,μm,582,584
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23104247,vpa,1025,1028
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23122156,b 22 41,894,904
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23538201,hephaestin,1147,1157
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23127917,brain tissues,551,564
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23546876,dna,944,947
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23523101,pparγ,1159,1164
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22884520,oxysterol,966,975
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23289972,tyr,1201,1204
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23223517,apap,1258,1262
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23214953,plexin,1443,1449
en_ner_bionlp13cg_md,evaluation.abstracts,1000,22933114,bax bak,694,701
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23376120,pi3 k akt,1060,1069
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23519881,3t3 l1 cells,164,176
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23262278,isoenzymes sap1,716,731
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23041078,rgc,85,88
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23470204,tissue,234,240
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23402371,biliary,1009,1016
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23538201,c57bl 6 mice,462,474
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23041078,amacrine cells,598,612
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23253260,ctll 2 cells,1304,1316
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23358196,mir 421,1266,1273
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23411337,flesh,708,713
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23639875,ob,1987,1989
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23352908,eliposomes,1073,1083
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23378625,fructosamine,213,225
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23199882,posterior capsular,0,18
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23409715,histones,364,372
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23246792,osteoblast ,881,892
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23219524,cxcr4,325,330
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23404064,fronto striatal,940,955
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23545134,wistar rats,321,332
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23017395,triacylglycerols,389,405
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23553997,colon cancer,1048,1060
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23542609,gea pharma systems,1002,1020
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23400747,cxm,134,137
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23288947,nur77,1237,1242
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23407783,n methyl d aspartate,753,773
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23022323,atx,460,463
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23640180,pkc,691,694
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23174017,ssbs,514,518
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23539510,hcje,1144,1148
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23581596,μm,440,442
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23384447,cell membrane,1002,1015
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23419834,keap1,1343,1348
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23436571,peg,582,585
en_ner_bionlp13cg_md,evaluation.abstracts,1000,23200945,alcohol,1839,1846
