article,entity,start,end,highest_ratio,best_match_annotation_article,best_match_annotation_entity,best_match_similarity_ratio,best_match_annotation_start,best_match_annotation_end,Model,Article Count
23643799,chromium,0,8,100,23643799,chromium,100,0,8,en_ner_craft_md,1000
23219887,choline,231,238,100,23219887,choline,100,231,238,en_ner_craft_md,1000
23541437,mercury,136,143,100,23541437,mercury,100,136,143,en_ner_craft_md,1000
23090712,lanthanum,380,389,100,23090712,lanthanum,100,380,389,en_ner_craft_md,1000
23639875,pge2,1806,1810,100,23639875,pge2,100,1806,1810,en_ner_craft_md,1000
23148227,adr,1369,1372,100,23148227,adr,100,1369,1372,en_ner_craft_md,1000
23603382,naaso2,1091,1097,100,23603382,naaso2,100,1091,1097,en_ner_craft_md,1000
23353656,benzofuran,88,98,100,23353656,benzofuran,100,88,98,en_ner_craft_md,1000
22899726,pp dde,415,422,100,22899726,pp dde,100,415,422,en_ner_craft_md,1000
23063876,estrogen receptors,577,595,62,23063876,estrogen,62,577,585,en_ner_craft_md,1000
23410221,ser198,1210,1216,67,23410221,ser,67,1210,1213,en_ner_craft_md,1000
23430162,ethanol,1341,1348,100,23430162,ethanol,100,1341,1348,en_ner_craft_md,1000
22324431,brominated c 17,6,21,42,22324431,bromotheoynic acid,42,0,18,en_ner_craft_md,1000
23380376,cinnamic acid derived,206,227,76,23380376,cinnamic acid,76,206,219,en_ner_craft_md,1000
23411254,ethylenethiourea,65,81,100,23411254,ethylenethiourea,100,65,81,en_ner_craft_md,1000
22677456,organophosphorus,109,125,100,22677456,organophosphorus,100,109,125,en_ner_craft_md,1000
23631402,se,1093,1095,100,23631402,se,100,1093,1095,en_ner_craft_md,1000
22902329,vitamin e,0,9,100,22902329,vitamin e,100,0,9,en_ner_craft_md,1000
23316685,copper,485,491,100,23316685,copper,100,485,491,en_ner_craft_md,1000
23420583,phosphate,182,191,100,23420583,phosphate,100,182,191,en_ner_craft_md,1000
23564651,pyridinyl,89,98,100,23564651,pyridinyl,100,89,98,en_ner_craft_md,1000
23639187,glucose,1423,1430,100,23639187,glucose,100,1423,1430,en_ner_craft_md,1000
23581551,taurine,586,593,100,23581551,taurine,100,586,593,en_ner_craft_md,1000
23623842,glutathione,546,557,100,23623842,glutathione,100,546,557,en_ner_craft_md,1000
23274088,ptaquiloside,494,506,100,23274088,ptaquiloside,100,494,506,en_ner_craft_md,1000
23541932,epimedin,552,560,89,23541932,epimedin b,89,552,562,en_ner_craft_md,1000
23639362,1 methyl 4 phenyl 1 2 3 6 tetrahydropyridine,794,838,100,23639362,1 methyl 4 phenyl 1 2 3 6 tetrahydropyridine,100,794,838,en_ner_craft_md,1000
23066089,calcium chelator,993,1009,61,23066089,calcium,61,993,1000,en_ner_craft_md,1000
23639362,dopamine,1076,1084,100,23639362,dopamine,100,1076,1084,en_ner_craft_md,1000
23109293,nitrite reductase,679,696,58,23109293,nitrite,58,679,686,en_ner_craft_md,1000
23489521,glucose,1090,1097,100,23489521,glucose,100,1090,1097,en_ner_craft_md,1000
23500386,alkaloids,64,73,64,23500386,carbazole alkaloids,64,54,73,en_ner_craft_md,1000
23171137,nitrogen,777,785,100,23171137,nitrogen,100,777,785,en_ner_craft_md,1000
23267011,base pair,367,376,31,23267011,damp,31,362,366,en_ner_craft_md,1000
23398311,l cysteine,254,264,100,23398311,l cysteine,100,254,264,en_ner_craft_md,1000
23578620,oxidised phenols,202,218,100,23578620,oxidised phenols,100,202,218,en_ner_craft_md,1000
23512500,hirsutenone ,208,221,96,23512500,hirsutenone,96,208,219,en_ner_craft_md,1000
23318728,nicotine 1 n oxide,694,713,100,23318728,nicotine 1 n oxide,100,694,713,en_ner_craft_md,1000
23603382,na2seo3,1144,1151,100,23603382,na2seo3,100,1144,1151,en_ner_craft_md,1000
23428346,atorvastatin,1040,1052,100,23428346,atorvastatin,100,1040,1052,en_ner_craft_md,1000
23625947,agonist glutamate,721,738,69,23625947,glutamate,69,729,738,en_ner_craft_md,1000
23516047,sodium chloride,658,673,100,23516047,sodium chloride,100,658,673,en_ner_craft_md,1000
23470204,caco3,1376,1381,100,23470204,caco3,100,1376,1381,en_ner_craft_md,1000
23210781,terpenoids,934,944,100,23210781,terpenoids,100,934,944,en_ner_craft_md,1000
23200945,alcohol,130,137,70,23200945,allyl alcohol,70,124,137,en_ner_craft_md,1000
23396144,nitric oxide,951,963,100,23396144,nitric oxide,100,951,963,en_ner_craft_md,1000
23530013,glucose,294,301,100,23530013,glucose,100,294,301,en_ner_craft_md,1000
23292302,calcium,1084,1091,100,23292302,calcium,100,1084,1091,en_ner_craft_md,1000
23557092,p magp co dmaema b ppdsma,628,654,100,23557092,p magp co dmaema b ppdsma,100,628,654,en_ner_craft_md,1000
23631425,silica surface,291,305,60,23631425,silica,60,291,297,en_ner_craft_md,1000
23459149,melamine,925,933,100,23459149,melamine,100,925,933,en_ner_craft_md,1000
23532999,polyketides,10,21,16,23532999,o heterocyclic embeurekols,16,0,26,en_ner_craft_md,1000
23611476,peg,1218,1221,100,23611476,peg,100,1218,1221,en_ner_craft_md,1000
23561083,water,205,210,17,23561083,alcohol,17,212,219,en_ner_craft_md,1000
23347038,m6p igf2r,553,562,50,23347038,m6p,50,553,556,en_ner_craft_md,1000
23313795,7 o glucoside,376,389,74,23313795,luteolin 7 o glucoside,74,367,389,en_ner_craft_md,1000
23457020,amino acids,391,402,100,23457020,amino acids,100,391,402,en_ner_craft_md,1000
23317031,oxide,555,560,53,23317031,graphene oxide,53,546,560,en_ner_craft_md,1000
23601402,folic acid,50,60,100,23601402,folic acid,100,50,60,en_ner_craft_md,1000
23643702,dodecyl,1038,1045,100,23643702,dodecyl,100,1038,1045,en_ner_craft_md,1000
23051835,ethinyl estradiol,547,564,100,23051835,ethinyl estradiol,100,547,564,en_ner_craft_md,1000
23544460,ni ,318,321,80,23544460,ni,80,318,320,en_ner_craft_md,1000
23357977,calcium,905,912,100,23357977,calcium,100,905,912,en_ner_craft_md,1000
23527545,arf gap,23,30,40,23527545,adp,40,32,35,en_ner_craft_md,1000
23399882,agmatine,1115,1123,100,23399882,agmatine,100,1115,1123,en_ner_craft_md,1000
23543653,phthalazine,207,218,100,23543653,phthalazine,100,207,218,en_ner_craft_md,1000
23645536,ethyl acetate,213,226,100,23645536,ethyl acetate,100,213,226,en_ner_craft_md,1000
23267661,rats,711,715,29,23267661,tac,29,704,707,en_ner_craft_md,1000
23313711,aldehyde,1118,1126,100,23313711,aldehyde,100,1118,1126,en_ner_craft_md,1000
23347953,dopamine,83,91,100,23347953,dopamine,100,83,91,en_ner_craft_md,1000
23406956,cholesterol,1160,1171,100,23406956,cholesterol,100,1160,1171,en_ner_craft_md,1000
23562632,chitosan,214,222,24,23562632,imidazole,24,223,232,en_ner_craft_md,1000
23241369,ucd38b,1348,1354,100,23241369,ucd38b,100,1348,1354,en_ner_craft_md,1000
22893351,hg,364,366,100,22893351,hg,100,364,366,en_ner_craft_md,1000
23628592,amphetamine,0,11,100,23628592,amphetamine,100,0,11,en_ner_craft_md,1000
23430162,ethanol,1213,1220,100,23430162,ethanol,100,1213,1220,en_ner_craft_md,1000
23017387,quercetin,341,350,100,23017387,quercetin,100,341,350,en_ner_craft_md,1000
23538201,iron,1549,1553,100,23538201,iron,100,1549,1553,en_ner_craft_md,1000
23624809,nicotine,41,49,100,23624809,nicotine,100,41,49,en_ner_craft_md,1000
23171137,cyclic coa,866,876,74,23171137,cyclic coa esters,74,866,883,en_ner_craft_md,1000
23524313,acid,1100,1104,62,23524313,bile acid,62,1095,1104,en_ner_craft_md,1000
23643702,gsh,664,667,100,23643702,gsh,100,664,667,en_ner_craft_md,1000
23637063,metal,8,13,17,23637063,silicon,17,9,16,en_ner_craft_md,1000
23261677,n acetylcysteine,841,857,100,23261677,n acetylcysteine,100,841,857,en_ner_craft_md,1000
23561083,compounds,469,478,12,23561083,phenolic,12,460,468,en_ner_craft_md,1000
23581876,pcb,848,851,67,23581876,oh pcb,67,853,859,en_ner_craft_md,1000
23229135,copper,1083,1089,100,23229135,copper,100,1083,1089,en_ner_craft_md,1000
23578637,selenomethionine,1011,1027,100,23578637,selenomethionine,100,1011,1027,en_ner_craft_md,1000
22610968,disulfide,654,663,67,22610968,dipropyl disulfide,67,645,663,en_ner_craft_md,1000
23470204,silver,389,395,100,23470204,silver,100,389,395,en_ner_craft_md,1000
23441649,viniferin,38,47,100,23441649,viniferin,100,38,47,en_ner_craft_md,1000
23157624,dopamine,1146,1154,100,23157624,dopamine,100,1146,1154,en_ner_craft_md,1000
23411254,alkaline acetonitrile,286,307,73,23411254,acetonitrile,73,295,307,en_ner_craft_md,1000
22473789,fructose,1138,1146,100,22473789,fructose,100,1138,1146,en_ner_craft_md,1000
23464881,oxide,777,782,100,23464881,oxide,100,777,782,en_ner_craft_md,1000
23537600,mc rr,106,111,100,23537600,mc rr,100,106,111,en_ner_craft_md,1000
23454202,glutathione,805,816,100,23454202,glutathione,100,805,816,en_ner_craft_md,1000
23065140,calcium,1341,1348,100,23065140,calcium,100,1341,1348,en_ner_craft_md,1000
22906570,sds,2176,2179,100,22906570,sds,100,2176,2179,en_ner_craft_md,1000
23148227,adr mediated,1003,1015,40,23148227,adr,40,1003,1006,en_ner_craft_md,1000
23561216,mag,863,866,100,23561216,mag,100,863,866,en_ner_craft_md,1000
23271000,glucose,826,833,100,23271000,glucose,100,826,833,en_ner_craft_md,1000
23376407,inorganic phosphorus,603,623,67,23376407,phosphorus,67,613,623,en_ner_craft_md,1000
23381061,anisole,748,755,100,23381061,anisole,100,748,755,en_ner_craft_md,1000
23425332,doxorubicin,884,895,100,23425332,doxorubicin,100,884,895,en_ner_craft_md,1000
23410221,ethylene,1264,1272,100,23410221,ethylene,100,1264,1272,en_ner_craft_md,1000
23219524,cysteine,445,453,100,23219524,cysteine,100,445,453,en_ner_craft_md,1000
23643799,chromium,597,605,100,23643799,chromium,100,597,605,en_ner_craft_md,1000
23340199,lofx,1124,1128,100,23340199,lofx,100,1124,1128,en_ner_craft_md,1000
22287617,nicotine,1370,1378,100,22287617,nicotine,100,1370,1378,en_ner_craft_md,1000
22532505,plasma alanine,661,675,67,22532505,alanine,67,668,675,en_ner_craft_md,1000
23578391,tetraiiodothyronine,1020,1039,100,23578391,tetraiiodothyronine,100,1020,1039,en_ner_craft_md,1000
23411242,hydrogen,899,907,100,23411242,hydrogen,100,899,907,en_ner_craft_md,1000
23066089,glutamate,49,58,100,23066089,glutamate,100,49,58,en_ner_craft_md,1000
23307699, usnic acid,12,26,100,23307699, usnic acid,100,12,26,en_ner_craft_md,1000
23542040,nitrite nitrate,711,726,64,23542040,nitrite,64,711,718,en_ner_craft_md,1000
23129213,crizotinib,1574,1584,100,23129213,crizotinib,100,1574,1584,en_ner_craft_md,1000
23493372,dex dependent,1451,1464,38,23493372,dex,38,1451,1454,en_ner_craft_md,1000
23066091,n terminus,254,264,18,23066091,n,18,254,255,en_ner_craft_md,1000
23360109,cholesterol,479,490,100,23360109,cholesterol,100,479,490,en_ner_craft_md,1000
23318471,nitic oxide,950,961,100,23318471,nitic oxide,100,950,961,en_ner_craft_md,1000
23519077,hec1,1427,1431,20,23519077,serine,20,1435,1441,en_ner_craft_md,1000
23074026,perfluorooctane sulfonate,0,25,100,23074026,perfluorooctane sulfonate,100,0,25,en_ner_craft_md,1000
23508295,copper,1235,1241,100,23508295,copper,100,1235,1241,en_ner_craft_md,1000
23200734,testosterone analogues,468,490,71,23200734,testosterone,71,468,480,en_ner_craft_md,1000
22348279,camphene,418,426,100,22348279,camphene,100,418,426,en_ner_craft_md,1000
23244296,triazine,779,787,100,23244296,triazine,100,779,787,en_ner_craft_md,1000
23142710,aspirin,703,710,100,23142710,aspirin,100,703,710,en_ner_craft_md,1000
23069375,rosi,376,380,100,23069375,rosi,100,376,380,en_ner_craft_md,1000
22287617,epicatechin,846,857,100,22287617,epicatechin,100,846,857,en_ner_craft_md,1000
23500779,2 2 4 4 tetrabromodiphenyl ether,209,243,100,23500779,2 2 4 4 tetrabromodiphenyl ether,100,209,243,en_ner_craft_md,1000
22988818,lanosterol,452,462,100,22988818,lanosterol,100,452,462,en_ner_craft_md,1000
23643702,ethyl,325,330,100,23643702,ethyl,100,325,330,en_ner_craft_md,1000
23368901,choline octanoate,744,761,100,23368901,choline octanoate,100,744,761,en_ner_craft_md,1000
23531031,iodine,1827,1833,100,23531031,iodine,100,1827,1833,en_ner_craft_md,1000
23391424,protopanaxatriol,52,68,100,23391424,protopanaxatriol,100,52,68,en_ner_craft_md,1000
23085546,piroxicam,123,132,100,23085546,piroxicam,100,123,132,en_ner_craft_md,1000
22233192,fatty acids,430,441,100,22233192,fatty acids,100,430,441,en_ner_craft_md,1000
23081760,acetone,1531,1538,100,23081760,acetone,100,1531,1538,en_ner_craft_md,1000
23542439,allopregnanolone,1185,1201,100,23542439,allopregnanolone,100,1185,1201,en_ner_craft_md,1000
23519470,paraquat,1069,1077,100,23519470,paraquat,100,1069,1077,en_ner_craft_md,1000
23363244,cyclopentane hydrate,913,933,100,23363244,cyclopentane hydrate,100,913,933,en_ner_craft_md,1000
23313711,histamine,1646,1655,100,23313711,histamine,100,1646,1655,en_ner_craft_md,1000
23069375,rosi,1826,1830,100,23069375,rosi,100,1826,1830,en_ner_craft_md,1000
23209282,hydroxyl radical,396,412,67,23209282,hydroxyl,67,396,404,en_ner_craft_md,1000
23483103,2 2 bipyridine,70,85,100,23483103,2 2 bipyridine,100,70,85,en_ner_craft_md,1000
23461378,rosuvastatin,976,988,100,23461378,rosuvastatin,100,976,988,en_ner_craft_md,1000
23560913,oxygen,120,126,100,23560913,oxygen,100,120,126,en_ner_craft_md,1000
23580152,magnesium hydroxide,496,515,100,23580152,magnesium hydroxide,100,496,515,en_ner_craft_md,1000
23321274,poly d,604,610,40,23321274,plga,40,598,602,en_ner_craft_md,1000
22902329,somatostatin,1131,1143,100,22902329,somatostatin,100,1131,1143,en_ner_craft_md,1000
23355480,protein amide,639,652,56,23355480,amide,56,647,652,en_ner_craft_md,1000
22940465,cellular atp,1277,1289,40,22940465,atp,40,1286,1289,en_ner_craft_md,1000
23469757,folate,1449,1455,100,23469757,folate,100,1449,1455,en_ner_craft_md,1000
23402371,cells,669,674,22,23402371,cdcf,22,676,680,en_ner_craft_md,1000
23294348,pyrrolo 2 3 b pyridine,822,844,100,23294348,pyrrolo 2 3 b pyridine,100,822,844,en_ner_craft_md,1000
23318728,nicotine,1116,1124,100,23318728,nicotine,100,1116,1124,en_ner_craft_md,1000
23381061,acid catalysts,495,509,33,23381061,lewis acid,33,489,499,en_ner_craft_md,1000
23602152,5 methylcytosine,38,54,100,23602152,5 methylcytosine,100,38,54,en_ner_craft_md,1000
23279941,na,198,200,100,23279941,na,100,198,200,en_ner_craft_md,1000
23619607,alcohol,51,58,100,23619607,alcohol,100,51,58,en_ner_craft_md,1000
23411226,amino acids,817,828,100,23411226,amino acids,100,817,828,en_ner_craft_md,1000
23504315,glucose,81,88,100,23504315,glucose,100,81,88,en_ner_craft_md,1000
23471540,zinc,1222,1226,100,23471540,zinc,100,1222,1226,en_ner_craft_md,1000
23406956,vitamin e,927,936,100,23406956,vitamin e,100,927,936,en_ner_craft_md,1000
23171137,cyclic coa,1206,1216,74,23171137,cyclic coa esters,74,1206,1223,en_ner_craft_md,1000
23639103,phenolic acids,841,855,100,23639103,phenolic acids,100,841,855,en_ner_craft_md,1000
23178655,boldine,1510,1517,100,23178655,boldine,100,1510,1517,en_ner_craft_md,1000
23454149,dmbt,1150,1154,100,23454149,dmbt,100,1150,1154,en_ner_craft_md,1000
23160931,hydrogen,777,785,100,23160931,hydrogen,100,777,785,en_ner_craft_md,1000
23441649,ampelopsin f,24,36,100,23441649,ampelopsin f,100,24,36,en_ner_craft_md,1000
23519470,lysine,1093,1099,100,23519470,lysine,100,1093,1099,en_ner_craft_md,1000
23135544,sugars,676,682,100,23135544,sugars,100,676,682,en_ner_craft_md,1000
23017421,ldl cholesterol,590,605,85,23017421,cholesterol,85,594,605,en_ner_craft_md,1000
23591845,phosphate,296,305,100,23591845,phosphate,100,296,305,en_ner_craft_md,1000
23194530,pv,632,634,40,23194530,amp,40,623,626,en_ner_craft_md,1000
23406956,vitamin e,1588,1597,100,23406956,vitamin e,100,1588,1597,en_ner_craft_md,1000
23090712,amino acid,1242,1252,100,23090712,amino acid,100,1242,1252,en_ner_craft_md,1000
23410161,stilbene,1297,1305,100,23410161,stilbene,100,1297,1305,en_ner_craft_md,1000
23291559,phenobarbital,842,855,100,23291559,phenobarbital,100,842,855,en_ner_craft_md,1000
23524315,toxin,642,647,71,23524315,t 2 toxin,71,638,647,en_ner_craft_md,1000
23381061,anisole,158,165,100,23381061,anisole,100,158,165,en_ner_craft_md,1000
23515494,monoamine,976,985,100,23515494,monoamine,100,976,985,en_ner_craft_md,1000
23615707,organochlorine,1166,1180,100,23615707,organochlorine,100,1166,1180,en_ner_craft_md,1000
23578620,catechin,356,364,100,23578620,catechin,100,356,364,en_ner_craft_md,1000
23567243,flavonoid,36,45,100,23567243,flavonoid,100,36,45,en_ner_craft_md,1000
23174758,camp,58,62,100,23174758,camp,100,58,62,en_ner_craft_md,1000
23009351,epirubicin,156,166,100,23009351,epirubicin,100,156,166,en_ner_craft_md,1000
23318471,androgen,1485,1493,100,23318471,androgen,100,1485,1493,en_ner_craft_md,1000
23171137,lysine,1089,1095,100,23171137,lysine,100,1089,1095,en_ner_craft_md,1000
23109429,n terminus,576,586,18,23109429,n,18,576,577,en_ner_craft_md,1000
23313711,histidine,479,488,100,23313711,histidine,100,479,488,en_ner_craft_md,1000
23579428,nnos no sgc cgmp,1118,1134,22,23579428,no,22,1123,1125,en_ner_craft_md,1000
23358190,leucine,596,603,100,23358190,leucine,100,596,603,en_ner_craft_md,1000
23253260,organotin compound,304,322,67,23253260,organotin,67,304,313,en_ner_craft_md,1000
23519470,menadione,1056,1065,100,23519470,menadione,100,1056,1065,en_ner_craft_md,1000
