article,entity,start,end,highest_ratio,best_match_annotation_article,best_match_annotation_entity,best_match_similarity_ratio,best_match_annotation_start,best_match_annotation_end,Model,Article Count
23065140,ketamine,1469,1477,100,23065140,ketamine,100,1469,1477,en_ner_bc5cdr_md,1000
23371491,vpa,118,121,100,23371491,vpa,100,118,121,en_ner_bc5cdr_md,1000
23318728,trans 3 hydroxycotinine,656,680,100,23318728,trans 3 hydroxycotinine,100,656,680,en_ner_bc5cdr_md,1000
23450741,shikimic acid,264,277,100,23450741,shikimic acid,100,264,277,en_ner_bc5cdr_md,1000
23237706,diquat dibromide,985,1001,100,23237706,diquat dibromide,100,985,1001,en_ner_bc5cdr_md,1000
23411261,urea,444,448,100,23411261,urea,100,444,448,en_ner_bc5cdr_md,1000
23290487,glucose,544,551,100,23290487,glucose,100,544,551,en_ner_bc5cdr_md,1000
23560542,nucleotide,1522,1532,100,23560542,nucleotide,100,1522,1532,en_ner_bc5cdr_md,1000
23431112,abt 384,1160,1167,100,23431112,abt 384,100,1160,1167,en_ner_bc5cdr_md,1000
22944045,ppm diisononyl phthalate,95,119,91,22944045,diisononyl phthalate,91,99,119,en_ner_bc5cdr_md,1000
23414838,quinolone α7,73,85,86,23414838,quinolone,86,73,82,en_ner_bc5cdr_md,1000
23219524,mtsea,574,579,100,23219524,mtsea,100,574,579,en_ner_bc5cdr_md,1000
23500779,tcdd,501,505,100,23500779,tcdd,100,501,505,en_ner_bc5cdr_md,1000
23361947,phosphatidylinositol 4 5 bisphosphate,322,361,100,23361947,phosphatidylinositol 4 5 bisphosphate,100,322,361,en_ner_bc5cdr_md,1000
23430161,alcohol,878,885,100,23430161,alcohol,100,878,885,en_ner_bc5cdr_md,1000
23396144,prostaglandin e2,923,939,100,23396144,prostaglandin e2,100,923,939,en_ner_bc5cdr_md,1000
23354531,nmda,185,189,100,23354531,nmda,100,185,189,en_ner_bc5cdr_md,1000
23409715,acetyl,274,280,100,23409715,acetyl,100,274,280,en_ner_bc5cdr_md,1000
23594297,gallic acid,241,252,100,23594297,gallic acid,100,241,252,en_ner_bc5cdr_md,1000
23410960,salinomycin,1309,1320,100,23410960,salinomycin,100,1309,1320,en_ner_bc5cdr_md,1000
23457122,bpa,1628,1631,100,23457122,bpa,100,1628,1631,en_ner_bc5cdr_md,1000
23406484,tazobactam,1080,1090,100,23406484,tazobactam,100,1080,1090,en_ner_bc5cdr_md,1000
23624148,sciadopitysin,1352,1365,100,23624148,sciadopitysin,100,1352,1365,en_ner_bc5cdr_md,1000
23291240,24s hydroxycholesterol,1426,1448,100,23291240,24s hydroxycholesterol,100,1426,1448,en_ner_bc5cdr_md,1000
23271000,glucose,556,563,100,23271000,glucose,100,556,563,en_ner_bc5cdr_md,1000
23142425,nnal,1052,1056,100,23142425,nnal,100,1052,1056,en_ner_bc5cdr_md,1000
23340199,lofx,1316,1320,100,23340199,lofx,100,1316,1320,en_ner_bc5cdr_md,1000
23074026,pfos,1285,1289,100,23074026,pfos,100,1285,1289,en_ner_bc5cdr_md,1000
22960442,neurotoxicity,25,38,40,22960442,nitric oxide,40,24,36,en_ner_bc5cdr_md,1000
22752958,adrenal insufficiency,14,35,39,22752958,prednisone,39,17,27,en_ner_bc5cdr_md,1000
23271000,cholesterol,1445,1456,100,23271000,cholesterol,100,1445,1456,en_ner_bc5cdr_md,1000
23219002,atp,1005,1008,100,23219002,atp,100,1005,1008,en_ner_bc5cdr_md,1000
22376270,acarbose,784,792,100,22376270,acarbose,100,784,792,en_ner_bc5cdr_md,1000
23376407,ca,1129,1131,100,23376407,ca,100,1129,1131,en_ner_bc5cdr_md,1000
23317008,acetylcholine,257,270,100,23317008,acetylcholine,100,257,270,en_ner_bc5cdr_md,1000
23207250,eugenol,454,461,100,23207250,eugenol,100,454,461,en_ner_bc5cdr_md,1000
23561073,sal,158,161,100,23561073,sal,100,158,161,en_ner_bc5cdr_md,1000
23339181,glutamate,322,331,100,23339181,glutamate,100,322,331,en_ner_bc5cdr_md,1000
23358190,pyruvate,1059,1067,100,23358190,pyruvate,100,1059,1067,en_ner_bc5cdr_md,1000
23406484,tazobactam,349,359,100,23406484,tazobactam,100,349,359,en_ner_bc5cdr_md,1000
23468189,sulfonamides,249,261,83,23468189,aryl sulfonamides,83,244,261,en_ner_bc5cdr_md,1000
23017394,betulinic acid,340,354,100,23017394,betulinic acid,100,340,354,en_ner_bc5cdr_md,1000
23288142,docosahexaenoic acid,216,236,100,23288142,docosahexaenoic acid,100,216,236,en_ner_bc5cdr_md,1000
23171137,levulinate,368,378,100,23171137,levulinate,100,368,378,en_ner_bc5cdr_md,1000
22233192,ala,557,560,100,22233192,ala,100,557,560,en_ner_bc5cdr_md,1000
22607101,l dopa,36,42,100,22607101,l dopa,100,36,42,en_ner_bc5cdr_md,1000
23211426,cholesterol,1027,1038,100,23211426,cholesterol,100,1027,1038,en_ner_bc5cdr_md,1000
23583806,allicin,1183,1190,100,23583806,allicin,100,1183,1190,en_ner_bc5cdr_md,1000
23334529,carbon,930,936,100,23334529,carbon,100,930,936,en_ner_bc5cdr_md,1000
23544460,alkenes,811,818,100,23544460,alkenes,100,811,818,en_ner_bc5cdr_md,1000
22960442,meth,1264,1268,100,22960442,meth,100,1264,1268,en_ner_bc5cdr_md,1000
23069375,rosi,1416,1420,100,23069375,rosi,100,1416,1420,en_ner_bc5cdr_md,1000
23399882,imidazoline,958,969,100,23399882,imidazoline,100,958,969,en_ner_bc5cdr_md,1000
23615707,nac,275,278,100,23615707,nac,100,275,278,en_ner_bc5cdr_md,1000
23410221,ethephon,27,35,100,23410221,ethephon,100,27,35,en_ner_bc5cdr_md,1000
23313711,glutathione,1017,1028,100,23313711,glutathione,100,1017,1028,en_ner_bc5cdr_md,1000
23092130,peo ppo,1140,1147,60,23092130,peo,60,1140,1143,en_ner_bc5cdr_md,1000
23639362,estrogen,506,514,100,23639362,estrogen,100,506,514,en_ner_bc5cdr_md,1000
23280947,uranium,1472,1479,100,23280947,uranium,100,1472,1479,en_ner_bc5cdr_md,1000
23063876,di 2 ethylhexyl phthalate,189,216,100,23063876,di 2 ethylhexyl phthalate,100,189,216,en_ner_bc5cdr_md,1000
23178652,okadaic acid,1010,1022,100,23178652,okadaic acid,100,1010,1022,en_ner_bc5cdr_md,1000
22566187,warfarin,1204,1212,100,22566187,warfarin,100,1204,1212,en_ner_bc5cdr_md,1000
23464881,ald,352,355,25,23464881,oxide,25,357,362,en_ner_bc5cdr_md,1000
22348279,4 terpineol,372,383,100,22348279,4 terpineol,100,372,383,en_ner_bc5cdr_md,1000
23524313,cholesterol,199,210,100,23524313,cholesterol,100,199,210,en_ner_bc5cdr_md,1000
23636270,vitamin e,1360,1369,100,23636270,vitamin e,100,1360,1369,en_ner_bc5cdr_md,1000
22944593,5 doxyl stearic acid,145,165,100,22944593,5 doxyl stearic acid,100,145,165,en_ner_bc5cdr_md,1000
22349823,erlotinib,444,453,100,22349823,erlotinib,100,444,453,en_ner_bc5cdr_md,1000
23603382,mda,643,646,100,23603382,mda,100,643,646,en_ner_bc5cdr_md,1000
23274058,jaceosidin,0,10,100,23274058,jaceosidin,100,0,10,en_ner_bc5cdr_md,1000
23600402,octanol,238,245,100,23600402,octanol,100,238,245,en_ner_bc5cdr_md,1000
23473581,1 butanol,952,961,100,23473581,1 butanol,100,952,961,en_ner_bc5cdr_md,1000
23400749,imipenem cilastatin,759,778,69,23400749,cilastatin,69,768,778,en_ner_bc5cdr_md,1000
22370641,cisplatin,1187,1196,100,22370641,cisplatin,100,1187,1196,en_ner_bc5cdr_md,1000
23209282,hydroxyl,396,404,100,23209282,hydroxyl,100,396,404,en_ner_bc5cdr_md,1000
23313711,thiols,436,442,100,23313711,thiols,100,436,442,en_ner_bc5cdr_md,1000
23233343,pahs,1245,1249,100,23233343,pahs,100,1245,1249,en_ner_bc5cdr_md,1000
23126604,pluronic,1063,1071,100,23126604,pluronic,100,1063,1071,en_ner_bc5cdr_md,1000
23578391,polybrominated diphenyl ethers,30,60,100,23578391,polybrominated diphenyl ethers,100,30,60,en_ner_bc5cdr_md,1000
23157624,dopamine,350,358,100,23157624,dopamine,100,350,358,en_ner_bc5cdr_md,1000
23265543,esters,898,904,71,23265543,acyl esters,71,893,904,en_ner_bc5cdr_md,1000
23334529,mnox,1006,1010,100,23334529,mnox,100,1006,1010,en_ner_bc5cdr_md,1000
22918703,phospho akt,1258,1269,78,22918703,phospho,78,1258,1265,en_ner_bc5cdr_md,1000
23557092,dox,701,704,100,23557092,dox,100,701,704,en_ner_bc5cdr_md,1000
23347953,pd128907,711,719,100,23347953,pd128907,100,711,719,en_ner_bc5cdr_md,1000
23194824,chrysin,1755,1762,100,23194824,chrysin,100,1755,1762,en_ner_bc5cdr_md,1000
23065140,nmda,1112,1116,100,23065140,nmda,100,1112,1116,en_ner_bc5cdr_md,1000
23103450,arsenic trioxide,411,427,100,23103450,arsenic trioxide,100,411,427,en_ner_bc5cdr_md,1000
23202249,triglyceride,535,547,100,23202249,triglyceride,100,535,547,en_ner_bc5cdr_md,1000
23117572,saha,1332,1336,100,23117572,saha,100,1332,1336,en_ner_bc5cdr_md,1000
23291240,24s hydroxycholesterol,900,922,100,23291240,24s hydroxycholesterol,100,900,922,en_ner_bc5cdr_md,1000
23395915,rifampin,632,640,100,23395915,rifampin,100,632,640,en_ner_bc5cdr_md,1000
23583884,tcdd,1320,1324,100,23583884,tcdd,100,1320,1324,en_ner_bc5cdr_md,1000
23313711,histidine,735,744,100,23313711,histidine,100,735,744,en_ner_bc5cdr_md,1000
23291240,cholesterol,594,605,100,23291240,cholesterol,100,594,605,en_ner_bc5cdr_md,1000
23066089,calcium,589,596,100,23066089,calcium,100,589,596,en_ner_bc5cdr_md,1000
23457020,monofluoroacetate,1116,1133,100,23457020,monofluoroacetate,100,1116,1133,en_ner_bc5cdr_md,1000
23494186,statins,164,171,14,23494186,hmg coa,14,173,180,en_ner_bc5cdr_md,1000
23645536,rutin,77,82,100,23645536,rutin,100,77,82,en_ner_bc5cdr_md,1000
23396446,protocatechuate,820,835,100,23396446,protocatechuate,100,820,835,en_ner_bc5cdr_md,1000
23219002,atp,210,213,100,23219002,atp,100,210,213,en_ner_bc5cdr_md,1000
23408272,ethyl acetate,637,650,100,23408272,ethyl acetate,100,637,650,en_ner_bc5cdr_md,1000
23455597,abt 288,1148,1155,100,23455597,abt 288,100,1148,1155,en_ner_bc5cdr_md,1000
23291401,nucleotides,1025,1036,100,23291401,nucleotides,100,1025,1036,en_ner_bc5cdr_md,1000
23369094,plga,468,472,100,23369094,plga,100,468,472,en_ner_bc5cdr_md,1000
23220749,apomorphine,199,210,100,23220749,apomorphine,100,199,210,en_ner_bc5cdr_md,1000
23270514,nitrogen,381,389,100,23270514,nitrogen,100,381,389,en_ner_bc5cdr_md,1000
23418368,cholesterol,710,721,100,23418368,cholesterol,100,710,721,en_ner_bc5cdr_md,1000
23357416,silica,483,489,100,23357416,silica,100,483,489,en_ner_bc5cdr_md,1000
23428346,3 nitrotyrosine,1324,1339,100,23428346,3 nitrotyrosine,100,1324,1339,en_ner_bc5cdr_md,1000
22417089,stigmasterol,670,682,100,22417089,stigmasterol,100,670,682,en_ner_bc5cdr_md,1000
23339181,malate,393,399,100,23339181,malate,100,393,399,en_ner_bc5cdr_md,1000
23271000,superoxide,1333,1343,100,23271000,superoxide,100,1333,1343,en_ner_bc5cdr_md,1000
23444286,diclectin,710,719,100,23444286,diclectin,100,710,719,en_ner_bc5cdr_md,1000
23410153,tyrosine,389,397,100,23410153,tyrosine,100,389,397,en_ner_bc5cdr_md,1000
23518319,silver,150,156,100,23518319,silver,100,150,156,en_ner_bc5cdr_md,1000
23523831,nerolidol,600,609,100,23523831,nerolidol,100,600,609,en_ner_bc5cdr_md,1000
23194824,fe nta,441,447,100,23194824,fe nta,100,441,447,en_ner_bc5cdr_md,1000
23523831,nerolidol,936,945,100,23523831,nerolidol,100,936,945,en_ner_bc5cdr_md,1000
23273517,trifluoromethyl,219,234,100,23273517,trifluoromethyl,100,219,234,en_ner_bc5cdr_md,1000
23643799,chromium,0,8,100,23643799,chromium,100,0,8,en_ner_bc5cdr_md,1000
23435674,perylene 3 4 9 10 tetracarboxyl acid dianhydride,100,148,100,23435674,perylene 3 4 9 10 tetracarboxyl acid dianhydride,100,100,148,en_ner_bc5cdr_md,1000
23219887,choline,231,238,100,23219887,choline,100,231,238,en_ner_bc5cdr_md,1000
23178652,erlotinib,336,345,100,23178652,erlotinib,100,336,345,en_ner_bc5cdr_md,1000
23127818,n sulfonyl 3 7 dioxo 5β cholan 24 amides,12,52,100,23127818,n sulfonyl 3 7 dioxo 5β cholan 24 amides,100,12,52,en_ner_bc5cdr_md,1000
23625947,kainate,838,845,100,23625947,kainate,100,838,845,en_ner_bc5cdr_md,1000
23358193,pb ,1048,1052,80,23358193,pb,80,1048,1050,en_ner_bc5cdr_md,1000
23624148,sciadopitysin,1209,1222,100,23624148,sciadopitysin,100,1209,1222,en_ner_bc5cdr_md,1000
22918703,su5416,1422,1428,100,22918703,su5416,100,1422,1428,en_ner_bc5cdr_md,1000
23597210,c2h2,327,331,100,23597210,c2h2,100,327,331,en_ner_bc5cdr_md,1000
23142710,superoxide,1610,1620,100,23142710,superoxide,100,1610,1620,en_ner_bc5cdr_md,1000
23090712,lanthanum,380,389,100,23090712,lanthanum,100,380,389,en_ner_bc5cdr_md,1000
23327759,marphenols c f,84,98,100,23327759,marphenols c f,100,84,98,en_ner_bc5cdr_md,1000
23148227,adr,1369,1372,100,23148227,adr,100,1369,1372,en_ner_bc5cdr_md,1000
23274088,selenium,526,534,100,23274088,selenium,100,526,534,en_ner_bc5cdr_md,1000
23603382,naaso2,1091,1097,100,23603382,naaso2,100,1091,1097,en_ner_bc5cdr_md,1000
23353656,benzofuran,88,98,100,23353656,benzofuran,100,88,98,en_ner_bc5cdr_md,1000
23400749,imipenem,497,505,100,23400749,imipenem,100,497,505,en_ner_bc5cdr_md,1000
22899726,pp dde,415,422,100,22899726,pp dde,100,415,422,en_ner_bc5cdr_md,1000
23410960, 3 4 5 dimethylthiazol 2 yl 2 5 diphenyl tetrazolium bromide,548,610,99,23410960,3 4 5 dimethylthiazol 2 yl 2 5 diphenyl tetrazolium bromide,99,549,610,en_ner_bc5cdr_md,1000
23643754,escitalopram,351,363,100,23643754,escitalopram,100,351,363,en_ner_bc5cdr_md,1000
23065140,8 oxoguanine,902,914,100,23065140,8 oxoguanine,100,902,914,en_ner_bc5cdr_md,1000
23180160,on123x,176,182,100,23180160,on123x,100,176,182,en_ner_bc5cdr_md,1000
23410221,ser198,1210,1216,67,23410221,ser,67,1210,1213,en_ner_bc5cdr_md,1000
23430162,ethanol,1341,1348,100,23430162,ethanol,100,1341,1348,en_ner_bc5cdr_md,1000
23210783,galanthamine,330,342,100,23210783,galanthamine,100,330,342,en_ner_bc5cdr_md,1000
23380376,cinnamic acid derived,206,227,76,23380376,cinnamic acid,76,206,219,en_ner_bc5cdr_md,1000
23288142,wortmannin,1008,1018,100,23288142,wortmannin,100,1008,1018,en_ner_bc5cdr_md,1000
22294440,malondialdehyde,384,399,100,22294440,malondialdehyde,100,384,399,en_ner_bc5cdr_md,1000
23411254,ethylenethiourea,65,81,100,23411254,ethylenethiourea,100,65,81,en_ner_bc5cdr_md,1000
22677456,organophosphorus,109,125,100,22677456,organophosphorus,100,109,125,en_ner_bc5cdr_md,1000
23631402,se,1093,1095,100,23631402,se,100,1093,1095,en_ner_bc5cdr_md,1000
22902329,vitamin e,0,9,100,22902329,vitamin e,100,0,9,en_ner_bc5cdr_md,1000
23420583,phosphate,182,191,100,23420583,phosphate,100,182,191,en_ner_bc5cdr_md,1000
23347953,parkinson s disease,35,54,37,23347953,dopamine,37,37,45,en_ner_bc5cdr_md,1000
23639187,glucose,1423,1430,100,23639187,glucose,100,1423,1430,en_ner_bc5cdr_md,1000
23267661,tac,246,249,100,23267661,tac,100,246,249,en_ner_bc5cdr_md,1000
23117572,radioiodine,1690,1701,100,23117572,radioiodine,100,1690,1701,en_ner_bc5cdr_md,1000
23581551,taurine,586,593,100,23581551,taurine,100,586,593,en_ner_bc5cdr_md,1000
23623842,glutathione,546,557,100,23623842,glutathione,100,546,557,en_ner_bc5cdr_md,1000
23376120,wortmannin,924,934,100,23376120,wortmannin,100,924,934,en_ner_bc5cdr_md,1000
23066089,calcium,993,1000,100,23066089,calcium,100,993,1000,en_ner_bc5cdr_md,1000
23274088,ptaquiloside,494,506,100,23274088,ptaquiloside,100,494,506,en_ner_bc5cdr_md,1000
23000076,thc,976,979,100,23000076,thc,100,976,979,en_ner_bc5cdr_md,1000
23639362,1 methyl 4 phenyl 1 2 3 6 tetrahydropyridine,794,838,100,23639362,1 methyl 4 phenyl 1 2 3 6 tetrahydropyridine,100,794,838,en_ner_bc5cdr_md,1000
23485653,bpa,50,53,100,23485653,bpa,100,50,53,en_ner_bc5cdr_md,1000
23473581,1 butanol,26,35,100,23473581,1 butanol,100,26,35,en_ner_bc5cdr_md,1000
23639362,dopamine,1076,1084,100,23639362,dopamine,100,1076,1084,en_ner_bc5cdr_md,1000
23489521,glucose,1090,1097,100,23489521,glucose,100,1090,1097,en_ner_bc5cdr_md,1000
22824189,egis 11150,1440,1450,100,22824189,egis 11150,100,1440,1450,en_ner_bc5cdr_md,1000
23604334,u62 066,1203,1210,100,23604334,u62 066,100,1203,1210,en_ner_bc5cdr_md,1000
23171137,nitrogen,777,785,100,23171137,nitrogen,100,777,785,en_ner_bc5cdr_md,1000
23237706,diquat,2480,2486,100,23237706,diquat,100,2480,2486,en_ner_bc5cdr_md,1000
23219002,atp sensitive,0,13,38,23219002,atp,38,0,3,en_ner_bc5cdr_md,1000
23398311,l cysteine,254,264,100,23398311,l cysteine,100,254,264,en_ner_bc5cdr_md,1000
23347953,cocaine,774,781,100,23347953,cocaine,100,774,781,en_ner_bc5cdr_md,1000
23318728,nicotine 1 n oxide,694,713,100,23318728,nicotine 1 n oxide,100,694,713,en_ner_bc5cdr_md,1000
23603382,na2seo3,1144,1151,100,23603382,na2seo3,100,1144,1151,en_ner_bc5cdr_md,1000
23400747,aml,63,66,100,23400747,aml,100,63,66,en_ner_bc5cdr_md,1000
22233192,gla,574,577,100,22233192,gla,100,574,577,en_ner_bc5cdr_md,1000
23428346,atorvastatin,1040,1052,100,23428346,atorvastatin,100,1040,1052,en_ner_bc5cdr_md,1000
23376407,pb,79,81,100,23376407,pb,100,79,81,en_ner_bc5cdr_md,1000
23516047,sodium chloride,658,673,100,23516047,sodium chloride,100,658,673,en_ner_bc5cdr_md,1000
23288947,high cholesterol,650,666,81,23288947,cholesterol,81,655,666,en_ner_bc5cdr_md,1000
22349823,gefitinib ,1255,1265,95,22349823,gefitinib,95,1255,1264,en_ner_bc5cdr_md,1000
23194530,penicillin g,223,235,100,23194530,penicillin g,100,223,235,en_ner_bc5cdr_md,1000
23470204,caco3,1376,1381,100,23470204,caco3,100,1376,1381,en_ner_bc5cdr_md,1000
22370641,5 fluorouracil,1198,1212,100,22370641,5 fluorouracil,100,1198,1212,en_ner_bc5cdr_md,1000
23396144,nitric oxide,951,963,100,23396144,nitric oxide,100,951,963,en_ner_bc5cdr_md,1000
23530013,glucose,294,301,100,23530013,glucose,100,294,301,en_ner_bc5cdr_md,1000
23493372,dexamethasone,797,810,100,23493372,dexamethasone,100,797,810,en_ner_bc5cdr_md,1000
23292302,calcium,1084,1091,100,23292302,calcium,100,1084,1091,en_ner_bc5cdr_md,1000
23588836,fluorenone,34,44,100,23588836,fluorenone,100,34,44,en_ner_bc5cdr_md,1000
23459149,melamine,925,933,100,23459149,melamine,100,925,933,en_ner_bc5cdr_md,1000
23261859,estradiol,237,246,100,23261859,estradiol,100,237,246,en_ner_bc5cdr_md,1000
23519881,6 gingerol,353,363,100,23519881,6 gingerol,100,353,363,en_ner_bc5cdr_md,1000
23337530,anagliptin,258,268,100,23337530,anagliptin,100,258,268,en_ner_bc5cdr_md,1000
23628592,ecstasy,326,333,100,23628592,ecstasy,100,326,333,en_ner_bc5cdr_md,1000
23454146,honokiol,272,280,100,23454146,honokiol,100,272,280,en_ner_bc5cdr_md,1000
23223191,γ feooh,1292,1299,100,23223191,γ feooh,100,1292,1299,en_ner_bc5cdr_md,1000
22370641,epi,1182,1185,100,22370641,epi,100,1182,1185,en_ner_bc5cdr_md,1000
23444015,amino acids,1426,1437,100,23444015,amino acids,100,1426,1437,en_ner_bc5cdr_md,1000
23143891,triamcinolone acetonide,1152,1175,100,23143891,triamcinolone acetonide,100,1152,1175,en_ner_bc5cdr_md,1000
22173956,phip,261,265,100,22173956,phip,100,261,265,en_ner_bc5cdr_md,1000
23354531,nmda,1586,1590,100,23354531,nmda,100,1586,1590,en_ner_bc5cdr_md,1000
23161369,rdx,1269,1272,100,23161369,rdx,100,1269,1272,en_ner_bc5cdr_md,1000
23541671,2 2 difluoro 2 deoxyribose 1 phosphate,673,711,100,23541671,2 2 difluoro 2 deoxyribose 1 phosphate,100,673,711,en_ner_bc5cdr_md,1000
23246471,cyclopamine,1548,1559,100,23246471,cyclopamine,100,1548,1559,en_ner_bc5cdr_md,1000
22521499,vu0360172,1462,1471,100,22521499,vu0360172,100,1462,1471,en_ner_bc5cdr_md,1000
23396090,cddp,1052,1056,100,23396090,cddp,100,1052,1056,en_ner_bc5cdr_md,1000
23581876,pcbs,383,387,100,23581876,pcbs,100,383,387,en_ner_bc5cdr_md,1000
23562928,dnp,1063,1066,100,23562928,dnp,100,1063,1066,en_ner_bc5cdr_md,1000
23601402,folic acid,50,60,100,23601402,folic acid,100,50,60,en_ner_bc5cdr_md,1000
23643702,dodecyl,1038,1045,100,23643702,dodecyl,100,1038,1045,en_ner_bc5cdr_md,1000
23051835,ethinyl estradiol,547,564,100,23051835,ethinyl estradiol,100,547,564,en_ner_bc5cdr_md,1000
23544460,ni ,318,321,80,23544460,ni,80,318,320,en_ner_bc5cdr_md,1000
23357977,calcium,905,912,100,23357977,calcium,100,905,912,en_ner_bc5cdr_md,1000
23431112,abt 384,1561,1568,100,23431112,abt 384,100,1561,1568,en_ner_bc5cdr_md,1000
23583806,no,938,940,100,23583806,no,100,938,940,en_ner_bc5cdr_md,1000
23248200,troglitazone,1081,1093,100,23248200,troglitazone,100,1081,1093,en_ner_bc5cdr_md,1000
23399882,agmatine,1115,1123,100,23399882,agmatine,100,1115,1123,en_ner_bc5cdr_md,1000
23543653,phthalazine,207,218,100,23543653,phthalazine,100,207,218,en_ner_bc5cdr_md,1000
23537377,lipopolysaccharide,28,46,11,23537377,c,11,35,36,en_ner_bc5cdr_md,1000
23645536,ethyl acetate,213,226,100,23645536,ethyl acetate,100,213,226,en_ner_bc5cdr_md,1000
23384287,amino acid,1051,1061,100,23384287,amino acid,100,1051,1061,en_ner_bc5cdr_md,1000
23643702,octyl,346,351,100,23643702,octyl,100,346,351,en_ner_bc5cdr_md,1000
23246471,paclitaxel,915,925,100,23246471,paclitaxel,100,915,925,en_ner_bc5cdr_md,1000
23436258,zanamivir,937,946,100,23436258,zanamivir,100,937,946,en_ner_bc5cdr_md,1000
22533633,quercetin 3 o β d glucuronide,214,243,100,22533633,quercetin 3 o β d glucuronide,100,214,243,en_ner_bc5cdr_md,1000
23549423,pt,95,97,100,23549423,pt,100,95,97,en_ner_bc5cdr_md,1000
23623842,glutathione,1017,1028,100,23623842,glutathione,100,1017,1028,en_ner_bc5cdr_md,1000
23313711,aldehyde,1118,1126,100,23313711,aldehyde,100,1118,1126,en_ner_bc5cdr_md,1000
23643702,hexyl,339,344,40,23643702,octyl,40,346,351,en_ner_bc5cdr_md,1000
23347953,dopamine,83,91,100,23347953,dopamine,100,83,91,en_ner_bc5cdr_md,1000
