article,entity,start,end,highest_ratio,best_match_annotation_article,best_match_annotation_entity,best_match_similarity_ratio,best_match_annotation_start,best_match_annotation_end,Model,Article Count
23637063,dirty si,73,81,27,23637063,silicon,27,70,77,en_ner_jnlpba_md,1000
23289972,his 440,1210,1217,60,23289972,his,60,1210,1213,en_ner_jnlpba_md,1000
23200245,lys16 ala21,550,561,43,23200245,lys,43,550,553,en_ner_jnlpba_md,1000
23537500,nmda receptors,856,870,44,23537500,nmda,44,856,860,en_ner_jnlpba_md,1000
23116965,l type ca 2 currents,988,1010,40,23116965,ca 2 ,40,995,1001,en_ner_jnlpba_md,1000
23289972,tyr 464,1201,1208,60,23289972,tyr,60,1201,1204,en_ner_jnlpba_md,1000
23205561,zno nr,749,755,67,23205561,zno,67,749,752,en_ner_jnlpba_md,1000
23540839,pr,717,719,18,23540839,pepstatin,18,707,716,en_ner_jnlpba_md,1000
23561073,rac,762,765,100,23561073,rac,100,762,765,en_ner_jnlpba_md,1000
22533633,compounds 3 5 dihydroxy 3 4 5 7 tetramethoxy flavone 2 ,124,183,87,22533633,3 5 dihydroxy 3 4 5 7 tetramethoxy flavone,87,134,179,en_ner_jnlpba_md,1000
22902329,effectors adenylyl cyclase,1171,1197,47,22902329,adenylyl,47,1181,1189,en_ner_jnlpba_md,1000
23603382,mda,643,646,100,23603382,mda,100,643,646,en_ner_jnlpba_md,1000
23561216,ssl,241,244,100,23561216,ssl,100,241,244,en_ner_jnlpba_md,1000
23220400,mdcpg,1872,1877,100,23220400,mdcpg,100,1872,1877,en_ner_jnlpba_md,1000
23591845,bat477 p,244,252,22,23591845,p,22,251,252,en_ner_jnlpba_md,1000
22607101,l dopa,1628,1634,100,22607101,l dopa,100,1628,1634,en_ner_jnlpba_md,1000
23017395,hmg coa reductase,816,833,58,23017395,hmg coa,58,816,823,en_ner_jnlpba_md,1000
23376438,α zol,630,635,100,23376438,α zol,100,630,635,en_ner_jnlpba_md,1000
23454202,catalase,1063,1071,18,23454202,gsh,18,1058,1061,en_ner_jnlpba_md,1000
23479733,lnb thiazoline,1657,1671,83,23479733,thiazoline,83,1661,1671,en_ner_jnlpba_md,1000
23223517,apap,1567,1571,100,23223517,apap,100,1567,1571,en_ner_jnlpba_md,1000
23174754,androgen receptor,1096,1113,64,23174754,androgen,64,1096,1104,en_ner_jnlpba_md,1000
23263985,cpg sites,542,551,50,23263985,cpg,50,542,545,en_ner_jnlpba_md,1000
23129213,crizotinib enzyme,423,440,74,23129213,crizotinib,74,423,433,en_ner_jnlpba_md,1000
23111283,tsn,296,299,100,23111283,tsn,100,296,299,en_ner_jnlpba_md,1000
22294440,ni 2 ,1096,1101,100,22294440,ni 2 ,100,1096,1102,en_ner_jnlpba_md,1000
23643094,ndga,1094,1098,100,23643094,ndga,100,1094,1098,en_ner_jnlpba_md,1000
23252447,hexa peri hexabenzocoronene hbc ,89,122,92,23252447,hexa peri hexabenzocoronene,92,89,116,en_ner_jnlpba_md,1000
23347038,m6p mannose 6 phosphate igf2r,4,35,79,23347038,mannose 6 phosphate,79,9,28,en_ner_jnlpba_md,1000
23500779,bde 47,1073,1079,100,23500779,bde 47,100,1073,1079,en_ner_jnlpba_md,1000
23229324,go fc composite,686,701,50,23229324,go fc,50,686,691,en_ner_jnlpba_md,1000
23261677,nec 1,1097,1102,100,23261677,nec 1,100,1097,1102,en_ner_jnlpba_md,1000
23123646,adp atp,197,204,60,23123646,adp,60,197,200,en_ner_jnlpba_md,1000
23425332,rh6g,676,680,100,23425332,rh6g,100,676,680,en_ner_jnlpba_md,1000
23411313,monomeric anthocyanin ma ,333,359,61,23411313,anthocyanin,61,343,354,en_ner_jnlpba_md,1000
23074026,estrogen receptor,1156,1173,64,23074026,estrogen,64,1156,1164,en_ner_jnlpba_md,1000
23065140,nmda,1511,1515,100,23065140,nmda,100,1511,1515,en_ner_jnlpba_md,1000
23597210,perchlorinated c4 species,822,847,81,23597210,perchlorinated c4,81,822,839,en_ner_jnlpba_md,1000
23454149,dmbt,1023,1027,100,23454149,dmbt,100,1023,1027,en_ner_jnlpba_md,1000
23479733,lacto n biosidase,1236,1253,11,23479733,n,11,1242,1243,en_ner_jnlpba_md,1000
23148920,h 2 s,437,442,100,23148920,h 2 s,100,437,442,en_ner_jnlpba_md,1000
23425332,fa rh6g 1 hnss,1090,1104,78,23425332,fa rh6g 1,78,1090,1099,en_ner_jnlpba_md,1000
23396144,cfe,827,830,33,23396144,cls,33,835,838,en_ner_jnlpba_md,1000
23597210,c2h2,327,331,100,23597210,c2h2,100,327,331,en_ner_jnlpba_md,1000
23435674,ptcda,992,997,100,23435674,ptcda,100,992,997,en_ner_jnlpba_md,1000
23362116,type i,34,40,32,23362116,retinoic acid,32,24,37,en_ner_jnlpba_md,1000
23625947,nhp5g,139,144,100,23625947,nhp5g,100,139,144,en_ner_jnlpba_md,1000
23208951,pva hydrogels,1154,1167,38,23208951,pva,38,1154,1157,en_ner_jnlpba_md,1000
23529650,ag,1439,1441,100,23529650,ag,100,1439,1441,en_ner_jnlpba_md,1000
23361947,phosphatidylinositol 4 5 bisphosphate,322,361,100,23361947,phosphatidylinositol 4 5 bisphosphate,100,322,361,en_ner_jnlpba_md,1000
23200245,phe19,939,944,75,23200245,phe,75,939,942,en_ner_jnlpba_md,1000
23537500,nmda receptors,0,14,44,23537500,nmda,44,0,4,en_ner_jnlpba_md,1000
23560542,ota,699,702,100,23560542,ota,100,699,702,en_ner_jnlpba_md,1000
22173956,iq,1031,1033,33,22173956,phip,33,1037,1041,en_ner_jnlpba_md,1000
23545134,cpf,1204,1207,100,23545134,cpf,100,1204,1207,en_ner_jnlpba_md,1000
23426869,acetyllysine residues,81,102,73,23426869,acetyllysine,73,81,93,en_ner_jnlpba_md,1000
23460404,ni nta dg,665,674,100,23460404,ni nta dg,100,665,674,en_ner_jnlpba_md,1000
23376120,inducible nitric oxide synthase,620,651,56,23376120,nitric oxide,56,630,642,en_ner_jnlpba_md,1000
23289972,tyr 473,1106,1113,60,23289972,tyr,60,1106,1109,en_ner_jnlpba_md,1000
23090712,glutamate synthase,705,723,67,23090712,glutamate,67,705,714,en_ner_jnlpba_md,1000
23581876,ryanodine receptor,101,119,67,23581876,ryanodine,67,101,110,en_ner_jnlpba_md,1000
23470196,carboxy methyl chitosan,233,256,76,23470196,carboxy methyl,76,233,247,en_ner_jnlpba_md,1000
23122138,cyanogen bromide,430,446,100,23122138,cyanogen bromide,100,430,446,en_ner_jnlpba_md,1000
23530057,tyr 319,903,910,60,23530057,tyr,60,903,906,en_ner_jnlpba_md,1000
23267661,tac,1166,1169,100,23267661,tac,100,1166,1169,en_ner_jnlpba_md,1000
23500779,bde 47,808,814,100,23500779,bde 47,100,808,814,en_ner_jnlpba_md,1000
23616470,relative 13 c,662,677,56,23616470, 13 c,56,671,677,en_ner_jnlpba_md,1000
23519149,kahalalide f family,84,103,77,23519149,kahalalide f,77,84,96,en_ner_jnlpba_md,1000
23623842,glutathione reductase,1017,1038,69,23623842,glutathione,69,1017,1028,en_ner_jnlpba_md,1000
23347038,m6p igf2r,1222,1231,50,23347038,m6p,50,1222,1225,en_ner_jnlpba_md,1000
23111283,tsn,890,893,100,23111283,tsn,100,890,893,en_ner_jnlpba_md,1000
22400809,engeletin,418,427,100,22400809,engeletin,100,418,427,en_ner_jnlpba_md,1000
23597210,c2cl2,877,882,100,23597210,c2cl2,100,877,882,en_ner_jnlpba_md,1000
23220587,raldh retinal complex,1402,1423,50,23220587,retinal,50,1408,1415,en_ner_jnlpba_md,1000
23142710,superoxide dismutase,909,929,67,23142710,superoxide,67,909,919,en_ner_jnlpba_md,1000
23549423,carbon polymers,213,228,57,23549423,carbon,57,213,219,en_ner_jnlpba_md,1000
23625947,nmda receptors,0,14,44,23625947,nmda,44,0,4,en_ner_jnlpba_md,1000
23065140,nmda,1386,1390,100,23065140,nmda,100,1386,1390,en_ner_jnlpba_md,1000
23396144,cls,835,838,100,23396144,cls,100,835,838,en_ner_jnlpba_md,1000
23296568,c₆₀,243,246,100,23296568,c₆₀,100,243,246,en_ner_jnlpba_md,1000
23313663,benzo α pyrene,536,550,100,23313663,benzo α pyrene,100,536,550,en_ner_jnlpba_md,1000
23454149,dmbt,501,505,100,23454149,dmbt,100,501,505,en_ner_jnlpba_md,1000
23581876,pcbs,160,164,100,23581876,pcbs,100,160,164,en_ner_jnlpba_md,1000
22173956,iq,508,510,33,22173956,phip,33,515,519,en_ner_jnlpba_md,1000
23579428,guanosine monophosphate cgmp ,312,342,78,23579428,cyclic guanosine monophosphate,78,305,335,en_ner_jnlpba_md,1000
23391424,ppt,628,631,100,23391424,ppt,100,628,631,en_ner_jnlpba_md,1000
23416700,angiotensin iv,1639,1653,100,23416700,angiotensin iv,100,1639,1653,en_ner_jnlpba_md,1000
23609961,2 aminoimidazolone products,344,371,80,23609961,2 aminoimidazolone,80,344,362,en_ner_jnlpba_md,1000
23391424,ppt,1274,1277,100,23391424,ppt,100,1274,1277,en_ner_jnlpba_md,1000
22902329,somatostatin receptors,1044,1066,71,22902329,somatostatin,71,1044,1056,en_ner_jnlpba_md,1000
23611691,n n dimethylamino tail,465,487,87,23611691,n n dimethylamino,87,465,482,en_ner_jnlpba_md,1000
23212442,cd 2 ,904,909,100,23212442,cd 2 ,100,904,910,en_ner_jnlpba_md,1000
23416700,angiotensin iv,192,206,100,23416700,angiotensin iv,100,192,206,en_ner_jnlpba_md,1000
23218602,prostaglandin e synthase,64,88,77,23218602,prostaglandin e,77,64,79,en_ner_jnlpba_md,1000
23416700,angiotensin iv,593,607,100,23416700,angiotensin iv,100,593,607,en_ner_jnlpba_md,1000
23523101,hscs,354,358,50,23523101,hsya,50,346,350,en_ner_jnlpba_md,1000
23396144,cls,1028,1031,100,23396144,cls,100,1028,1031,en_ner_jnlpba_md,1000
23479733,lacto n biosidase,337,354,11,23479733,n,11,343,344,en_ner_jnlpba_md,1000
23457122,estrogen receptor,503,520,64,23457122,estrogen,64,503,511,en_ner_jnlpba_md,1000
23518471,atp synthase,1558,1570,40,23518471,atp,40,1558,1561,en_ner_jnlpba_md,1000
23180160,on123x,176,182,100,23180160,on123x,100,176,182,en_ner_jnlpba_md,1000
23391424,ppt,353,356,100,23391424,ppt,100,353,356,en_ner_jnlpba_md,1000
23253260,mycotoxin deoxynivalenol,220,244,74,23253260,deoxynivalenol,74,230,244,en_ner_jnlpba_md,1000
23177786,tazp probe,413,423,57,23177786,tazp,57,413,417,en_ner_jnlpba_md,1000
23000076,δ 9 tetrahydrocannabinol,427,452,100,23000076,δ 9 tetrahydrocannabinol,100,427,452,en_ner_jnlpba_md,1000
23579428,guanylyl cyclase,282,298,67,23579428,guanylyl,67,282,290,en_ner_jnlpba_md,1000
23420583,al p and,471,480,40,23420583,al,40,471,473,en_ner_jnlpba_md,1000
23419834,hemin,1428,1433,100,23419834,hemin,100,1428,1433,en_ner_jnlpba_md,1000
23414837,c6 amido and benzimidazole dihydropyrazolopyrimidines,21,74,97,23414837,amido and benzimidazole dihydropyrazolopyrimidines,97,24,74,en_ner_jnlpba_md,1000
22727823,gaba,1114,1118,100,22727823,gaba,100,1114,1118,en_ner_jnlpba_md,1000
23616470, 13 c naphthalene,281,299,100,23616470, 13 c naphthalene,100,281,299,en_ner_jnlpba_md,1000
23435674,ptcda molecules,264,279,50,23435674,ptcda,50,264,269,en_ner_jnlpba_md,1000
23419834,ho 1,1437,1441,22,23419834,hemin,22,1428,1433,en_ner_jnlpba_md,1000
23194508,tin,219,222,43,23194508,tin dioxide,43,219,230,en_ner_jnlpba_md,1000
23122096,polyunsaturated fatty acid chains,594,627,88,23122096,polyunsaturated fatty acid,88,594,620,en_ner_jnlpba_md,1000
23562928,pgd2,408,412,100,23562928,pgd2,100,408,412,en_ner_jnlpba_md,1000
23629669,magnetite hydroxyapatite composite,63,97,58,23629669,hydroxyapatite,58,73,87,en_ner_jnlpba_md,1000
23562928,pgd2,206,210,100,23562928,pgd2,100,206,210,en_ner_jnlpba_md,1000
23637074,c60,511,514,100,23637074,c60,100,511,514,en_ner_jnlpba_md,1000
23643702,6 keto pgf1α,974,986,100,23643702,6 keto pgf1α,100,974,986,en_ner_jnlpba_md,1000
23540813,peg chains,962,972,46,23540813,peg,46,962,965,en_ner_jnlpba_md,1000
23479733,lacto n biosidase,539,556,11,23479733,n,11,545,546,en_ner_jnlpba_md,1000
23494186,statins,164,171,14,23494186,hmg coa,14,173,180,en_ner_jnlpba_md,1000
23339967,kanamycin b,838,849,100,23339967,kanamycin b,100,838,849,en_ner_jnlpba_md,1000
23479733,lacto n biosidase,940,957,11,23479733,n,11,946,947,en_ner_jnlpba_md,1000
23639360,superoxide dismutase,1425,1445,67,23639360,superoxide,67,1425,1435,en_ner_jnlpba_md,1000
23624852,ap 5,831,835,100,23624852,ap 5,100,831,835,en_ner_jnlpba_md,1000
23109293,nitrate reductase,931,948,58,23109293,nitrate,58,931,938,en_ner_jnlpba_md,1000
23552261,ni,808,810,100,23552261,ni,100,808,810,en_ner_jnlpba_md,1000
23416700,angiotensin iv,0,14,100,23416700,angiotensin iv,100,0,14,en_ner_jnlpba_md,1000
23451853,si sample,270,279,36,23451853,si,36,270,272,en_ner_jnlpba_md,1000
23410798,1 2 3 4 tetrahydroquinazolin,598,626,100,23410798,1 2 3 4 tetrahydroquinazolin,100,598,626,en_ner_jnlpba_md,1000
23395916,steroid hormone receptors,0,25,75,23395916,steroid hormone,75,0,15,en_ner_jnlpba_md,1000
23611476,peg,1310,1313,100,23611476,peg,100,1310,1313,en_ner_jnlpba_md,1000
23444300,znp unit,1082,1090,55,23444300,znp,55,1082,1085,en_ner_jnlpba_md,1000
23354531,nmda,1344,1348,100,23354531,nmda,100,1344,1348,en_ner_jnlpba_md,1000
23400747,lex,857,860,100,23400747,lex,100,857,860,en_ner_jnlpba_md,1000
23404064,dopamine receptor,527,544,64,23404064,dopamine,64,527,535,en_ner_jnlpba_md,1000
23519881,fatty acid synthase,1303,1322,69,23519881,fatty acid,69,1303,1313,en_ner_jnlpba_md,1000
23220749,serotonin,1246,1255,100,23220749,serotonin,100,1246,1255,en_ner_jnlpba_md,1000
23631402,li2se,1411,1416,100,23631402,li2se,100,1411,1416,en_ner_jnlpba_md,1000
23417972,basno3 cells,223,235,67,23417972,basno3,67,223,229,en_ner_jnlpba_md,1000
23416700,angiotensin iv,1456,1470,100,23416700,angiotensin iv,100,1456,1470,en_ner_jnlpba_md,1000
23171137,acetyl coa,486,496,100,23171137,acetyl coa,100,486,496,en_ner_jnlpba_md,1000
23127917,superoxide dismutase,980,1000,67,23127917,superoxide,67,980,990,en_ner_jnlpba_md,1000
23066091,n terminus,254,264,18,23066091,n,18,254,255,en_ner_jnlpba_md,1000
23239555,ras proteins,0,12,35,23239555,boron,35,0,5,en_ner_jnlpba_md,1000
23624148,sciadopitysin,434,447,100,23624148,sciadopitysin,100,434,447,en_ner_jnlpba_md,1000
23396144,cfe,1174,1177,33,23396144,cls,33,1182,1185,en_ner_jnlpba_md,1000
23545134,cpf,899,902,100,23545134,cpf,100,899,902,en_ner_jnlpba_md,1000
23623842,glutathione reductase,437,458,69,23623842,glutathione,69,437,448,en_ner_jnlpba_md,1000
23323627,folate receptor,108,123,57,23323627,folate,57,108,114,en_ner_jnlpba_md,1000
23444300,znp unit,214,222,55,23444300,znp,55,214,217,en_ner_jnlpba_md,1000
23410153,serine threonine kinase,1036,1059,56,23410153,threonine,56,1043,1052,en_ner_jnlpba_md,1000
23266123,isoprenoid tail,646,661,80,23266123,isoprenoid,80,646,656,en_ner_jnlpba_md,1000
23631402,li2se,1072,1077,100,23631402,li2se,100,1072,1077,en_ner_jnlpba_md,1000
23643754,dorsal raphe,97,109,42,23643754,escitalopram,42,102,114,en_ner_jnlpba_md,1000
23494186,hmg coa reductase,173,190,58,23494186,hmg coa,58,173,180,en_ner_jnlpba_md,1000
23148988,folate receptor,628,643,57,23148988,folate,57,628,634,en_ner_jnlpba_md,1000
23432591,atp synthase,922,934,40,23432591,atp,40,922,925,en_ner_jnlpba_md,1000
23327759,marphenols c f,84,98,100,23327759,marphenols c f,100,84,98,en_ner_jnlpba_md,1000
23470204,ag,581,583,100,23470204,ag,100,581,583,en_ner_jnlpba_md,1000
23376438, e 1 3 4 dihydroxyphenethyl 3 4 hydroxystyryl urea,1243,1297,100,23376438, e 1 3 4 dihydroxyphenethyl 3 4 hydroxystyryl urea,100,1243,1297,en_ner_jnlpba_md,1000
23282222,ag,1029,1031,100,23282222,ag,100,1029,1031,en_ner_jnlpba_md,1000
23271732,c terminus,1621,1631,18,23271732,c,18,1621,1622,en_ner_jnlpba_md,1000
23178655,β napdh,771,778,100,23178655,β napdh,100,771,778,en_ner_jnlpba_md,1000
23109293,nitrite reductase,679,696,58,23109293,nitrite,58,679,686,en_ner_jnlpba_md,1000
23171137,ε nitrogen,808,818,100,23171137,ε nitrogen,100,808,818,en_ner_jnlpba_md,1000
23219524,tm4 cysteine mutants,897,917,57,23219524,cysteine,57,901,909,en_ner_jnlpba_md,1000
23194530,tap,636,639,100,23194530,tap,100,636,639,en_ner_jnlpba_md,1000
23160931,adjacent tih 2 fragment,1514,1538,41,23160931,tih 2 ,41,1523,1529,en_ner_jnlpba_md,1000
23411304,alkyl pyrazines,1419,1434,100,23411304,alkyl pyrazines,100,1419,1434,en_ner_jnlpba_md,1000
23411285,lactose,98,105,100,23411285,lactose,100,98,105,en_ner_jnlpba_md,1000
23454149,dmbt,713,717,100,23454149,dmbt,100,713,717,en_ner_jnlpba_md,1000
23229135,copper,50,56,100,23229135,copper,100,50,56,en_ner_jnlpba_md,1000
23129213,multiple tyrosine kinases,64,89,48,23129213,tyrosine,48,73,81,en_ner_jnlpba_md,1000
23085120,pser473 akt,1031,1042,53,23085120,pser,53,1031,1035,en_ner_jnlpba_md,1000
23454149,dmbt,912,916,100,23454149,dmbt,100,912,916,en_ner_jnlpba_md,1000
23313796,trans ε viniferin 3 ,798,819,92,23313796,trans ε viniferin,92,798,815,en_ner_jnlpba_md,1000
23229135,copper,1500,1506,100,23229135,copper,100,1500,1506,en_ner_jnlpba_md,1000
23411243,flavan 3 ol,626,637,100,23411243,flavan 3 ol,100,626,637,en_ner_jnlpba_md,1000
23208951,pva,670,673,100,23208951,pva,100,670,673,en_ner_jnlpba_md,1000
23357360,pc,1379,1381,33,23357360,β cd,33,1370,1374,en_ner_jnlpba_md,1000
23396144,cls,1182,1185,100,23396144,cls,100,1182,1185,en_ner_jnlpba_md,1000
23643702,txb2,751,755,100,23643702,txb2,100,751,755,en_ner_jnlpba_md,1000
23323861,7 3 di γ γ dimethylallyloxy 5 hydroxy 4 methoxyflavone 1 ,37,99,97,23323861,7 3 di γ γ dimethylallyloxy 5 hydroxy 4 methoxyflavone,97,37,95,en_ner_jnlpba_md,1000
23066091,adenylyl cyclase,1023,1039,67,23066091,adenylyl,67,1023,1031,en_ner_jnlpba_md,1000
23292791,peg,163,166,100,23292791,peg,100,163,166,en_ner_jnlpba_md,1000
23479733,lacto n biosidase,1742,1759,11,23479733,n,11,1748,1749,en_ner_jnlpba_md,1000
23410221,bche,1202,1206,29,23410221,ser,29,1210,1213,en_ner_jnlpba_md,1000
23194530,chloramphenicol,363,378,100,23194530,chloramphenicol,100,363,378,en_ner_jnlpba_md,1000
23521216,baeckein e 1 ,80,94,87,23521216,baeckein e,87,80,90,en_ner_jnlpba_md,1000
23376438,α zol,336,341,100,23376438,α zol,100,336,341,en_ner_jnlpba_md,1000
22340730,oncogenic phosphoinositide 3 kinase,1186,1221,63,22340730,phosphoinositide,63,1196,1212,en_ner_jnlpba_md,1000
23126604,pf127 pei fa pp123,457,475,80,23126604,pf127 pei fa,80,457,469,en_ner_jnlpba_md,1000
23630169,c60,394,397,100,23630169,c60,100,394,397,en_ner_jnlpba_md,1000
22902329,somatostatin receptor,917,938,73,22902329,somatostatin,73,917,929,en_ner_jnlpba_md,1000
23391424,ppt,975,978,100,23391424,ppt,100,975,978,en_ner_jnlpba_md,1000
23334083,hydroxyapatite,426,440,100,23334083,hydroxyapatite,100,426,440,en_ner_jnlpba_md,1000
23074026,thyroid hormone receptor,695,719,77,23074026,thyroid hormone,77,695,710,en_ner_jnlpba_md,1000
23180160,on123xx,446,453,100,23180160,on123xx,100,446,453,en_ner_jnlpba_md,1000
23017387,quinone reductase,576,593,58,23017387,quinone,58,576,583,en_ner_jnlpba_md,1000
23328125,tyr moieties,238,250,40,23328125,tyr,40,238,241,en_ner_jnlpba_md,1000
23145773,estrogen receptors,572,590,62,23145773,estrogen,62,572,580,en_ner_jnlpba_md,1000
23171137,levulinyl coa,469,482,100,23171137,levulinyl coa,100,469,482,en_ner_jnlpba_md,1000
23537600,mc yr,123,128,100,23537600,mc yr,100,123,128,en_ner_jnlpba_md,1000
23471540,zfps,32,36,29,23471540,his,29,35,38,en_ner_jnlpba_md,1000
23376438,α zol,477,482,100,23376438,α zol,100,477,482,en_ner_jnlpba_md,1000
23444300,corrole unit,744,756,74,23444300,corrole,74,744,751,en_ner_jnlpba_md,1000
23266728,r13,1173,1176,25,23266728,rhein,25,1164,1169,en_ner_jnlpba_md,1000
23017387,glutathione reductase,812,833,69,23017387,glutathione,69,812,823,en_ner_jnlpba_md,1000
23116642,nitric oxide synthase,1093,1114,73,23116642,nitric oxide,73,1093,1105,en_ner_jnlpba_md,1000
23420583,al,813,815,100,23420583,al,100,813,815,en_ner_jnlpba_md,1000
23354531,nmda receptor,1530,1543,47,23354531,nmda,47,1530,1534,en_ner_jnlpba_md,1000
23479733,glcnac sugar ring,1574,1591,45,23479733,sugar,45,1581,1586,en_ner_jnlpba_md,1000
23208951,pva,820,823,100,23208951,pva,100,820,823,en_ner_jnlpba_md,1000
23608635,o methyl,326,334,100,23608635,o methyl,100,326,334,en_ner_jnlpba_md,1000
23611691,n n dimethylamino tail,608,630,87,23611691,n n dimethylamino,87,608,625,en_ner_jnlpba_md,1000
23639362,mptp,1346,1350,100,23639362,mptp,100,1346,1350,en_ner_jnlpba_md,1000
23411207,inducible nitric oxide synthase,713,744,56,23411207,nitric oxide,56,723,735,en_ner_jnlpba_md,1000
23624148,sciadopitysin,248,261,100,23624148,sciadopitysin,100,248,261,en_ner_jnlpba_md,1000
23411256,glu36,322,327,75,23411256,glu,75,322,325,en_ner_jnlpba_md,1000
23066089,tyrosine kinase,1151,1166,70,23066089,tyrosine,70,1151,1159,en_ner_jnlpba_md,1000
23194530,thiamphenicol,320,333,100,23194530,thiamphenicol,100,320,333,en_ner_jnlpba_md,1000
23127917,nitric oxide synthase,1097,1118,73,23127917,nitric oxide,73,1097,1109,en_ner_jnlpba_md,1000
23448346,er,19,21,40,23448346,estrogen,40,19,27,en_ner_jnlpba_md,1000
23163768,receptor tyrosine kinases,620,645,48,23163768,tyrosine,48,629,637,en_ner_jnlpba_md,1000
23640662,zno,55,58,100,23640662,zno,100,55,58,en_ner_jnlpba_md,1000
23500779,bde 47,978,984,100,23500779,bde 47,100,978,984,en_ner_jnlpba_md,1000
23444300,c c,240,243,100,23444300,c c,100,240,243,en_ner_jnlpba_md,1000
22727823,gaba,219,223,100,22727823,gaba,100,219,223,en_ner_jnlpba_md,1000
23471540,129 zinc finger,360,375,42,23471540,zinc,42,364,368,en_ner_jnlpba_md,1000
23515494,methamphetamine ma ,50,70,88,23515494,methamphetamine,88,50,65,en_ner_jnlpba_md,1000
23262164,dcx,723,726,100,23262164,dcx,100,723,726,en_ner_jnlpba_md,1000
22370641,ecf,1177,1180,33,22370641,epi,33,1182,1185,en_ner_jnlpba_md,1000
23454149,dmbt,729,733,100,23454149,dmbt,100,729,733,en_ner_jnlpba_md,1000
23262164,cs peg biotin ncs,211,228,52,23262164,biotin,52,218,224,en_ner_jnlpba_md,1000
22317828,bilirubin,1549,1558,100,22317828,bilirubin,100,1549,1558,en_ner_jnlpba_md,1000
23605692,estrogen receptor,943,960,64,23605692,estrogen,64,943,951,en_ner_jnlpba_md,1000
23360430,bisphenol a,0,11,100,23360430,bisphenol a,100,0,11,en_ner_jnlpba_md,1000
23395916,androgen receptor,1161,1178,64,23395916,androgen,64,1161,1169,en_ner_jnlpba_md,1000
23631402,sesx carbon,312,323,53,23631402,sesx,53,312,316,en_ner_jnlpba_md,1000
23444300,nie unit,612,620,55,23444300,nie,55,612,615,en_ner_jnlpba_md,1000
23459149,melamine uric acid complexes,1011,1039,49,23459149,uric acid,49,1020,1029,en_ner_jnlpba_md,1000
23594303,vcm,627,630,100,23594303,vcm,100,627,630,en_ner_jnlpba_md,1000
23044488,hubche,692,698,20,23044488,acyl,20,700,704,en_ner_jnlpba_md,1000
23202249,androgen receptor,779,796,64,23202249,androgen,64,779,787,en_ner_jnlpba_md,1000
23537600,mc lr,113,118,80,23537600,mc rr,80,106,111,en_ner_jnlpba_md,1000
23065140,nmda receptor,783,796,47,23065140,nmda,47,783,787,en_ner_jnlpba_md,1000
23449200,tri o methyl β cyclodextrin,233,260,100,23449200,tri o methyl β cyclodextrin,100,233,260,en_ner_jnlpba_md,1000
23561073,rac,536,539,100,23561073,rac,100,536,539,en_ner_jnlpba_md,1000
23246471,peg b pcl,1137,1146,100,23246471,peg b pcl,100,1137,1146,en_ner_jnlpba_md,1000
23436571,peg dot,685,692,60,23436571,peg,60,685,688,en_ner_jnlpba_md,1000
23177786,jasmonate glucoside probe,239,264,86,23177786,jasmonate glucoside,86,239,258,en_ner_jnlpba_md,1000
23584554,n terminus,882,892,18,23584554,n,18,882,883,en_ner_jnlpba_md,1000
23523831,superoxide dismutase,853,873,67,23523831,superoxide,67,853,863,en_ner_jnlpba_md,1000
23414099,dopc liposomes,42,56,44,23414099,dopc,44,42,46,en_ner_jnlpba_md,1000
