Model,Data section,Article Count,Article ID,Entity,Start,End
en_ner_jnlpba_md,evaluation.abstracts,1000,23220400,mdcpg,939,944
en_ner_jnlpba_md,evaluation.abstracts,1000,23411258,voo,586,589
en_ner_jnlpba_md,evaluation.abstracts,1000,23444913,tumor cells,165,176
en_ner_jnlpba_md,evaluation.abstracts,1000,23009351,plu 14 paa 0 75 epi,412,433
en_ner_jnlpba_md,evaluation.abstracts,1000,23561193,il 8,815,819
en_ner_jnlpba_md,evaluation.abstracts,1000,23374351,lamin b receptor,248,264
en_ner_jnlpba_md,evaluation.abstracts,1000,23426369,toll like receptor adaptor molecule 1,853,890
en_ner_jnlpba_md,evaluation.abstracts,1000,22324431,human embryonic kidney 293,571,597
en_ner_jnlpba_md,evaluation.abstracts,1000,23531031,histone deacetylase,708,727
en_ner_jnlpba_md,evaluation.abstracts,1000,23022323,atx,460,463
en_ner_jnlpba_md,evaluation.abstracts,1000,22976768,arsb,685,689
en_ner_jnlpba_md,evaluation.abstracts,1000,23155049,gsk 3,1585,1590
en_ner_jnlpba_md,evaluation.abstracts,1000,23061396,rap,582,585
en_ner_jnlpba_md,evaluation.abstracts,1000,23085120,cerebellar granule neurons,279,305
en_ner_jnlpba_md,evaluation.abstracts,1000,23376438,aif,1746,1749
en_ner_jnlpba_md,evaluation.abstracts,1000,23632905,dbp,1169,1172
en_ner_jnlpba_md,evaluation.abstracts,1000,23362271,tetramer,1251,1259
en_ner_jnlpba_md,evaluation.abstracts,1000,23495999,endogenous app,613,627
en_ner_jnlpba_md,evaluation.abstracts,1000,22521499,mglur5,1011,1017
en_ner_jnlpba_md,evaluation.abstracts,1000,23395667,growth factors,18,32
en_ner_jnlpba_md,evaluation.abstracts,1000,23561207,usaeme,1395,1401
en_ner_jnlpba_md,evaluation.abstracts,1000,23603294,ciliary epithelial cells,265,289
en_ner_jnlpba_md,evaluation.abstracts,1000,23434639,μg ml a,562,570
en_ner_jnlpba_md,evaluation.abstracts,1000,23603294,mmps,1328,1332
en_ner_jnlpba_md,evaluation.abstracts,1000,23368853,scs,639,642
en_ner_jnlpba_md,evaluation.abstracts,1000,23305400,n methyl d aspartate nmda receptor,294,330
en_ner_jnlpba_md,evaluation.abstracts,1000,23333897,rho,1042,1045
en_ner_jnlpba_md,evaluation.abstracts,1000,22287617,glutathione peroxidase,1271,1293
en_ner_jnlpba_md,evaluation.abstracts,1000,22083351,cyclin dependent kinase cdk inhibitors,827,867
en_ner_jnlpba_md,evaluation.abstracts,1000,23524313,hepg2 cells,856,867
en_ner_jnlpba_md,evaluation.abstracts,1000,23287738,3 5 dimethylphenyl and 4 methoxyphenyl regions,328,374
en_ner_jnlpba_md,evaluation.abstracts,1000,23219524,tm4,262,265
en_ner_jnlpba_md,evaluation.abstracts,1000,23214953,gtpase,831,837
en_ner_jnlpba_md,evaluation.abstracts,1000,23148227,runx1,1235,1240
en_ner_jnlpba_md,evaluation.abstracts,1000,23262270,24h,774,777
en_ner_jnlpba_md,evaluation.abstracts,1000,23155049,mutated amyloid precursor protein,332,365
en_ner_jnlpba_md,evaluation.abstracts,1000,23199228,pacsin2,913,920
en_ner_jnlpba_md,evaluation.abstracts,1000,23274058,erk,1158,1161
en_ner_jnlpba_md,evaluation.abstracts,1000,23402371,mrp2,206,210
en_ner_jnlpba_md,evaluation.abstracts,1000,23143930,tumor necrosis factor α,341,364
en_ner_jnlpba_md,evaluation.abstracts,1000,23542040,hce,1427,1430
en_ner_jnlpba_md,evaluation.abstracts,1000,23623492,human lymphocytes,205,222
en_ner_jnlpba_md,evaluation.abstracts,1000,23643754,drn,603,606
en_ner_jnlpba_md,evaluation.abstracts,1000,23000076,glutamatergic cortical neurons,1266,1296
en_ner_jnlpba_md,evaluation.abstracts,1000,23148227,runx1,773,778
en_ner_jnlpba_md,evaluation.abstracts,1000,23523425,rawuls stems,710,722
en_ner_jnlpba_md,evaluation.abstracts,1000,23588565,abcb1,530,535
en_ner_jnlpba_md,evaluation.abstracts,1000,23603917,objectivesto,0,12
en_ner_jnlpba_md,evaluation.abstracts,1000,23518299,dependent enzymes,1147,1164
en_ner_jnlpba_md,evaluation.abstracts,1000,23148227,p53,1482,1485
en_ner_jnlpba_md,evaluation.abstracts,1000,23200945,adh,745,748
en_ner_jnlpba_md,evaluation.abstracts,1000,23607712,synaptotagmin 1,484,499
en_ner_jnlpba_md,evaluation.abstracts,1000,23455461,ag,52,54
en_ner_jnlpba_md,evaluation.abstracts,1000,22776694,various elements,177,193
en_ner_jnlpba_md,evaluation.abstracts,1000,23428468,erk,1321,1324
en_ner_jnlpba_md,evaluation.abstracts,1000,23591579,p38 mapk,1185,1193
en_ner_jnlpba_md,evaluation.abstracts,1000,23619607,methyl cpg binding protein 2 mecp2 ,551,587
en_ner_jnlpba_md,evaluation.abstracts,1000,23313663,zr75 1 cells,732,744
en_ner_jnlpba_md,evaluation.abstracts,1000,23639875,pge2 receptors,697,711
en_ner_jnlpba_md,evaluation.abstracts,1000,22677456,human prolidase,0,15
en_ner_jnlpba_md,evaluation.abstracts,1000,23624148,osteoblastic mc3t3 e1 cells,674,701
en_ner_jnlpba_md,evaluation.abstracts,1000,23639360,sterol regulatory element binding protein,1239,1280
en_ner_jnlpba_md,evaluation.abstracts,1000,23532633,high sensitivity c reactive protein,381,416
en_ner_jnlpba_md,evaluation.abstracts,1000,22936354,primary ano6 osteoblasts,836,865
en_ner_jnlpba_md,evaluation.abstracts,1000,23237706,heat shock proteins,1248,1267
en_ner_jnlpba_md,evaluation.abstracts,1000,23529473,pnpase,717,723
en_ner_jnlpba_md,evaluation.abstracts,1000,23210783,acetylcholinesterase,81,101
en_ner_jnlpba_md,evaluation.abstracts,1000,23376438,bcl 2,811,816
en_ner_jnlpba_md,evaluation.abstracts,1000,22585533,cytochrome c,667,679
en_ner_jnlpba_md,evaluation.abstracts,1000,23376120,inos,653,657
en_ner_jnlpba_md,evaluation.abstracts,1000,23415892,adam17,0,6
en_ner_jnlpba_md,evaluation.abstracts,1000,23298277,mda mb 231 tumor xenograft model,972,1004
en_ner_jnlpba_md,evaluation.abstracts,1000,22294440,histone,699,706
en_ner_jnlpba_md,evaluation.abstracts,1000,23432591,atp synthase,38,50
en_ner_jnlpba_md,evaluation.abstracts,1000,23587424,κ opioid receptor,444,461
en_ner_jnlpba_md,evaluation.abstracts,1000,23382074,usp22,437,442
en_ner_jnlpba_md,evaluation.abstracts,1000,23122098,tyrosinase,1083,1093
en_ner_jnlpba_md,evaluation.abstracts,1000,23545134,ache gene,703,712
en_ner_jnlpba_md,evaluation.abstracts,1000,22677456,human erythrocytes,215,233
en_ner_jnlpba_md,evaluation.abstracts,1000,23007560,dynamin related protein 1,746,771
en_ner_jnlpba_md,evaluation.abstracts,1000,23602152,wild type,542,551
en_ner_jnlpba_md,evaluation.abstracts,1000,23584554,c terminus,914,924
en_ner_jnlpba_md,evaluation.abstracts,1000,23515291,pten,1041,1045
en_ner_jnlpba_md,evaluation.abstracts,1000,23288142,ho 1,1137,1141
en_ner_jnlpba_md,evaluation.abstracts,1000,23617585,hepg2 cells,884,895
en_ner_jnlpba_md,evaluation.abstracts,1000,23411339,rc e,848,852
en_ner_jnlpba_md,evaluation.abstracts,1000,23274058,cdc2 cyclin b1 complex,1368,1390
en_ner_jnlpba_md,evaluation.abstracts,1000,23187890,orc1,987,991
en_ner_jnlpba_md,evaluation.abstracts,1000,23274908,insulin,108,115
en_ner_jnlpba_md,evaluation.abstracts,1000,23159663,acv,573,576
en_ner_jnlpba_md,evaluation.abstracts,1000,23584554,ubiquitin proteasome complex,417,445
en_ner_jnlpba_md,evaluation.abstracts,1000,23219887,aldehyde dehydrogenase,11,33
en_ner_jnlpba_md,evaluation.abstracts,1000,23148988,b16 f10 cells,276,289
en_ner_jnlpba_md,evaluation.abstracts,1000,23237841, ,435,436
en_ner_jnlpba_md,evaluation.abstracts,1000,23267011,r283k mutant,1086,1098
en_ner_jnlpba_md,evaluation.abstracts,1000,23168113,acetylcholinesterase,1685,1705
en_ner_jnlpba_md,evaluation.abstracts,1000,22929928,bottom,985,991
en_ner_jnlpba_md,evaluation.abstracts,1000,23546876,effector molecules,332,350
en_ner_jnlpba_md,evaluation.abstracts,1000,23419834,nrf2,2004,2008
en_ner_jnlpba_md,evaluation.abstracts,1000,23545134,cpf,1518,1521
en_ner_jnlpba_md,evaluation.abstracts,1000,23581596,sw982,407,412
en_ner_jnlpba_md,evaluation.abstracts,1000,23415892,enzyme,42,48
en_ner_jnlpba_md,evaluation.abstracts,1000,23426869,sirt1,235,240
en_ner_jnlpba_md,evaluation.abstracts,1000,23426369,acsl1,377,382
en_ner_jnlpba_md,evaluation.abstracts,1000,23363020,mutated enzymes,306,321
en_ner_jnlpba_md,evaluation.abstracts,1000,23069375,insulin,1495,1502
en_ner_jnlpba_md,evaluation.abstracts,1000,23098819,sirt1,333,338
en_ner_jnlpba_md,evaluation.abstracts,1000,23155049,gsk 3,196,201
en_ner_jnlpba_md,evaluation.abstracts,1000,23125282,cyp3a genomic segment,682,703
en_ner_jnlpba_md,evaluation.abstracts,1000,23639947,dot sensitized solar cells,96,122
en_ner_jnlpba_md,evaluation.abstracts,1000,23523101,tgf β1,824,830
en_ner_jnlpba_md,evaluation.abstracts,1000,23201449,akt,962,965
en_ner_jnlpba_md,evaluation.abstracts,1000,23274771,p65 positive,876,888
en_ner_jnlpba_md,evaluation.abstracts,1000,23616476,cancer cells,616,628
en_ner_jnlpba_md,evaluation.abstracts,1000,23479408,ldl c,1351,1356
en_ner_jnlpba_md,evaluation.abstracts,1000,23090712,earth elements,253,267
en_ner_jnlpba_md,evaluation.abstracts,1000,23239882,eukaryotic cells,1282,1298
en_ner_jnlpba_md,evaluation.abstracts,1000,23256623,cyp1a2,790,796
en_ner_jnlpba_md,evaluation.abstracts,1000,22917842,reverse transcriptase,603,624
en_ner_jnlpba_md,evaluation.abstracts,1000,23135544,uridine diphosphate udp xylose xyl ,597,635
en_ner_jnlpba_md,evaluation.abstracts,1000,23323627,fr negative a549 cells,854,876
en_ner_jnlpba_md,evaluation.abstracts,1000,23384287,g106a variant,1579,1592
en_ner_jnlpba_md,evaluation.abstracts,1000,23337530,thp 1 cells,971,982
en_ner_jnlpba_md,evaluation.abstracts,1000,23605691,functional allele,857,874
en_ner_jnlpba_md,evaluation.abstracts,1000,23376407,ligand osteoprotegerin,1582,1604
en_ner_jnlpba_md,evaluation.abstracts,1000,23643194,mast cells,431,441
en_ner_jnlpba_md,evaluation.abstracts,1000,23348497,hprt,1614,1618
en_ner_jnlpba_md,evaluation.abstracts,1000,23553997,tek,875,878
en_ner_jnlpba_md,evaluation.abstracts,1000,23007560,mitofusin 1,704,715
en_ner_jnlpba_md,evaluation.abstracts,1000,23195331,atp active site,205,220
en_ner_jnlpba_md,evaluation.abstracts,1000,23271732,actin,919,924
en_ner_jnlpba_md,evaluation.abstracts,1000,23205707,yopk,719,723
en_ner_jnlpba_md,evaluation.abstracts,1000,23292302,polypeptide growth factors,204,230
en_ner_jnlpba_md,evaluation.abstracts,1000,23591845,target gene,633,644
en_ner_jnlpba_md,evaluation.abstracts,1000,23553342,ast,607,610
en_ner_jnlpba_md,evaluation.abstracts,1000,23535146,pcra,1308,1312
en_ner_jnlpba_md,evaluation.abstracts,1000,23291240,apoeɛ4 alleles,1217,1231
en_ner_jnlpba_md,evaluation.abstracts,1000,23454527,c jun n terminal kinase,457,480
en_ner_jnlpba_md,evaluation.abstracts,1000,23246353,t2d islets,1001,1011
en_ner_jnlpba_md,evaluation.abstracts,1000,23109429,essential yeast histone acetyltransferase,19,60
en_ner_jnlpba_md,evaluation.abstracts,1000,23608635,f actin,855,862
en_ner_jnlpba_md,evaluation.abstracts,1000,23531031,cal 62,929,935
en_ner_jnlpba_md,evaluation.abstracts,1000,23583883,mutant superoxide dismutase 1,1488,1517
en_ner_jnlpba_md,evaluation.abstracts,1000,23291559,kcnk1 gene,232,242
en_ner_jnlpba_md,evaluation.abstracts,1000,23066089,high affinity kar subunits,491,517
en_ner_jnlpba_md,evaluation.abstracts,1000,23223517,sults,740,745
en_ner_jnlpba_md,evaluation.abstracts,1000,23411599,apoptotic cells,1528,1543
en_ner_jnlpba_md,evaluation.abstracts,1000,23340887,ldl,1186,1189
en_ner_jnlpba_md,evaluation.abstracts,1000,23358196,pm responsive mirnas,1848,1868
en_ner_jnlpba_md,evaluation.abstracts,1000,22961427,pe,315,317
en_ner_jnlpba_md,evaluation.abstracts,1000,23322517,leukocyte populations,161,182
en_ner_jnlpba_md,evaluation.abstracts,1000,23384447,ncms,1990,1994
en_ner_jnlpba_md,evaluation.abstracts,1000,23128353,ho 1,1453,1457
en_ner_jnlpba_md,evaluation.abstracts,1000,23431964,mcf 7,429,434
en_ner_jnlpba_md,evaluation.abstracts,1000,23376478,hey1b cells,609,620
en_ner_jnlpba_md,evaluation.abstracts,1000,23263985,methyl cpg sites,1093,1109
en_ner_jnlpba_md,evaluation.abstracts,1000,23436706,β subunit,37,46
en_ner_jnlpba_md,evaluation.abstracts,1000,23333577,cyclin a,550,558
en_ner_jnlpba_md,evaluation.abstracts,1000,23460310,r60 l20,41,48
en_ner_jnlpba_md,evaluation.abstracts,1000,23333897,rac1,1381,1385
en_ner_jnlpba_md,evaluation.abstracts,1000,23562928,iκb,836,839
en_ner_jnlpba_md,evaluation.abstracts,1000,23090712,glutamine synthetase,1161,1181
en_ner_jnlpba_md,evaluation.abstracts,1000,23354531,neuroanatomical binding sites,321,350
en_ner_jnlpba_md,evaluation.abstracts,1000,23271732,actin,320,325
en_ner_jnlpba_md,evaluation.abstracts,1000,23454202,superoxide dismutase,773,793
en_ner_jnlpba_md,evaluation.abstracts,1000,23314054,mcl 1,296,301
en_ner_jnlpba_md,evaluation.abstracts,1000,23436706,colchicine binding site,54,77
en_ner_jnlpba_md,evaluation.abstracts,1000,23406956,low density lipoprotein cholesterol,1136,1171
en_ner_jnlpba_md,evaluation.abstracts,1000,23600364,diffraction vector,272,290
en_ner_jnlpba_md,evaluation.abstracts,1000,23314054,mcl 1 protein,67,80
en_ner_jnlpba_md,evaluation.abstracts,1000,23637063,dirty si,73,81
en_ner_jnlpba_md,evaluation.abstracts,1000,23142737,aqp4,483,487
en_ner_jnlpba_md,evaluation.abstracts,1000,23542040,mpo,1161,1164
en_ner_jnlpba_md,evaluation.abstracts,1000,23104378,5 and 3 end g tetrads,474,497
en_ner_jnlpba_md,evaluation.abstracts,1000,23061396,app,1308,1311
en_ner_jnlpba_md,evaluation.abstracts,1000,23289972,his 440,1210,1217
en_ner_jnlpba_md,evaluation.abstracts,1000,22370641,wnt6,559,563
en_ner_jnlpba_md,evaluation.abstracts,1000,23301856,cell lines,781,791
en_ner_jnlpba_md,evaluation.abstracts,1000,23163726,gtp binding and c terminal domains,808,842
en_ner_jnlpba_md,evaluation.abstracts,1000,23200245,lys16 ala21,550,561
en_ner_jnlpba_md,evaluation.abstracts,1000,23323846,swnt,503,507
en_ner_jnlpba_md,evaluation.abstracts,1000,23503967,p 0 05,1000,1006
en_ner_jnlpba_md,evaluation.abstracts,1000,23584016,22 multiple sequences,626,647
en_ner_jnlpba_md,evaluation.abstracts,1000,23612971,pvhl,615,619
en_ner_jnlpba_md,evaluation.abstracts,1000,23333897,actin,823,828
en_ner_jnlpba_md,evaluation.abstracts,1000,22926699,transcription factors,1143,1164
en_ner_jnlpba_md,evaluation.abstracts,1000,23640180,pkc,453,456
en_ner_jnlpba_md,evaluation.abstracts,1000,23103450,herg channel,175,187
en_ner_jnlpba_md,evaluation.abstracts,1000,22376270,α glucosidase,1001,1014
en_ner_jnlpba_md,evaluation.abstracts,1000,23378625,objectivewe,0,11
en_ner_jnlpba_md,evaluation.abstracts,1000,23427191,p3,866,868
en_ner_jnlpba_md,evaluation.abstracts,1000,23600476,natural chiral molecules,188,212
en_ner_jnlpba_md,evaluation.abstracts,1000,23160820,hepg2 cells,1117,1128
en_ner_jnlpba_md,evaluation.abstracts,1000,22988818,adipocytes,654,664
en_ner_jnlpba_md,evaluation.abstracts,1000,22566187,glt,816,819
en_ner_jnlpba_md,evaluation.abstracts,1000,22422627,nasal polyp derived fibroblasts,144,175
en_ner_jnlpba_md,evaluation.abstracts,1000,23142577,dendrites,805,814
en_ner_jnlpba_md,evaluation.abstracts,1000,23500490,cpeb,53,57
en_ner_jnlpba_md,evaluation.abstracts,1000,23230100,mr proanp,1182,1191
en_ner_jnlpba_md,evaluation.abstracts,1000,23614455,single cells,1166,1178
en_ner_jnlpba_md,evaluation.abstracts,1000,23428468,osbp,1336,1340
en_ner_jnlpba_md,evaluation.abstracts,1000,23575975,pwpb95 double hybrid,1844,1864
en_ner_jnlpba_md,evaluation.abstracts,1000,23361104,basic molecules,185,200
en_ner_jnlpba_md,evaluation.abstracts,1000,23537500,nmda receptors,856,870
en_ner_jnlpba_md,evaluation.abstracts,1000,23219002,wild type and mutant kir6 2,639,666
en_ner_jnlpba_md,evaluation.abstracts,1000,23623820,tcm,950,953
en_ner_jnlpba_md,evaluation.abstracts,1000,23624292,micro finite element,692,712
en_ner_jnlpba_md,evaluation.abstracts,1000,23594303,vre,611,614
en_ner_jnlpba_md,evaluation.abstracts,1000,23305949,top1,121,125
en_ner_jnlpba_md,evaluation.abstracts,1000,23266730,qr,916,918
en_ner_jnlpba_md,evaluation.abstracts,1000,22578007,du145,340,345
en_ner_jnlpba_md,evaluation.abstracts,1000,23116965,l type ca 2 currents,988,1010
en_ner_jnlpba_md,evaluation.abstracts,1000,23103563,cell lines,644,654
en_ner_jnlpba_md,evaluation.abstracts,1000,23333767,transcription factors,137,158
en_ner_jnlpba_md,evaluation.abstracts,1000,23201449,pue,731,734
en_ner_jnlpba_md,evaluation.abstracts,1000,22695309,cell line,1151,1160
en_ner_jnlpba_md,evaluation.abstracts,1000,23337530,smc,870,873
en_ner_jnlpba_md,evaluation.abstracts,1000,23174265,cb 2 receptor,1595,1609
en_ner_jnlpba_md,evaluation.abstracts,1000,23289972,tyr 464,1201,1208
en_ner_jnlpba_md,evaluation.abstracts,1000,23395667,non specific binding egf,766,790
en_ner_jnlpba_md,evaluation.abstracts,1000,23607712,synaptotagmin 1,1093,1108
en_ner_jnlpba_md,evaluation.abstracts,1000,23098819,histones,116,124
en_ner_jnlpba_md,evaluation.abstracts,1000,23177786,rigid linker moieties,99,120
en_ner_jnlpba_md,evaluation.abstracts,1000,23358196,metacore,1047,1055
en_ner_jnlpba_md,evaluation.abstracts,1000,23044488,n and c termini,1701,1717
en_ner_jnlpba_md,evaluation.abstracts,1000,23205561,zno nr,749,755
en_ner_jnlpba_md,evaluation.abstracts,1000,23229509,ac7,561,564
en_ner_jnlpba_md,evaluation.abstracts,1000,23643094,nrf2,260,264
en_ner_jnlpba_md,evaluation.abstracts,1000,23540839,pr,717,719
en_ner_jnlpba_md,evaluation.abstracts,1000,22585533,mmp,749,752
en_ner_jnlpba_md,evaluation.abstracts,1000,23355539,epidermal growth factor receptor,18,50
en_ner_jnlpba_md,evaluation.abstracts,1000,23298277,ciap1,740,745
en_ner_jnlpba_md,evaluation.abstracts,1000,23271732,α catenin,390,399
en_ner_jnlpba_md,evaluation.abstracts,1000,22370641,wnt6,363,367
en_ner_jnlpba_md,evaluation.abstracts,1000,23261671,na selenite 20 μg se l 1,288,314
en_ner_jnlpba_md,evaluation.abstracts,1000,23436706,tumor cells,419,430
en_ner_jnlpba_md,evaluation.abstracts,1000,23143930,tnf,366,369
en_ner_jnlpba_md,evaluation.abstracts,1000,23561073,rac,762,765
en_ner_jnlpba_md,evaluation.abstracts,1000,23539510,rxfp2 transcripts,858,875
en_ner_jnlpba_md,evaluation.abstracts,1000,23625910,paraoxonase 1,155,168
en_ner_jnlpba_md,evaluation.abstracts,1000,22533633,compounds 3 5 dihydroxy 3 4 5 7 tetramethoxy flavone 2 ,124,183
en_ner_jnlpba_md,evaluation.abstracts,1000,22494023,np nw hybrid structure,367,389
en_ner_jnlpba_md,evaluation.abstracts,1000,23353012,phages,247,253
en_ner_jnlpba_md,evaluation.abstracts,1000,23530057,lck,1277,1280
en_ner_jnlpba_md,evaluation.abstracts,1000,23061396,low density lipoprotein receptor related protein,193,241
